	direction	jitter	stop_trial
0	0	3.0	0
1	1	0.75	0
2	0	1.5	0
3	1	3.0	0
4	0	3.0	0
5	0	1.5	0
6	1	3.0	1
7	1	1.5	0
8	1	0.75	0
9	0	1.5	0
10	0	2.25	0
11	0	3.0	1
12	1	2.25	0
13	0	1.5	0
14	0	3.0	1
15	0	1.5	0
16	1	1.5	0
17	1	1.5	1
18	1	0.75	0
19	0	0.75	0
20	0	1.5	1
21	0	1.5	1
22	1	0.75	0
23	1	0.75	0
24	1	2.25	1
25	1	3.0	0
26	1	3.0	1
27	0	1.5	0
28	1	3.0	0
29	0	2.25	0
30	1	3.0	1
31	1	3.0	0
32	1	3.0	0
33	0	1.5	0
34	0	3.0	0
35	1	1.5	0
36	1	0.75	1
37	0	0.75	0
38	0	1.5	1
39	1	3.0	1
40	0	2.25	0
41	1	2.25	1
42	1	2.25	0
43	1	0.75	0
44	1	0.75	0
45	0	0.75	0
46	0	1.5	0
47	1	2.25	1
48	1	0.75	0
49	0	0.75	0
50	1	3.0	0
51	0	0.75	1
52	1	1.5	0
53	0	1.5	1
54	1	3.0	0
55	0	0.75	0
56	0	1.5	1
57	1	1.5	0
58	0	1.5	0
59	1	3.0	0
60	0	1.5	0
61	0	0.75	1
62	0	0.75	0
63	0	1.5	0
64	1	1.5	0
65	0	0.75	0
66	1	0.75	0
67	1	0.75	1
68	0	0.75	0
69	0	3.0	0
70	1	0.75	0
71	0	1.5	0
72	0	2.25	0
73	0	2.25	0
74	1	2.25	1
75	1	2.25	1
76	0	1.5	0
77	0	2.25	0
78	0	2.25	1
79	1	2.25	0
80	1	2.25	0
81	0	1.5	0
82	1	1.5	0
83	0	2.25	0
84	1	3.0	1
85	0	0.75	1
86	0	3.0	0
87	1	0.75	0
88	0	1.5	1
89	0	2.25	0
90	1	0.75	1
91	0	0.75	0
92	1	3.0	0
93	1	0.75	1
94	0	1.5	0
95	1	3.0	1
96	0	1.5	0
97	1	2.25	0
98	0	2.25	0
99	1	2.25	0
100	0	2.25	0
101	1	2.25	0
102	1	0.75	0
103	0	2.25	0
104	1	1.5	0
105	1	3.0	0
106	0	1.5	0
107	0	0.75	0
108	1	0.75	0
109	1	2.25	0
