	direction	jitter	stop_trial
0	1	3.0	0
1	0	2.25	0
2	1	3.0	0
3	0	1.5	0
4	0	1.5	0
5	0	0.75	0
6	0	1.5	0
7	0	3.0	0
8	1	0.75	1
9	1	3.0	0
10	0	3.0	0
11	0	3.0	0
12	1	2.25	0
13	1	1.5	0
14	0	3.0	1
15	1	2.25	0
16	1	1.5	0
17	1	1.5	0
18	0	0.75	0
19	0	0.75	0
20	1	1.5	0
21	1	2.25	0
22	1	1.5	0
23	1	3.0	0
24	1	3.0	1
25	1	0.75	1
26	0	1.5	1
27	0	0.75	1
28	1	3.0	0
29	0	2.25	1
30	1	0.75	0
31	0	2.25	0
32	1	1.5	1
33	1	3.0	0
34	1	0.75	1
35	0	0.75	1
36	1	0.75	1
37	1	0.75	0
38	0	2.25	0
39	0	2.25	0
40	1	3.0	0
41	1	0.75	0
42	1	2.25	0
43	0	3.0	0
44	0	1.5	0
45	0	2.25	0
46	0	1.5	0
47	0	2.25	1
48	1	2.25	0
49	0	3.0	1
50	0	2.25	0
51	1	1.5	0
52	0	2.25	0
53	0	1.5	0
54	0	2.25	0
55	1	3.0	0
56	1	0.75	0
57	0	0.75	0
58	0	1.5	0
59	0	2.25	0
60	1	3.0	0
61	1	3.0	1
62	0	1.5	1
63	0	1.5	1
64	1	3.0	0
65	0	0.75	0
66	0	3.0	1
67	0	3.0	1
68	0	3.0	0
69	0	2.25	0
70	1	0.75	1
71	1	2.25	0
72	0	3.0	0
73	1	0.75	1
74	0	0.75	1
75	0	2.25	0
76	0	2.25	0
77	1	0.75	0
78	0	0.75	0
79	0	2.25	0
80	1	2.25	1
81	0	0.75	0
82	1	2.25	0
83	1	2.25	0
84	1	0.75	1
85	1	2.25	0
86	1	1.5	0
87	0	1.5	0
88	1	2.25	0
89	1	0.75	0
90	0	0.75	0
91	1	1.5	1
92	1	1.5	0
93	1	2.25	0
94	1	1.5	0
95	0	1.5	0
96	1	3.0	0
97	0	2.25	1
98	1	1.5	0
99	0	1.5	0
100	1	1.5	1
101	1	0.75	0
102	1	0.75	0
103	1	1.5	1
104	0	2.25	0
105	0	2.25	0
106	0	0.75	0
107	0	3.0	0
108	0	0.75	0
109	1	0.75	1
