	direction	jitter	stop_trial
0	1	1.5	1
1	1	0.75	0
2	0	3.0	0
3	0	0.75	0
4	1	2.25	0
5	0	2.25	1
6	0	3.0	0
7	1	1.5	0
8	1	1.5	0
9	1	0.75	0
10	0	1.5	0
11	1	2.25	1
12	0	0.75	0
13	1	0.75	0
14	0	2.25	1
15	1	2.25	0
16	0	3.0	0
17	1	3.0	1
18	1	0.75	0
19	0	0.75	1
20	1	0.75	0
21	0	2.25	0
22	1	3.0	0
23	0	0.75	0
24	0	2.25	1
25	1	2.25	0
26	0	2.25	0
27	0	0.75	0
28	0	2.25	0
29	1	3.0	0
30	0	3.0	0
31	0	1.5	0
32	1	3.0	0
33	0	1.5	1
34	1	3.0	0
35	1	3.0	1
36	1	3.0	0
37	1	0.75	0
38	0	2.25	0
39	1	3.0	0
40	0	3.0	0
41	0	0.75	1
42	1	1.5	0
43	0	2.25	1
44	0	3.0	1
45	1	0.75	1
46	0	1.5	0
47	1	0.75	0
48	0	3.0	0
49	0	1.5	0
50	1	2.25	0
51	0	2.25	0
52	1	1.5	0
53	0	2.25	0
54	1	0.75	0
55	1	2.25	0
56	1	2.25	1
57	1	1.5	0
58	0	1.5	1
59	0	0.75	1
60	1	0.75	0
61	0	2.25	0
62	0	2.25	1
63	0	2.25	0
64	0	2.25	0
65	1	2.25	0
66	0	1.5	0
67	0	2.25	1
68	0	1.5	0
69	0	2.25	0
70	0	2.25	0
71	0	1.5	1
72	1	0.75	1
73	1	3.0	1
74	0	2.25	0
75	0	1.5	0
76	1	3.0	0
77	1	0.75	0
78	0	0.75	0
79	1	1.5	0
80	0	2.25	0
81	1	2.25	0
82	0	0.75	0
83	1	2.25	0
84	1	0.75	0
85	1	2.25	1
86	0	1.5	1
87	1	1.5	0
88	0	3.0	0
89	0	0.75	1
90	0	3.0	0
91	1	1.5	0
92	1	1.5	0
93	1	3.0	0
94	0	0.75	0
95	1	3.0	0
96	1	0.75	0
97	0	0.75	1
98	0	2.25	0
99	1	2.25	0
100	0	1.5	0
101	0	3.0	0
102	1	3.0	0
103	1	2.25	1
104	1	1.5	0
105	1	3.0	0
106	1	1.5	0
107	1	0.75	1
108	1	1.5	0
109	0	3.0	1
