trial_ID	direction	stop_trial	jitter	block
0	0	1	1.5	1
1	0	1	2.25	1
2	1	0	1.5	1
3	1	1	2.25	1
4	1	0	2.25	1
5	0	0	1.5	1
6	1	0	2.25	1
7	1	0	3.0	1
8	1	1	2.25	1
9	0	0	0.75	1
10	1	0	0.75	1
11	1	0	2.25	1
12	1	0	3.0	1
13	0	1	0.75	1
14	0	0	3.0	1
15	0	0	1.5	1
16	0	0	1.5	1
17	0	0	3.0	1
18	0	1	2.25	1
19	1	1	1.5	1
20	0	0	2.25	1
21	0	0	3.0	1
22	1	0	3.0	1
23	1	0	1.5	1
24	1	0	3.0	1
25	1	1	1.5	1
26	1	1	1.5	1
27	0	0	3.0	1
28	1	0	0.75	1
29	0	1	3.0	1
30	1	1	3.0	1
31	0	0	3.0	1
32	1	0	2.25	1
33	1	0	2.25	1
34	0	0	1.5	1
35	1	0	0.75	1
36	0	0	1.5	1
37	0	1	3.0	1
38	1	0	3.0	1
39	1	0	3.0	1
40	1	0	2.25	1
41	0	1	0.75	1
42	0	0	2.25	1
43	1	0	3.0	1
44	1	0	2.25	1
45	0	0	0.75	1
46	0	0	3.0	1
47	1	0	1.5	1
48	1	1	1.5	1
49	1	0	1.5	1
50	0	1	3.0	1
51	0	0	1.5	1
52	1	0	1.5	1
53	0	0	2.25	1
54	0	0	0.75	1
55	0	0	2.25	1
56	1	0	3.0	1
57	1	0	3.0	1
58	0	0	2.25	1
59	0	0	0.75	1
60	1	1	1.5	1
61	1	0	3.0	1
62	1	0	2.25	1
63	1	0	3.0	1
64	1	1	3.0	1
65	1	1	0.75	1
66	0	0	2.25	1
67	0	0	0.75	1
68	0	0	2.25	1
69	0	0	0.75	1
70	0	0	1.5	1
71	0	0	2.25	1
72	0	0	0.75	1
73	0	0	2.25	1
74	1	1	2.25	1
75	0	0	3.0	1
76	1	0	3.0	1
77	1	0	2.25	1
78	0	0	1.5	1
79	1	0	3.0	1
80	0	1	0.75	1
81	0	0	2.25	1
82	1	0	3.0	1
83	1	0	3.0	1
84	1	0	3.0	1
85	0	0	0.75	1
86	1	0	1.5	1
87	1	0	3.0	1
88	0	0	0.75	1
89	1	0	0.75	1
90	1	1	0.75	1
91	1	0	2.25	1
92	1	0	1.5	1
93	0	1	2.25	1
94	1	0	0.75	1
95	0	1	1.5	1
96	0	1	3.0	1
97	1	0	3.0	1
98	0	0	3.0	1
99	1	0	2.25	1
100	1	0	2.25	1
101	1	1	3.0	1
102	1	1	2.25	1
103	0	0	2.25	1
104	1	0	0.75	1
105	0	1	0.75	1
106	1	0	3.0	1
107	0	0	0.75	1
108	1	1	1.5	1
109	0	1	0.75	1
110	0	0	1.5	1
111	0	0	0.75	1
112	0	0	2.25	1
113	0	0	0.75	1
114	0	0	1.5	1
115	0	0	2.25	1
116	0	0	1.5	1
117	1	0	2.25	1
118	0	1	1.5	1
119	0	0	3.0	1
0	0	1	2.25	2
1	0	1	2.25	2
2	1	1	1.5	2
3	0	1	1.5	2
4	0	1	2.25	2
5	1	0	2.25	2
6	1	0	0.75	2
7	1	1	0.75	2
8	0	0	1.5	2
9	0	1	0.75	2
10	0	0	0.75	2
11	1	0	2.25	2
12	1	0	1.5	2
13	1	0	2.25	2
14	0	0	2.25	2
15	0	1	0.75	2
16	0	1	1.5	2
17	1	0	2.25	2
18	0	0	0.75	2
19	1	0	1.5	2
20	0	0	0.75	2
21	1	0	1.5	2
22	1	0	3.0	2
23	0	1	2.25	2
24	1	1	0.75	2
25	0	0	3.0	2
26	1	0	2.25	2
27	0	0	0.75	2
28	1	0	2.25	2
29	0	0	1.5	2
30	1	1	0.75	2
31	1	0	1.5	2
32	0	0	0.75	2
33	0	0	2.25	2
34	0	0	3.0	2
35	0	1	1.5	2
36	0	0	2.25	2
37	1	0	3.0	2
38	1	0	3.0	2
39	0	0	3.0	2
40	1	0	0.75	2
41	0	0	1.5	2
42	1	1	2.25	2
43	1	1	2.25	2
44	0	0	1.5	2
45	1	1	0.75	2
46	1	0	3.0	2
47	0	0	3.0	2
48	0	0	2.25	2
49	0	0	1.5	2
50	1	0	2.25	2
51	0	0	1.5	2
52	0	0	1.5	2
53	1	1	0.75	2
54	1	0	0.75	2
55	1	0	3.0	2
56	1	1	0.75	2
57	0	0	3.0	2
58	0	0	3.0	2
59	1	0	3.0	2
60	0	0	3.0	2
61	1	0	3.0	2
62	0	0	2.25	2
63	0	0	0.75	2
64	0	0	0.75	2
