	direction	jitter	stop_trial
0	0	3.0	1
1	1	0.75	1
2	1	1.5	0
3	1	0.75	0
4	1	0.75	0
5	0	3.0	0
6	1	1.5	0
7	0	1.5	0
8	1	2.25	1
9	1	3.0	1
10	0	3.0	0
11	1	1.5	1
12	0	0.75	0
13	1	0.75	0
14	0	3.0	0
15	0	2.25	0
16	0	1.5	0
17	0	3.0	0
18	0	2.25	0
19	0	2.25	0
20	0	0.75	0
21	1	0.75	0
22	0	0.75	0
23	1	3.0	0
24	1	3.0	1
25	1	2.25	0
26	1	3.0	1
27	0	0.75	0
28	0	1.5	0
29	1	0.75	0
30	1	3.0	0
31	0	1.5	0
32	1	1.5	0
33	1	3.0	0
34	0	3.0	0
35	1	0.75	0
36	0	1.5	0
37	1	2.25	0
38	1	3.0	0
39	0	1.5	0
40	1	3.0	0
41	0	2.25	1
42	1	0.75	0
43	0	2.25	0
44	1	1.5	0
45	0	0.75	0
46	0	2.25	0
47	0	1.5	1
48	0	0.75	0
49	0	0.75	0
50	1	1.5	1
51	0	3.0	0
52	1	2.25	0
53	0	2.25	0
54	1	3.0	0
55	1	0.75	0
56	1	0.75	1
57	1	1.5	0
58	1	3.0	1
59	0	3.0	0
60	1	0.75	0
61	0	0.75	0
62	1	2.25	1
63	1	3.0	0
64	1	3.0	1
65	0	2.25	1
66	1	3.0	0
67	1	1.5	0
68	1	1.5	1
69	0	3.0	0
70	0	3.0	1
71	0	0.75	1
72	0	2.25	0
73	1	2.25	0
74	0	3.0	1
75	0	3.0	1
76	0	2.25	0
77	0	1.5	0
78	1	2.25	0
79	0	1.5	0
80	1	2.25	1
81	1	3.0	0
82	1	1.5	0
83	0	1.5	1
84	1	2.25	0
85	0	2.25	0
86	0	0.75	0
87	1	1.5	0
88	0	1.5	0
89	0	1.5	0
90	1	2.25	0
91	1	3.0	0
92	0	3.0	0
93	0	0.75	1
94	1	1.5	0
95	0	0.75	0
96	0	3.0	0
97	1	3.0	1
98	0	3.0	0
99	0	3.0	0
100	0	3.0	1
101	1	0.75	0
102	1	2.25	1
103	0	0.75	1
104	1	2.25	0
105	1	0.75	0
106	0	3.0	1
107	0	2.25	0
108	1	2.25	0
109	1	2.25	0
