	direction	jitter	stop_trial
0	0	2.25	1
1	0	0.75	0
2	0	0.75	0
3	0	3.0	0
4	1	1.5	0
5	1	1.5	1
6	1	1.5	0
7	0	2.25	0
8	0	1.5	0
9	1	3.0	0
10	1	2.25	0
11	0	1.5	0
12	0	2.25	0
13	1	2.25	0
14	1	2.25	1
15	1	0.75	0
16	1	3.0	1
17	1	0.75	1
18	0	1.5	1
19	1	0.75	0
20	0	2.25	0
21	1	1.5	0
22	1	1.5	0
23	0	1.5	0
24	0	2.25	1
25	1	1.5	0
26	1	1.5	0
27	1	3.0	1
28	0	3.0	1
29	1	0.75	0
30	0	1.5	0
31	1	3.0	0
32	0	1.5	0
33	0	3.0	0
34	0	1.5	0
35	1	3.0	0
36	0	0.75	1
37	0	1.5	1
38	1	3.0	1
39	0	1.5	0
40	0	2.25	0
41	1	1.5	0
42	0	0.75	0
43	0	3.0	0
44	1	3.0	0
45	0	0.75	0
46	1	2.25	0
47	1	2.25	0
48	1	1.5	0
49	0	2.25	0
50	0	2.25	0
51	0	0.75	1
52	1	1.5	1
53	1	0.75	0
54	1	3.0	0
55	1	0.75	0
56	1	0.75	0
57	1	3.0	1
58	1	3.0	0
59	0	0.75	1
60	0	2.25	0
61	0	1.5	0
62	0	1.5	0
63	0	1.5	1
64	0	3.0	0
65	0	2.25	0
66	1	1.5	1
67	0	1.5	0
68	0	1.5	0
69	1	0.75	0
70	0	0.75	0
71	1	1.5	1
72	0	3.0	0
73	1	3.0	0
74	0	0.75	0
75	1	1.5	0
76	0	0.75	0
77	1	1.5	1
78	0	2.25	0
79	1	2.25	1
80	1	0.75	0
81	1	1.5	0
82	0	0.75	0
83	0	1.5	0
84	1	3.0	0
85	1	0.75	0
86	1	2.25	1
87	0	0.75	1
88	1	0.75	0
89	0	0.75	0
90	0	3.0	0
91	0	3.0	0
92	0	1.5	0
93	0	3.0	0
94	1	2.25	1
95	1	2.25	0
96	0	1.5	1
97	1	0.75	0
98	1	3.0	0
99	1	0.75	0
100	0	0.75	0
101	1	2.25	0
102	1	1.5	0
103	1	2.25	0
104	0	3.0	1
105	0	0.75	1
106	0	2.25	0
107	0	3.0	0
108	1	0.75	0
109	1	1.5	1
