	direction	jitter	stop_trial
0	0	0.75	0
1	1	3.0	1
2	0	3.0	0
3	0	0.75	1
4	1	2.25	0
5	0	2.25	0
6	0	2.25	0
7	0	1.5	0
8	0	3.0	0
9	1	0.75	0
10	0	1.5	1
11	1	2.25	0
12	1	0.75	1
13	0	3.0	0
14	0	3.0	0
15	0	2.25	0
16	0	0.75	0
17	1	1.5	0
18	0	3.0	0
19	0	0.75	0
20	1	0.75	1
21	1	2.25	0
22	1	1.5	0
23	0	0.75	0
24	1	3.0	1
25	0	1.5	0
26	1	0.75	1
27	0	0.75	0
28	0	0.75	1
29	1	1.5	0
30	1	1.5	0
31	0	1.5	0
32	1	1.5	1
33	1	2.25	0
34	1	2.25	0
35	1	1.5	0
36	0	0.75	0
37	1	0.75	0
38	1	0.75	0
39	0	1.5	0
40	1	1.5	0
41	1	1.5	0
42	1	0.75	0
43	1	0.75	0
44	0	1.5	0
45	1	3.0	1
46	0	0.75	1
47	0	1.5	0
48	0	1.5	0
49	1	1.5	1
50	0	1.5	0
51	0	0.75	0
52	1	3.0	0
53	1	0.75	0
54	0	1.5	0
55	0	0.75	1
56	0	0.75	1
57	0	1.5	0
58	0	1.5	0
59	0	2.25	1
60	0	1.5	0
61	0	0.75	0
62	0	0.75	0
63	1	0.75	0
64	0	3.0	0
65	1	3.0	0
66	0	0.75	0
67	0	2.25	0
68	1	1.5	0
69	0	3.0	0
70	1	2.25	0
71	1	1.5	0
72	1	0.75	1
73	0	2.25	0
74	0	1.5	0
75	1	2.25	1
76	0	1.5	0
77	1	1.5	1
78	1	2.25	1
79	0	2.25	0
80	1	2.25	1
81	1	3.0	0
82	0	1.5	0
83	1	0.75	1
84	1	2.25	0
85	1	0.75	1
86	1	0.75	0
87	1	1.5	1
88	1	0.75	0
89	0	3.0	1
90	1	1.5	0
91	1	2.25	0
92	1	1.5	0
93	0	0.75	0
94	0	1.5	0
95	1	1.5	0
96	0	3.0	0
97	0	0.75	1
98	1	3.0	1
99	0	0.75	0
100	1	3.0	0
101	1	1.5	0
102	0	1.5	0
103	0	3.0	0
104	1	0.75	1
105	0	3.0	1
106	1	3.0	0
107	1	3.0	0
108	0	3.0	0
109	1	3.0	0
