	direction	jitter	stop_trial
0	0	0.75	1
1	1	0.75	0
2	1	0.75	0
3	1	1.5	0
4	1	3.0	0
5	1	1.5	0
6	1	1.5	1
7	0	2.25	0
8	0	3.0	0
9	0	2.25	0
10	1	1.5	0
11	1	0.75	0
12	0	1.5	0
13	0	2.25	0
14	0	2.25	1
15	0	1.5	0
16	1	2.25	0
17	0	2.25	0
18	0	2.25	0
19	1	0.75	0
20	0	1.5	1
21	1	2.25	1
22	1	0.75	0
23	0	1.5	0
24	0	2.25	0
25	0	3.0	0
26	0	2.25	0
27	1	0.75	0
28	0	0.75	0
29	0	1.5	0
30	0	0.75	0
31	1	2.25	0
32	0	0.75	1
33	1	0.75	0
34	0	2.25	1
35	0	3.0	1
36	1	0.75	0
37	1	1.5	1
38	1	3.0	0
39	1	3.0	0
40	1	2.25	0
41	1	0.75	1
42	1	1.5	0
43	0	0.75	0
44	0	2.25	1
45	0	2.25	0
46	1	2.25	1
47	1	1.5	0
48	1	2.25	0
49	1	0.75	1
50	1	1.5	0
51	1	3.0	0
52	0	3.0	1
53	0	3.0	1
54	0	0.75	1
55	1	3.0	0
56	0	0.75	0
57	0	0.75	0
58	1	3.0	0
59	1	1.5	0
60	1	1.5	0
61	0	2.25	0
62	1	3.0	1
63	1	1.5	0
64	0	1.5	0
65	1	0.75	0
66	0	0.75	1
67	0	2.25	0
68	0	0.75	0
69	0	3.0	0
70	0	1.5	1
71	1	0.75	0
72	1	0.75	0
73	1	0.75	0
74	0	0.75	0
75	1	1.5	0
76	1	0.75	0
77	0	3.0	0
78	1	2.25	0
79	0	3.0	0
80	0	0.75	0
81	1	0.75	0
82	0	0.75	0
83	1	1.5	0
84	1	1.5	1
85	1	3.0	0
86	1	3.0	1
87	1	2.25	1
88	0	3.0	0
89	0	0.75	1
90	0	3.0	0
91	0	2.25	1
92	1	3.0	1
93	0	3.0	1
94	0	3.0	0
95	0	0.75	0
96	0	3.0	0
97	1	0.75	0
98	0	0.75	1
99	1	0.75	0
100	0	0.75	0
101	0	2.25	0
102	1	0.75	0
103	1	1.5	0
104	1	1.5	0
105	0	3.0	0
106	0	2.25	0
107	1	2.25	0
108	1	1.5	0
109	0	0.75	1
