	direction	jitter	stop_trial
0	0	0.75	0
1	1	2.25	0
2	0	0.75	0
3	0	2.25	1
4	1	2.25	0
5	1	2.25	0
6	0	2.25	0
7	1	0.75	0
8	0	0.75	0
9	1	2.25	1
10	1	2.25	0
11	1	2.25	0
12	0	2.25	0
13	0	0.75	0
14	1	0.75	0
15	1	1.5	0
16	1	3.0	0
17	0	1.5	0
18	0	0.75	0
19	1	0.75	1
20	1	3.0	0
21	1	3.0	0
22	1	3.0	1
23	1	1.5	0
24	0	2.25	0
25	0	3.0	0
26	1	3.0	1
27	1	3.0	1
28	0	2.25	0
29	1	3.0	0
30	0	1.5	0
31	1	2.25	0
32	1	2.25	1
33	1	2.25	0
34	0	1.5	0
35	1	2.25	1
36	0	0.75	1
37	1	0.75	0
38	1	0.75	0
39	0	0.75	0
40	1	1.5	0
41	0	1.5	0
42	0	0.75	1
43	0	1.5	0
44	1	3.0	0
45	1	1.5	0
46	0	0.75	0
47	1	3.0	1
48	1	2.25	0
49	0	2.25	0
50	0	2.25	0
51	0	2.25	0
52	0	3.0	0
53	0	3.0	0
54	1	2.25	0
55	1	1.5	0
56	0	3.0	0
57	0	3.0	0
58	0	1.5	1
59	0	0.75	0
60	0	0.75	0
61	0	0.75	0
62	1	3.0	0
63	1	1.5	0
64	0	0.75	1
65	1	1.5	0
66	0	2.25	0
67	0	3.0	0
68	0	1.5	1
69	0	2.25	0
70	1	3.0	0
71	1	2.25	0
72	0	2.25	1
73	1	3.0	1
74	1	2.25	1
75	1	0.75	0
76	0	2.25	0
77	1	1.5	0
78	0	1.5	0
79	1	0.75	0
80	1	2.25	0
81	1	2.25	0
82	0	3.0	1
83	0	2.25	0
84	0	1.5	1
85	0	1.5	0
86	1	1.5	1
87	0	3.0	0
88	0	2.25	1
89	1	1.5	1
90	1	3.0	1
91	1	3.0	0
92	0	2.25	0
93	0	2.25	0
94	0	1.5	1
95	1	3.0	0
96	1	0.75	0
97	0	3.0	0
98	0	0.75	0
99	0	0.75	0
100	1	3.0	1
101	1	2.25	0
102	0	3.0	0
103	0	3.0	1
104	0	0.75	0
105	0	1.5	1
106	1	1.5	1
107	1	1.5	0
108	1	1.5	0
109	1	1.5	0
