	direction	jitter	stop_trial
0	0	0.75	0
1	0	2.25	0
2	0	2.25	0
3	1	0.75	1
4	1	2.25	1
5	0	3.0	0
6	1	0.75	0
7	0	3.0	0
8	0	0.75	0
9	1	0.75	0
10	1	2.25	0
11	1	3.0	1
12	1	3.0	1
13	1	2.25	0
14	1	3.0	1
15	1	1.5	1
16	0	1.5	0
17	0	1.5	0
18	1	1.5	0
19	1	2.25	0
20	0	2.25	0
21	1	3.0	0
22	1	2.25	0
23	0	2.25	1
24	0	0.75	0
25	0	0.75	0
26	1	0.75	0
27	0	3.0	0
28	0	2.25	0
29	0	3.0	1
30	0	0.75	1
31	1	1.5	1
32	1	3.0	1
33	0	3.0	0
34	0	3.0	0
35	0	2.25	1
36	0	2.25	0
37	1	2.25	0
38	0	3.0	0
39	1	2.25	0
40	0	1.5	0
41	1	3.0	0
42	1	1.5	1
43	1	0.75	0
44	0	1.5	1
45	0	0.75	0
46	0	0.75	0
47	1	1.5	0
48	0	0.75	0
49	1	0.75	0
50	0	2.25	0
51	0	0.75	0
52	1	3.0	1
53	0	1.5	0
54	0	0.75	1
55	1	3.0	0
56	0	0.75	0
57	1	2.25	1
58	1	1.5	1
59	0	3.0	0
60	1	1.5	0
61	1	1.5	0
62	1	0.75	1
63	0	2.25	0
64	0	0.75	1
65	0	0.75	0
66	0	1.5	0
67	1	0.75	0
68	0	0.75	0
69	1	0.75	0
70	0	1.5	0
71	0	1.5	0
72	0	0.75	1
73	0	2.25	0
74	0	0.75	0
75	0	3.0	0
76	1	2.25	0
77	1	2.25	1
78	0	2.25	0
79	0	1.5	0
80	0	3.0	0
81	0	3.0	0
82	0	2.25	0
83	1	2.25	0
84	0	3.0	0
85	0	2.25	0
86	0	2.25	0
87	1	3.0	1
88	1	3.0	0
89	1	1.5	0
90	0	0.75	0
91	1	2.25	1
92	1	0.75	1
93	1	3.0	0
94	1	3.0	1
95	1	2.25	0
96	1	3.0	0
97	1	1.5	0
98	0	1.5	0
99	1	1.5	0
100	1	1.5	0
101	1	3.0	1
102	0	1.5	1
103	1	0.75	0
104	0	3.0	0
105	1	2.25	0
106	1	2.25	0
107	1	3.0	0
108	1	0.75	0
109	1	2.25	0
