	direction	jitter	stop_trial
0	1	2.25	0
1	0	1.5	0
2	1	2.25	1
3	0	3.0	1
4	0	2.25	0
5	0	3.0	1
6	1	2.25	0
7	1	3.0	0
8	1	1.5	0
9	0	1.5	1
10	0	2.25	0
11	1	0.75	0
12	0	2.25	0
13	1	3.0	0
14	0	0.75	0
15	1	1.5	1
16	0	2.25	1
17	1	1.5	0
18	1	2.25	0
19	1	1.5	0
20	1	2.25	0
21	0	3.0	1
22	1	2.25	0
23	0	3.0	1
24	0	3.0	0
25	1	0.75	0
26	0	0.75	0
27	1	0.75	1
28	1	3.0	1
29	0	3.0	0
30	0	0.75	0
31	1	3.0	0
32	1	2.25	0
33	0	1.5	1
34	1	0.75	1
35	0	1.5	0
36	1	1.5	0
37	0	1.5	1
38	0	1.5	0
39	0	1.5	1
40	1	3.0	0
41	1	3.0	0
42	0	1.5	1
43	1	3.0	1
44	1	2.25	0
45	0	3.0	0
46	0	2.25	1
47	0	2.25	0
48	1	1.5	0
49	1	3.0	1
50	0	0.75	0
51	0	2.25	0
52	1	2.25	0
53	1	3.0	1
54	1	1.5	0
55	1	3.0	0
56	0	0.75	0
57	1	1.5	1
58	0	3.0	0
59	1	1.5	0
60	1	0.75	1
61	0	3.0	0
62	1	2.25	0
63	1	0.75	0
64	0	2.25	0
65	1	0.75	0
66	0	0.75	0
67	0	1.5	0
68	0	2.25	0
69	1	2.25	0
70	0	1.5	0
71	0	0.75	0
72	0	1.5	0
73	1	1.5	0
74	0	3.0	0
75	0	3.0	1
76	1	1.5	0
77	1	1.5	0
78	0	3.0	0
79	0	1.5	0
80	1	1.5	0
81	0	2.25	0
82	1	3.0	1
83	1	0.75	0
84	0	2.25	0
85	0	2.25	0
86	0	3.0	0
87	1	3.0	0
88	0	1.5	0
89	1	1.5	0
90	1	0.75	0
91	0	0.75	0
92	1	0.75	0
93	1	3.0	0
94	0	2.25	0
95	0	2.25	0
96	0	1.5	1
97	0	0.75	0
98	1	2.25	1
99	1	3.0	0
100	1	3.0	0
101	0	2.25	0
102	1	0.75	0
103	0	1.5	0
104	0	0.75	0
105	0	2.25	1
106	1	0.75	0
107	0	0.75	0
108	1	1.5	1
109	1	1.5	1
