	direction	jitter	stop_trial
0	1	1.5	0
1	1	3.0	0
2	1	1.5	0
3	1	1.5	1
4	0	1.5	0
5	0	0.75	0
6	0	0.75	0
7	0	2.25	0
8	1	1.5	0
9	0	1.5	1
10	0	2.25	1
11	0	3.0	1
12	0	0.75	0
13	1	2.25	0
14	1	1.5	0
15	0	1.5	1
16	1	1.5	0
17	1	2.25	0
18	1	1.5	0
19	1	2.25	0
20	0	1.5	0
21	0	1.5	0
22	1	2.25	0
23	1	3.0	1
24	1	1.5	1
25	0	3.0	0
26	0	2.25	1
27	1	3.0	0
28	1	2.25	1
29	0	2.25	0
30	0	0.75	1
31	0	3.0	1
32	0	2.25	0
33	1	3.0	0
34	1	2.25	0
35	1	0.75	0
36	1	3.0	0
37	1	0.75	0
38	1	2.25	0
39	0	2.25	1
40	0	0.75	0
41	1	0.75	0
42	0	0.75	1
43	1	3.0	0
44	0	3.0	0
45	1	3.0	0
46	1	3.0	0
47	0	3.0	1
48	1	2.25	0
49	0	2.25	0
50	0	2.25	0
51	1	0.75	0
52	1	3.0	0
53	1	1.5	0
54	0	0.75	0
55	0	3.0	0
56	1	1.5	0
57	1	2.25	0
58	0	1.5	0
59	1	3.0	0
60	0	0.75	0
61	0	0.75	0
62	0	2.25	1
63	1	3.0	0
64	0	2.25	1
65	1	2.25	0
66	0	2.25	0
67	1	3.0	1
68	1	0.75	0
69	0	3.0	0
70	0	3.0	0
71	1	3.0	0
72	1	0.75	0
73	1	1.5	0
74	0	0.75	1
75	0	3.0	0
76	0	3.0	0
77	0	0.75	0
78	1	2.25	0
79	0	2.25	0
80	1	2.25	1
81	1	1.5	0
82	0	2.25	1
83	0	2.25	0
84	0	3.0	1
85	0	3.0	0
86	1	3.0	0
87	0	0.75	0
88	1	0.75	0
89	0	1.5	1
90	0	1.5	0
91	1	0.75	0
92	0	3.0	1
93	0	2.25	0
94	1	0.75	0
95	0	1.5	0
96	1	2.25	0
97	1	3.0	0
98	1	3.0	0
99	0	0.75	1
100	0	3.0	0
101	0	0.75	0
102	1	0.75	0
103	0	0.75	0
104	0	2.25	1
105	1	0.75	1
106	1	1.5	1
107	0	2.25	0
108	1	3.0	0
109	1	3.0	1
