	direction	jitter	stop_trial
0	0	3.0	1
1	1	0.75	1
2	1	2.25	0
3	0	2.25	0
4	0	1.5	0
5	0	0.75	0
6	0	1.5	1
7	0	1.5	0
8	0	1.5	0
9	0	1.5	0
10	1	2.25	0
11	0	0.75	0
12	1	1.5	1
13	0	1.5	0
14	0	2.25	0
15	1	1.5	1
16	1	0.75	1
17	1	1.5	1
18	1	2.25	0
19	0	2.25	1
20	1	3.0	0
21	0	3.0	0
22	0	2.25	1
23	1	2.25	0
24	0	2.25	0
25	1	2.25	1
26	0	3.0	0
27	1	2.25	0
28	1	1.5	0
29	1	1.5	0
30	0	1.5	0
31	0	3.0	0
32	1	2.25	0
33	0	0.75	0
34	0	1.5	0
35	1	3.0	0
36	1	2.25	0
37	1	3.0	0
38	1	1.5	0
39	0	2.25	0
40	1	0.75	0
41	0	0.75	0
42	1	0.75	1
43	0	2.25	0
44	1	3.0	0
45	0	0.75	0
46	1	3.0	1
47	0	2.25	0
48	1	1.5	0
49	0	0.75	1
50	1	2.25	0
51	1	1.5	1
52	1	0.75	0
53	0	2.25	0
54	0	3.0	0
55	1	0.75	0
56	1	0.75	0
57	0	3.0	0
58	1	0.75	0
59	0	1.5	0
60	1	1.5	0
61	1	2.25	1
62	1	1.5	1
63	1	2.25	0
64	1	2.25	0
65	1	1.5	0
66	1	3.0	0
67	0	2.25	0
68	0	2.25	0
69	0	2.25	0
70	0	3.0	0
71	0	2.25	0
72	0	1.5	0
73	0	3.0	0
74	1	1.5	1
75	1	2.25	0
76	0	2.25	1
77	1	0.75	0
78	1	1.5	0
79	1	1.5	0
80	1	0.75	0
81	1	3.0	0
82	1	2.25	0
83	0	2.25	1
84	0	0.75	0
85	0	2.25	0
86	1	2.25	1
87	0	2.25	1
88	1	3.0	0
89	0	2.25	1
90	0	0.75	0
91	0	1.5	0
92	1	3.0	0
93	0	3.0	0
94	0	0.75	0
95	0	2.25	1
96	1	0.75	1
97	0	1.5	0
98	1	1.5	0
99	0	0.75	0
100	0	1.5	0
101	1	3.0	0
102	1	1.5	1
103	0	2.25	1
104	1	2.25	1
105	1	3.0	0
106	0	0.75	0
107	0	2.25	0
108	1	1.5	0
109	0	1.5	1
