	direction	jitter	stop_trial
0	0	1.5	1
1	1	1.5	0
2	1	3.0	0
3	1	1.5	0
4	1	0.75	0
5	1	3.0	0
6	0	3.0	0
7	0	3.0	0
8	1	0.75	0
9	1	3.0	0
10	1	2.25	1
11	1	0.75	0
12	0	1.5	1
13	0	2.25	1
14	1	1.5	0
15	0	0.75	0
16	0	1.5	1
17	1	2.25	0
18	1	3.0	0
19	0	3.0	1
20	1	2.25	0
21	0	2.25	0
22	1	3.0	1
23	1	2.25	0
24	1	3.0	1
25	0	1.5	1
26	0	0.75	0
27	1	1.5	0
28	1	0.75	1
29	0	2.25	0
30	0	1.5	0
31	0	2.25	0
32	1	0.75	0
33	1	0.75	0
34	0	3.0	0
35	0	0.75	1
36	1	0.75	0
37	1	2.25	0
38	0	2.25	0
39	1	2.25	0
40	0	0.75	0
41	1	1.5	0
42	1	0.75	0
43	1	1.5	0
44	1	3.0	0
45	0	3.0	0
46	1	1.5	0
47	0	3.0	0
48	0	2.25	0
49	0	2.25	0
50	0	0.75	0
51	1	3.0	1
52	0	0.75	0
53	1	3.0	0
54	0	3.0	0
55	0	0.75	1
56	1	0.75	0
57	1	0.75	1
58	0	2.25	0
59	0	1.5	0
60	1	2.25	0
61	0	1.5	1
62	0	1.5	0
63	1	1.5	0
64	0	0.75	0
65	0	3.0	0
66	0	1.5	0
67	1	2.25	0
68	0	2.25	0
69	0	0.75	1
70	1	0.75	1
71	0	1.5	1
72	1	0.75	0
73	0	1.5	1
74	1	0.75	0
75	1	1.5	0
76	0	2.25	1
77	1	0.75	0
78	0	1.5	0
79	0	1.5	0
80	1	3.0	0
81	0	3.0	0
82	1	0.75	1
83	0	0.75	0
84	1	1.5	1
85	0	3.0	0
86	1	1.5	0
87	0	3.0	0
88	1	3.0	1
89	0	1.5	1
90	1	1.5	0
91	0	3.0	1
92	0	2.25	0
93	1	2.25	0
94	1	2.25	0
95	1	1.5	0
96	0	3.0	0
97	0	2.25	0
98	0	0.75	0
99	1	3.0	0
100	1	2.25	0
101	1	1.5	1
102	1	2.25	0
103	0	2.25	0
104	0	1.5	1
105	1	0.75	1
106	0	3.0	0
107	1	1.5	0
108	0	3.0	0
109	0	3.0	0
