	direction	jitter	stop_trial
0	1	2.25	1
1	1	1.5	0
2	1	2.25	0
3	1	2.25	0
4	0	2.25	0
5	1	2.25	0
6	1	2.25	0
7	1	0.75	0
8	1	1.5	1
9	0	2.25	1
10	1	0.75	0
11	0	0.75	0
12	0	0.75	0
13	1	1.5	1
14	0	3.0	1
15	1	3.0	0
16	1	2.25	0
17	0	2.25	0
18	0	0.75	0
19	0	0.75	1
20	0	1.5	0
21	0	2.25	0
22	0	3.0	0
23	1	0.75	0
24	0	1.5	0
25	1	1.5	0
26	1	2.25	0
27	1	2.25	0
28	0	2.25	0
29	0	2.25	0
30	0	1.5	0
31	1	2.25	0
32	1	3.0	0
33	1	1.5	1
34	0	1.5	0
35	1	0.75	0
36	0	0.75	0
37	1	3.0	1
38	0	0.75	0
39	1	2.25	1
40	0	2.25	0
41	1	2.25	0
42	0	2.25	0
43	0	3.0	0
44	1	3.0	0
45	1	3.0	0
46	0	2.25	0
47	1	2.25	0
48	0	3.0	1
49	1	1.5	1
50	1	1.5	0
51	0	1.5	0
52	1	3.0	0
53	0	1.5	0
54	0	3.0	1
55	0	1.5	0
56	0	3.0	1
57	1	1.5	1
58	0	3.0	0
59	1	0.75	0
60	1	1.5	0
61	0	1.5	0
62	0	0.75	1
63	1	3.0	0
64	0	0.75	1
65	1	0.75	0
66	0	2.25	0
67	1	2.25	1
68	0	1.5	0
69	0	1.5	0
70	1	1.5	0
71	1	3.0	1
72	0	1.5	0
73	0	2.25	0
74	1	3.0	0
75	0	0.75	1
76	1	0.75	1
77	0	1.5	0
78	1	2.25	0
79	1	2.25	0
80	1	2.25	1
81	0	3.0	0
82	0	0.75	0
83	0	2.25	0
84	0	2.25	0
85	1	0.75	0
86	1	1.5	0
87	1	0.75	0
88	0	2.25	0
89	1	0.75	1
90	1	3.0	0
91	1	3.0	1
92	0	0.75	0
93	0	0.75	1
94	0	2.25	0
95	1	1.5	1
96	0	2.25	0
97	0	3.0	0
98	0	3.0	1
99	0	0.75	0
100	1	3.0	0
101	0	0.75	0
102	1	2.25	1
103	1	2.25	0
104	0	2.25	0
105	0	2.25	1
106	0	2.25	0
107	1	1.5	0
108	1	3.0	0
109	1	0.75	0
