trial_ID	direction	stop_trial	jitter	block
0	1	0	2.0	1
1	1	0	1.5	1
2	1	1	1.0	1
3	1	0	2.0	1
4	1	0	1.0	1
5	1	0	2.0	1
6	1	1	0.5	1
7	0	0	0.5	1
8	1	0	1.5	1
9	0	0	1.0	1
10	1	0	1.5	1
11	1	0	0.5	1
12	0	0	2.0	1
13	0	1	2.0	1
14	1	1	1.0	1
15	1	0	1.0	1
16	0	0	0.5	1
17	1	0	0.5	1
18	1	1	1.5	1
19	1	0	1.5	1
20	0	0	1.0	1
21	1	1	0.5	1
22	0	0	0.5	1
23	1	1	0.5	1
24	0	0	1.5	1
25	0	0	1.0	1
26	1	0	2.0	1
27	1	1	1.0	1
28	1	1	0.5	1
29	0	1	1.5	1
30	0	1	1.0	1
31	0	1	1.0	1
32	0	0	0.5	1
33	1	0	1.0	1
34	0	1	0.5	1
35	0	1	2.0	1
36	0	0	1.5	1
37	0	1	0.5	1
38	1	0	0.5	1
39	0	0	1.5	1
40	0	0	1.5	1
41	0	1	2.0	1
42	0	0	0.5	1
43	1	0	2.0	1
44	0	0	2.0	1
45	1	1	1.5	1
46	1	0	0.5	1
47	0	1	1.5	1
48	0	0	0.5	1
49	1	0	0.5	1
50	0	0	1.0	1
51	1	0	1.0	1
52	1	0	1.5	1
53	0	1	0.5	1
54	0	0	2.0	1
55	0	0	2.0	1
56	1	0	1.0	1
57	0	0	2.0	1
58	1	0	0.5	1
59	1	0	0.5	1
60	1	0	0.5	1
61	1	1	1.0	1
62	0	1	1.5	1
63	1	0	2.0	1
64	0	0	0.5	1
65	1	1	0.5	1
66	0	0	1.0	1
67	1	0	0.5	1
68	1	1	0.5	1
69	1	0	1.5	1
70	0	0	1.0	1
71	0	0	1.5	1
72	0	0	1.0	1
73	0	0	1.0	1
74	1	1	0.5	1
75	1	0	0.5	1
76	1	0	0.5	1
77	1	0	0.5	1
78	0	0	0.5	1
79	0	0	0.5	1
80	0	0	1.0	1
81	1	0	2.0	1
82	1	1	2.0	1
83	1	1	0.5	1
84	0	0	1.0	1
85	0	0	2.0	1
86	0	0	1.0	1
87	1	0	1.5	1
88	0	0	1.5	1
89	1	0	2.0	1
90	0	0	0.5	1
91	0	0	1.0	1
92	1	0	1.0	1
93	0	0	1.0	1
94	0	0	2.0	1
95	0	1	1.5	1
96	0	0	1.5	1
97	1	0	2.0	1
98	0	1	1.5	1
99	0	0	0.5	1
100	0	0	1.0	1
101	1	0	1.0	1
102	1	0	0.5	1
103	0	0	1.5	1
104	0	1	0.5	1
105	1	0	0.5	1
106	0	0	1.0	1
107	0	0	1.0	1
108	1	0	1.0	1
109	0	0	2.0	1
110	0	0	1.0	1
111	0	0	0.5	1
112	0	0	0.5	1
113	1	0	1.0	1
114	1	0	1.0	1
115	1	0	0.5	1
116	0	0	2.0	1
117	1	0	2.0	1
118	0	0	1.5	1
119	0	1	1.0	1
120	1	0	2.0	1
121	0	1	1.5	1
122	1	0	2.0	1
123	1	1	0.5	1
124	1	0	1.0	1
125	1	0	2.0	1
