trial_ID	direction	stop_trial	jitter	block
0	1	0	2.0	1
1	0	0	2.0	1
2	1	0	1.0	1
3	0	0	1.5	1
4	1	0	2.0	1
5	1	0	1.0	1
6	1	0	0.5	1
7	0	0	1.5	1
8	1	0	1.0	1
9	0	0	1.0	1
10	0	0	0.5	1
11	0	0	0.5	1
12	0	1	1.0	1
13	1	0	0.5	1
14	0	1	1.0	1
15	0	0	1.0	1
16	1	1	1.5	1
17	0	0	1.5	1
18	0	0	0.5	1
19	0	0	0.5	1
20	1	0	2.0	1
21	1	0	2.0	1
22	0	0	1.5	1
23	1	0	0.5	1
24	0	0	1.0	1
25	1	0	1.5	1
26	1	1	0.5	1
27	0	0	2.0	1
28	0	0	1.0	1
29	1	1	1.5	1
30	1	0	2.0	1
31	1	0	2.0	1
32	1	0	1.0	1
33	0	0	2.0	1
34	0	0	1.5	1
35	1	1	1.5	1
36	0	0	0.5	1
37	1	0	1.5	1
38	1	1	0.5	1
39	0	0	1.5	1
40	1	1	2.0	1
41	1	0	2.0	1
42	1	0	1.5	1
43	0	0	1.0	1
44	1	0	1.5	1
45	1	1	0.5	1
46	0	1	1.5	1
47	1	0	1.0	1
48	0	0	0.5	1
49	0	0	0.5	1
50	1	1	1.0	1
51	1	0	2.0	1
52	1	0	1.5	1
53	1	0	2.0	1
54	0	0	2.0	1
55	0	1	1.0	1
56	0	1	2.0	1
57	0	1	1.0	1
58	0	0	1.5	1
59	1	1	0.5	1
60	1	0	1.5	1
61	0	0	1.5	1
62	1	1	2.0	1
63	0	1	2.0	1
64	1	0	2.0	1
65	0	0	1.0	1
66	0	1	2.0	1
67	1	0	1.5	1
68	0	0	0.5	1
69	0	0	0.5	1
70	0	0	0.5	1
71	1	1	1.5	1
72	1	0	1.0	1
73	0	0	1.0	1
74	0	1	1.0	1
75	1	0	1.0	1
76	0	0	0.5	1
77	1	0	2.0	1
78	1	1	2.0	1
79	0	0	2.0	1
80	1	0	1.5	1
81	0	1	1.0	1
82	0	1	1.0	1
83	1	0	1.5	1
84	1	0	1.5	1
85	1	0	1.5	1
86	1	0	0.5	1
87	1	0	1.5	1
88	0	0	1.0	1
89	1	1	1.0	1
90	1	1	1.0	1
91	0	0	1.0	1
92	1	0	0.5	1
93	1	0	1.0	1
94	0	0	1.5	1
95	1	0	2.0	1
96	0	0	2.0	1
97	1	0	1.0	1
98	1	0	1.0	1
99	1	1	1.0	1
100	0	0	2.0	1
101	1	0	1.0	1
102	0	0	1.5	1
103	0	0	0.5	1
104	1	0	1.5	1
105	1	0	2.0	1
106	0	1	1.5	1
107	1	0	1.0	1
108	0	0	1.0	1
109	0	0	1.5	1
110	1	0	0.5	1
111	1	0	1.5	1
112	0	0	1.0	1
113	0	1	2.0	1
114	1	1	1.5	1
115	0	0	1.5	1
116	0	1	0.5	1
117	0	0	1.0	1
118	1	0	1.0	1
119	1	0	2.0	1
120	0	0	1.0	1
121	1	0	1.0	1
122	0	0	0.5	1
123	0	0	2.0	1
124	0	0	2.0	1
125	0	1	1.5	1
126	0	1	1.0	1
127	0	0	1.0	1
0	0	0	1.0	2
1	1	0	1.0	2
2	1	0	2.0	2
3	0	0	1.5	2
4	1	1	0.5	2
5	1	0	0.5	2
6	1	0	2.0	2
7	0	0	2.0	2
8	1	1	1.0	2
9	1	0	0.5	2
10	1	0	1.5	2
11	0	0	0.5	2
12	1	0	1.5	2
13	1	0	2.0	2
14	0	1	2.0	2
15	1	0	0.5	2
16	1	1	1.0	2
17	1	0	2.0	2
18	0	0	0.5	2
19	1	0	1.0	2
20	1	0	2.0	2
21	1	0	0.5	2
22	0	1	2.0	2
23	1	1	0.5	2
24	0	0	2.0	2
25	0	0	2.0	2
26	0	0	1.5	2
27	0	0	1.0	2
28	1	0	0.5	2
29	0	0	1.0	2
30	0	0	1.5	2
31	1	1	1.0	2
32	0	0	0.5	2
33	0	0	1.0	2
34	1	0	1.0	2
35	1	1	0.5	2
36	1	0	1.5	2
37	0	0	1.0	2
38	1	0	0.5	2
39	0	0	1.0	2
40	1	0	1.5	2
41	1	1	1.0	2
42	0	0	1.5	2
43	1	0	1.0	2
44	0	0	2.0	2
45	0	1	1.0	2
46	0	0	0.5	2
47	1	0	0.5	2
48	1	0	2.0	2
49	1	0	1.0	2
50	0	1	1.0	2
51	1	0	2.0	2
52	1	0	2.0	2
53	1	0	2.0	2
54	1	0	1.0	2
55	0	0	1.0	2
56	0	1	1.0	2
57	0	0	1.5	2
58	0	0	1.5	2
59	0	0	2.0	2
60	0	1	0.5	2
61	0	0	2.0	2
62	1	0	1.5	2
63	1	1	1.5	2
64	0	0	1.5	2
