	direction	jitter	stop_trial
0	1	1.5	0
1	1	0.75	0
2	1	2.25	1
3	0	2.25	0
4	1	0.75	1
5	0	3.0	1
6	1	0.75	0
7	1	2.25	0
8	0	3.0	0
9	1	1.5	1
10	1	1.5	0
11	0	3.0	1
12	0	2.25	1
13	1	3.0	1
14	1	1.5	1
15	0	0.75	0
16	1	0.75	0
17	1	3.0	0
18	1	1.5	0
19	0	2.25	0
20	0	3.0	0
21	1	3.0	0
22	1	2.25	1
23	1	2.25	0
24	1	0.75	1
25	0	2.25	0
26	1	3.0	0
27	0	3.0	0
28	0	0.75	1
29	1	3.0	0
30	1	1.5	0
31	0	3.0	0
32	1	3.0	0
33	0	1.5	0
34	0	0.75	0
35	0	0.75	1
36	1	2.25	0
37	0	1.5	0
38	0	2.25	0
39	0	2.25	0
40	0	3.0	1
41	0	0.75	0
42	0	3.0	0
43	1	0.75	0
44	1	3.0	0
45	1	2.25	0
46	1	3.0	0
47	0	0.75	1
48	0	1.5	1
49	1	3.0	0
50	1	1.5	0
51	1	0.75	1
52	1	1.5	0
53	0	2.25	0
54	1	0.75	0
55	0	2.25	1
56	0	0.75	0
57	1	0.75	0
58	0	1.5	0
59	0	0.75	0
60	1	2.25	0
61	1	3.0	0
62	0	2.25	0
63	1	3.0	0
64	1	1.5	0
65	0	0.75	1
66	0	1.5	1
67	1	3.0	0
68	0	0.75	1
69	0	0.75	0
70	1	1.5	0
71	0	0.75	1
72	0	0.75	0
73	1	0.75	0
74	0	0.75	1
75	0	0.75	0
76	1	3.0	0
77	1	1.5	0
78	0	1.5	0
79	1	0.75	0
80	1	0.75	0
81	0	3.0	0
82	0	1.5	0
83	0	0.75	0
84	0	1.5	1
85	0	0.75	0
86	1	1.5	0
87	0	2.25	1
88	0	2.25	0
89	1	0.75	0
90	1	0.75	0
91	1	0.75	0
92	1	1.5	0
93	0	1.5	0
94	0	2.25	0
95	1	0.75	0
96	0	3.0	0
97	0	2.25	0
98	0	3.0	0
99	0	2.25	0
100	0	1.5	0
101	1	3.0	1
102	1	3.0	1
103	1	3.0	0
104	1	0.75	0
105	0	2.25	0
106	1	2.25	1
107	1	3.0	0
108	0	1.5	1
109	0	0.75	0
