	direction	jitter	stop_trial
0	0	0.75	0
1	0	1.5	1
2	0	1.5	0
3	0	0.75	1
4	0	1.5	1
5	1	1.5	0
6	0	3.0	1
7	1	2.25	0
8	1	1.5	0
9	0	3.0	0
10	1	1.5	0
11	1	0.75	1
12	1	3.0	0
13	0	2.25	0
14	0	0.75	0
15	1	3.0	0
16	0	3.0	0
17	0	1.5	0
18	1	1.5	0
19	1	3.0	0
20	0	3.0	0
21	0	3.0	0
22	1	0.75	1
23	0	1.5	0
24	0	1.5	0
25	1	1.5	0
26	0	3.0	0
27	0	2.25	0
28	1	1.5	0
29	1	2.25	1
30	1	1.5	0
31	1	0.75	0
32	0	0.75	0
33	1	2.25	0
34	0	1.5	0
35	0	1.5	1
36	1	2.25	0
37	0	2.25	0
38	0	0.75	0
39	0	2.25	1
40	0	0.75	1
41	0	3.0	0
42	1	0.75	1
43	1	3.0	0
44	0	1.5	0
45	0	1.5	0
46	0	2.25	0
47	1	3.0	0
48	0	2.25	0
49	1	2.25	0
50	1	0.75	0
51	0	1.5	0
52	0	3.0	0
53	0	0.75	0
54	0	0.75	0
55	0	0.75	0
56	0	0.75	0
57	1	3.0	0
58	1	0.75	1
59	1	0.75	0
60	1	3.0	0
61	0	1.5	0
62	0	1.5	0
63	1	3.0	0
64	0	1.5	0
65	1	2.25	0
66	1	1.5	1
67	0	2.25	1
68	1	3.0	1
69	0	3.0	0
70	0	3.0	0
71	0	1.5	0
72	1	2.25	0
73	0	2.25	0
74	1	3.0	1
75	1	2.25	0
76	1	1.5	0
77	1	3.0	0
78	1	1.5	1
79	1	3.0	0
80	1	2.25	0
81	0	1.5	1
82	1	2.25	0
83	1	3.0	1
84	0	2.25	0
85	1	3.0	1
86	0	1.5	0
87	0	1.5	0
88	1	2.25	1
89	1	2.25	0
90	0	2.25	1
91	0	1.5	1
92	1	2.25	0
93	0	1.5	0
94	1	0.75	1
95	1	3.0	1
96	0	3.0	0
97	0	0.75	1
98	1	0.75	0
99	1	3.0	0
100	1	1.5	0
101	0	1.5	0
102	1	1.5	0
103	1	0.75	0
104	1	1.5	0
105	0	0.75	1
106	1	2.25	0
107	1	2.25	0
108	0	1.5	1
109	1	0.75	0
