	direction	jitter	stop_trial
0	0	0.75	0
1	1	0.75	0
2	0	2.25	0
3	1	0.75	0
4	1	0.75	0
5	0	2.25	1
6	1	2.25	0
7	1	0.75	0
8	0	2.25	0
9	1	3.0	1
10	1	1.5	0
11	0	3.0	0
12	0	1.5	0
13	0	2.25	0
14	1	2.25	1
15	1	0.75	0
16	1	1.5	0
17	1	1.5	1
18	1	1.5	0
19	1	1.5	1
20	0	0.75	0
21	1	1.5	0
22	0	3.0	0
23	0	3.0	0
24	1	2.25	0
25	0	2.25	0
26	1	0.75	0
27	0	1.5	0
28	0	0.75	1
29	0	1.5	0
30	0	2.25	0
31	1	3.0	0
32	0	3.0	0
33	0	1.5	0
34	1	0.75	0
35	1	3.0	1
36	0	3.0	0
37	0	1.5	0
38	0	1.5	0
39	1	3.0	1
40	0	0.75	0
41	1	0.75	0
42	0	1.5	1
43	1	1.5	0
44	0	0.75	1
45	1	2.25	0
46	0	0.75	0
47	0	1.5	1
48	1	2.25	0
49	0	3.0	0
50	1	1.5	0
51	0	3.0	0
52	0	3.0	0
53	1	1.5	0
54	1	2.25	0
55	1	3.0	0
56	0	3.0	1
57	0	1.5	0
58	1	3.0	0
59	0	3.0	0
60	0	3.0	1
61	1	2.25	0
62	0	1.5	0
63	1	2.25	0
64	0	2.25	0
65	0	3.0	0
66	0	3.0	1
67	0	2.25	0
68	0	3.0	1
69	0	0.75	1
70	0	3.0	0
71	1	1.5	0
72	1	0.75	0
73	1	3.0	1
74	1	0.75	0
75	0	1.5	0
76	0	1.5	1
77	0	0.75	0
78	1	3.0	1
79	1	3.0	0
80	0	3.0	1
81	0	2.25	1
82	1	0.75	0
83	0	2.25	0
84	1	2.25	0
85	0	0.75	0
86	1	3.0	0
87	0	3.0	0
88	1	2.25	1
89	1	0.75	0
90	1	3.0	0
91	1	0.75	1
92	1	1.5	0
93	0	2.25	0
94	1	3.0	1
95	1	1.5	0
96	1	3.0	1
97	1	0.75	0
98	1	2.25	1
99	0	1.5	1
100	1	2.25	0
101	0	1.5	0
102	1	2.25	0
103	1	2.25	0
104	1	1.5	0
105	0	2.25	0
106	0	1.5	0
107	0	0.75	0
108	1	1.5	1
109	0	3.0	0
