	direction	jitter	stop_trial
0	1	3.0	0
1	0	2.25	0
2	0	3.0	0
3	0	0.75	0
4	1	2.25	0
5	1	0.75	0
6	0	0.75	1
7	0	3.0	0
8	0	3.0	0
9	0	2.25	1
10	1	3.0	0
11	0	2.25	0
12	0	2.25	0
13	1	1.5	0
14	1	2.25	0
15	1	2.25	0
16	1	3.0	0
17	0	1.5	0
18	1	2.25	0
19	1	2.25	1
20	1	1.5	0
21	1	0.75	0
22	0	0.75	0
23	0	3.0	0
24	0	1.5	0
25	1	3.0	0
26	0	3.0	0
27	1	2.25	1
28	0	2.25	0
29	0	3.0	1
30	1	0.75	0
31	0	3.0	0
32	1	3.0	0
33	0	0.75	0
34	0	2.25	0
35	0	3.0	1
36	0	1.5	0
37	1	1.5	0
38	1	2.25	0
39	0	2.25	0
40	1	1.5	1
41	1	3.0	0
42	0	1.5	0
43	0	2.25	0
44	1	0.75	0
45	1	3.0	0
46	1	2.25	0
47	1	3.0	0
48	1	2.25	0
49	0	2.25	0
50	1	1.5	1
51	0	3.0	1
52	1	2.25	1
53	0	3.0	0
54	0	2.25	1
55	0	2.25	0
56	1	1.5	0
57	1	1.5	1
58	0	0.75	1
59	0	2.25	1
60	1	1.5	0
61	1	2.25	1
62	1	0.75	0
63	1	2.25	0
64	0	3.0	0
65	0	0.75	0
66	1	0.75	0
67	0	2.25	0
68	0	3.0	1
69	1	2.25	1
70	0	1.5	1
71	0	3.0	1
72	0	3.0	0
73	1	0.75	0
74	1	0.75	1
75	0	3.0	0
76	0	0.75	0
77	1	1.5	1
78	0	2.25	0
79	1	2.25	0
80	0	0.75	1
81	0	2.25	0
82	0	1.5	0
83	1	3.0	0
84	0	3.0	0
85	0	0.75	0
86	0	1.5	0
87	0	2.25	0
88	1	1.5	0
89	1	3.0	0
90	1	0.75	1
91	1	1.5	1
92	1	3.0	0
93	1	0.75	1
94	0	2.25	0
95	0	3.0	1
96	1	2.25	0
97	1	2.25	0
98	1	3.0	0
99	0	3.0	0
100	0	0.75	1
101	1	0.75	1
102	1	3.0	0
103	1	2.25	0
104	0	0.75	0
105	1	1.5	0
106	1	0.75	0
107	1	0.75	0
108	0	2.25	0
109	0	2.25	0
