	direction	jitter	stop_trial
0	0	2.25	1
1	1	0.75	0
2	0	1.5	1
3	0	0.75	0
4	1	3.0	0
5	0	2.25	0
6	1	3.0	1
7	0	0.75	1
8	0	0.75	1
9	1	3.0	0
10	1	0.75	0
11	0	2.25	1
12	1	1.5	0
13	1	2.25	1
14	0	2.25	1
15	0	2.25	0
16	1	2.25	1
17	0	3.0	0
18	0	1.5	0
19	0	2.25	1
20	1	3.0	1
21	0	2.25	0
22	0	1.5	1
23	1	2.25	0
24	1	2.25	0
25	1	0.75	0
26	1	1.5	1
27	1	3.0	0
28	0	3.0	0
29	1	1.5	0
30	1	3.0	1
31	0	0.75	0
32	1	3.0	0
33	1	2.25	0
34	0	1.5	0
35	1	1.5	0
36	1	0.75	0
37	1	1.5	0
38	1	1.5	0
39	0	0.75	0
40	0	0.75	0
41	1	2.25	0
42	0	0.75	0
43	0	2.25	0
44	1	3.0	0
45	0	1.5	0
46	1	0.75	0
47	1	1.5	1
48	0	3.0	0
49	0	0.75	0
50	0	1.5	0
51	0	0.75	0
52	1	3.0	0
53	0	0.75	0
54	1	0.75	0
55	1	2.25	0
56	0	0.75	1
57	1	3.0	1
58	1	1.5	0
59	0	2.25	0
60	1	3.0	0
61	0	1.5	0
62	1	2.25	1
63	0	3.0	0
64	0	0.75	1
65	0	2.25	0
66	1	3.0	0
67	0	1.5	1
68	1	0.75	1
69	0	2.25	0
70	0	0.75	0
71	1	1.5	0
72	1	1.5	0
73	0	1.5	0
74	0	1.5	0
75	0	1.5	0
76	1	1.5	0
77	0	3.0	0
78	1	1.5	0
79	1	0.75	0
80	0	3.0	0
81	1	3.0	0
82	1	0.75	1
83	0	1.5	0
84	0	2.25	1
85	0	1.5	0
86	1	1.5	0
87	0	0.75	0
88	0	1.5	0
89	1	3.0	1
90	0	3.0	0
91	0	0.75	0
92	1	1.5	0
93	1	2.25	1
94	1	0.75	0
95	0	1.5	1
96	0	0.75	0
97	1	0.75	1
98	1	1.5	0
99	0	1.5	0
100	0	2.25	0
101	0	3.0	1
102	1	0.75	0
103	1	3.0	0
104	1	0.75	0
105	1	3.0	0
106	0	0.75	0
107	1	1.5	0
108	1	1.5	0
109	0	0.75	0
