	direction	jitter	stop_trial
0	0	2.25	0
1	0	1.5	0
2	1	1.5	0
3	0	0.75	0
4	0	0.75	1
5	0	2.25	0
6	0	0.75	0
7	1	1.5	0
8	1	1.5	0
9	0	3.0	1
10	1	2.25	0
11	0	3.0	1
12	1	0.75	1
13	1	0.75	1
14	0	2.25	0
15	0	0.75	0
16	0	3.0	0
17	0	3.0	0
18	0	3.0	0
19	0	2.25	0
20	1	1.5	0
21	0	2.25	0
22	1	0.75	0
23	0	1.5	0
24	0	0.75	1
25	0	3.0	1
26	1	0.75	0
27	1	1.5	0
28	1	3.0	0
29	1	1.5	0
30	1	3.0	1
31	0	3.0	0
32	1	0.75	0
33	0	1.5	0
34	1	0.75	0
35	0	2.25	1
36	0	0.75	0
37	1	3.0	0
38	1	2.25	1
39	0	0.75	0
40	1	3.0	0
41	1	0.75	0
42	0	2.25	0
43	0	3.0	0
44	1	1.5	1
45	0	0.75	0
46	0	2.25	1
47	1	3.0	0
48	1	1.5	1
49	0	2.25	1
50	0	3.0	1
51	0	1.5	0
52	0	0.75	0
53	0	2.25	0
54	0	3.0	0
55	1	1.5	1
56	0	0.75	0
57	0	3.0	0
58	0	3.0	0
59	0	3.0	0
60	1	1.5	1
61	1	1.5	0
62	0	1.5	1
63	1	2.25	0
64	0	1.5	0
65	0	3.0	0
66	1	2.25	0
67	1	0.75	0
68	1	2.25	0
69	0	0.75	1
70	1	2.25	0
71	1	3.0	0
72	0	0.75	1
73	1	1.5	1
74	1	3.0	1
75	0	3.0	0
76	1	0.75	0
77	1	3.0	0
78	0	1.5	0
79	1	2.25	1
80	0	1.5	0
81	0	3.0	0
82	0	2.25	0
83	1	0.75	1
84	0	2.25	0
85	1	2.25	0
86	0	2.25	0
87	1	1.5	1
88	0	2.25	0
89	0	1.5	0
90	1	1.5	1
91	1	1.5	0
92	1	2.25	0
93	1	2.25	0
94	1	2.25	1
95	1	1.5	0
96	0	3.0	0
97	1	3.0	0
98	0	2.25	1
99	0	0.75	0
100	1	1.5	0
101	1	1.5	0
102	1	3.0	0
103	1	2.25	0
104	1	2.25	0
105	1	3.0	0
106	0	3.0	0
107	1	0.75	0
108	1	3.0	0
109	1	1.5	0
