	direction	jitter	stop_trial
0	1	2.25	0
1	0	2.25	1
2	0	3.0	1
3	1	3.0	0
4	1	1.5	1
5	1	2.25	1
6	1	0.75	0
7	0	2.25	0
8	0	1.5	0
9	0	0.75	0
10	0	0.75	0
11	1	3.0	0
12	1	0.75	0
13	1	2.25	0
14	1	2.25	0
15	1	3.0	0
16	0	1.5	0
17	0	3.0	0
18	0	1.5	1
19	1	3.0	0
20	1	2.25	1
21	0	3.0	0
22	1	1.5	0
23	1	3.0	1
24	1	2.25	1
25	0	3.0	0
26	0	3.0	1
27	0	2.25	0
28	0	3.0	1
29	0	1.5	1
30	1	2.25	0
31	0	1.5	0
32	0	1.5	1
33	0	0.75	0
34	0	3.0	0
35	0	2.25	0
36	1	1.5	0
37	1	3.0	0
38	0	1.5	1
39	1	2.25	1
40	1	1.5	0
41	1	2.25	1
42	0	2.25	0
43	1	0.75	0
44	1	3.0	0
45	1	0.75	0
46	0	0.75	0
47	0	2.25	1
48	1	1.5	0
49	0	2.25	0
50	1	3.0	0
51	0	0.75	0
52	0	2.25	0
53	0	2.25	0
54	1	3.0	0
55	1	3.0	0
56	1	3.0	1
57	1	1.5	0
58	1	0.75	1
59	0	2.25	0
60	1	1.5	0
61	1	0.75	0
62	0	2.25	0
63	1	1.5	1
64	1	1.5	0
65	1	1.5	0
66	1	3.0	0
67	0	1.5	1
68	0	1.5	0
69	0	1.5	1
70	1	2.25	0
71	1	3.0	0
72	0	2.25	0
73	0	1.5	0
74	0	0.75	0
75	0	3.0	0
76	1	2.25	0
77	0	1.5	0
78	1	3.0	1
79	0	1.5	1
80	1	2.25	0
81	1	2.25	0
82	1	2.25	0
83	0	0.75	0
84	0	2.25	0
85	1	0.75	0
86	1	0.75	0
87	0	2.25	0
88	1	2.25	0
89	1	0.75	0
90	1	2.25	1
91	0	1.5	1
92	0	0.75	0
93	1	0.75	0
94	0	3.0	0
95	1	2.25	0
96	0	2.25	0
97	1	2.25	0
98	0	2.25	0
99	0	1.5	0
100	0	1.5	0
101	0	3.0	1
102	1	1.5	1
103	0	2.25	0
104	0	0.75	0
105	1	0.75	1
106	0	3.0	0
107	0	0.75	0
108	1	1.5	0
109	0	0.75	0
