	direction	jitter	stop_trial
0	0	0.75	1
1	0	3.0	0
2	0	3.0	0
3	0	3.0	1
4	0	2.25	0
5	0	1.5	0
6	1	2.25	1
7	1	1.5	0
8	1	3.0	0
9	1	2.25	0
10	1	0.75	0
11	1	3.0	0
12	1	2.25	1
13	1	2.25	0
14	1	3.0	0
15	0	3.0	0
16	1	3.0	0
17	0	2.25	0
18	0	1.5	0
19	1	3.0	0
20	0	2.25	1
21	0	2.25	1
22	0	0.75	0
23	0	1.5	0
24	1	1.5	1
25	1	1.5	0
26	1	3.0	0
27	0	2.25	1
28	0	3.0	0
29	0	3.0	0
30	1	2.25	0
31	0	3.0	1
32	0	2.25	1
33	1	2.25	0
34	0	1.5	0
35	0	1.5	0
36	1	0.75	0
37	0	2.25	0
38	1	1.5	0
39	0	0.75	0
40	1	2.25	0
41	0	0.75	0
42	1	3.0	0
43	0	1.5	0
44	1	0.75	0
45	0	0.75	0
46	1	3.0	0
47	1	3.0	1
48	1	3.0	0
49	1	1.5	1
50	1	2.25	1
51	1	3.0	0
52	1	2.25	0
53	0	1.5	1
54	0	1.5	0
55	0	0.75	1
56	0	2.25	1
57	1	3.0	0
58	0	0.75	0
59	0	2.25	1
60	1	2.25	0
61	0	3.0	0
62	0	1.5	1
63	1	1.5	1
64	1	3.0	0
65	0	2.25	0
66	0	0.75	0
67	1	0.75	0
68	1	2.25	0
69	1	2.25	0
70	0	1.5	1
71	0	2.25	0
72	0	1.5	0
73	1	2.25	1
74	1	2.25	0
75	1	0.75	0
76	1	2.25	1
77	0	2.25	0
78	0	3.0	0
79	1	3.0	1
80	1	3.0	0
81	0	0.75	0
82	0	0.75	0
83	0	2.25	0
84	0	2.25	0
85	1	0.75	1
86	1	0.75	0
87	0	1.5	1
88	1	0.75	0
89	1	3.0	0
90	0	0.75	0
91	1	1.5	0
92	1	3.0	0
93	0	1.5	0
94	1	2.25	1
95	1	1.5	1
96	1	2.25	0
97	0	1.5	0
98	1	0.75	0
99	0	0.75	0
100	0	0.75	0
101	1	3.0	0
102	0	3.0	1
103	0	3.0	0
104	0	0.75	0
105	0	2.25	0
106	1	3.0	0
107	1	3.0	0
108	0	0.75	0
109	1	3.0	0
