	direction	jitter	stop_trial
0	1	2.25	0
1	0	0.75	1
2	0	3.0	0
3	0	0.75	0
4	1	0.75	0
5	1	3.0	0
6	1	2.25	0
7	1	0.75	0
8	1	0.75	0
9	0	1.5	0
10	1	2.25	0
11	1	2.25	1
12	1	0.75	1
13	1	3.0	1
14	0	0.75	0
15	0	0.75	0
16	0	0.75	0
17	1	3.0	1
18	0	1.5	0
19	0	1.5	0
20	1	1.5	0
21	1	2.25	0
22	0	1.5	0
23	0	3.0	0
24	1	1.5	0
25	0	0.75	0
26	0	3.0	0
27	1	1.5	0
28	0	3.0	1
29	0	3.0	1
30	1	1.5	0
31	1	0.75	0
32	1	0.75	0
33	1	1.5	0
34	0	1.5	0
35	1	1.5	0
36	1	3.0	0
37	0	2.25	0
38	1	2.25	1
39	0	3.0	0
40	1	0.75	0
41	1	1.5	0
42	0	0.75	0
43	0	1.5	1
44	1	3.0	0
45	0	0.75	0
46	1	3.0	0
47	1	2.25	0
48	0	3.0	1
49	0	2.25	0
50	1	2.25	0
51	0	3.0	0
52	0	3.0	0
53	0	2.25	0
54	0	2.25	0
55	0	0.75	1
56	1	0.75	1
57	1	0.75	0
58	1	0.75	0
59	0	2.25	1
60	0	3.0	0
61	1	2.25	0
62	0	3.0	0
63	1	2.25	0
64	0	2.25	0
65	1	2.25	0
66	0	0.75	0
67	1	0.75	0
68	0	0.75	1
69	1	2.25	0
70	1	0.75	0
71	1	3.0	0
72	1	2.25	0
73	1	2.25	0
74	0	1.5	0
75	0	0.75	1
76	1	3.0	0
77	1	2.25	0
78	0	2.25	0
79	0	1.5	0
80	1	0.75	0
81	0	1.5	0
82	0	1.5	0
83	1	0.75	1
84	0	3.0	0
85	1	3.0	1
86	0	1.5	1
87	0	1.5	0
88	0	2.25	0
89	1	0.75	1
90	1	1.5	0
91	0	0.75	0
92	0	0.75	0
93	1	3.0	0
94	1	0.75	0
95	0	1.5	1
96	1	1.5	0
97	0	3.0	1
98	0	3.0	1
99	0	1.5	1
100	1	0.75	0
101	1	3.0	0
102	1	2.25	1
103	1	2.25	0
104	1	0.75	1
105	0	0.75	1
106	0	1.5	0
107	0	1.5	1
108	0	0.75	0
109	0	1.5	1
