	direction	jitter	stop_trial
0	0	1.5	0
1	0	3.0	0
2	0	1.5	0
3	0	0.75	0
4	0	3.0	0
5	1	1.5	0
6	0	2.25	0
7	0	1.5	0
8	0	2.25	1
9	1	1.5	0
10	0	0.75	0
11	1	3.0	0
12	0	0.75	0
13	0	3.0	0
14	1	0.75	0
15	1	3.0	0
16	0	1.5	0
17	0	1.5	0
18	1	2.25	1
19	0	3.0	0
20	1	2.25	1
21	0	1.5	1
22	0	2.25	0
23	0	0.75	0
24	1	2.25	0
25	0	2.25	1
26	1	3.0	1
27	1	2.25	0
28	1	0.75	1
29	1	0.75	0
30	1	2.25	0
31	0	1.5	1
32	1	2.25	0
33	0	2.25	0
34	0	0.75	0
35	1	0.75	1
36	1	2.25	0
37	1	1.5	0
38	1	2.25	0
39	0	2.25	1
40	1	1.5	0
41	0	1.5	0
42	0	2.25	1
43	0	1.5	0
44	1	3.0	1
45	1	1.5	0
46	0	2.25	1
47	0	1.5	1
48	1	1.5	0
49	1	3.0	1
50	0	0.75	0
51	1	3.0	0
52	1	0.75	0
53	1	3.0	0
54	1	2.25	0
55	1	0.75	0
56	1	2.25	1
57	0	0.75	0
58	1	1.5	0
59	1	2.25	1
60	0	1.5	0
61	0	3.0	0
62	0	3.0	0
63	0	0.75	1
64	0	1.5	1
65	1	3.0	0
66	0	1.5	0
67	1	1.5	0
68	1	0.75	1
69	0	1.5	0
70	0	3.0	0
71	1	3.0	0
72	0	2.25	0
73	1	3.0	1
74	0	1.5	0
75	0	2.25	0
76	1	3.0	0
77	0	3.0	0
78	0	2.25	1
79	0	3.0	1
80	1	3.0	0
81	0	3.0	0
82	1	1.5	1
83	1	3.0	0
84	0	3.0	0
85	0	3.0	0
86	0	2.25	0
87	1	0.75	0
88	1	1.5	0
89	1	0.75	0
90	0	3.0	0
91	0	0.75	1
92	0	2.25	0
93	1	1.5	0
94	1	3.0	0
95	1	0.75	0
96	1	0.75	0
97	1	0.75	0
98	0	0.75	0
99	1	0.75	1
100	0	3.0	1
101	0	3.0	0
102	1	0.75	0
103	1	3.0	0
104	1	3.0	0
105	0	3.0	0
106	1	2.25	1
107	0	1.5	0
108	1	3.0	0
109	1	0.75	0
