	direction	jitter	stop_trial
0	1	1.5	0
1	0	3.0	1
2	0	2.25	0
3	0	1.5	0
4	1	3.0	1
5	0	3.0	0
6	1	0.75	0
7	0	2.25	0
8	1	3.0	0
9	1	3.0	1
10	1	0.75	0
11	0	1.5	0
12	1	3.0	0
13	0	2.25	0
14	1	0.75	1
15	1	2.25	1
16	0	3.0	0
17	0	2.25	0
18	0	1.5	0
19	0	2.25	0
20	1	1.5	1
21	1	3.0	0
22	0	0.75	0
23	1	0.75	1
24	0	0.75	0
25	0	3.0	1
26	1	1.5	0
27	0	3.0	0
28	1	1.5	0
29	1	1.5	0
30	1	3.0	0
31	1	2.25	0
32	0	0.75	0
33	1	3.0	0
34	0	2.25	0
35	0	2.25	1
36	1	0.75	1
37	1	3.0	1
38	1	0.75	0
39	0	3.0	0
40	0	0.75	1
41	0	1.5	0
42	1	3.0	1
43	0	1.5	0
44	1	0.75	1
45	0	0.75	0
46	0	2.25	1
47	1	0.75	1
48	0	1.5	1
49	1	0.75	0
50	1	1.5	0
51	1	1.5	0
52	0	0.75	0
53	0	0.75	0
54	0	1.5	0
55	1	0.75	1
56	0	3.0	1
57	0	2.25	0
58	0	3.0	0
59	0	2.25	0
60	1	2.25	0
61	0	0.75	0
62	0	0.75	0
63	0	0.75	0
64	0	3.0	0
65	1	3.0	1
66	1	3.0	1
67	1	3.0	0
68	1	3.0	0
69	0	1.5	0
70	1	1.5	1
71	1	3.0	0
72	1	0.75	0
73	1	2.25	0
74	1	0.75	0
75	0	0.75	0
76	0	0.75	1
77	1	2.25	0
78	0	0.75	0
79	0	2.25	0
80	1	2.25	0
81	1	0.75	0
82	1	3.0	0
83	1	2.25	0
84	0	3.0	0
85	0	2.25	0
86	1	0.75	0
87	0	1.5	0
88	1	3.0	0
89	1	0.75	0
90	0	0.75	0
91	0	1.5	0
92	0	3.0	0
93	0	2.25	0
94	0	1.5	1
95	1	2.25	1
96	0	0.75	0
97	0	1.5	0
98	1	0.75	0
99	1	2.25	0
100	0	2.25	1
101	1	2.25	0
102	1	3.0	0
103	0	1.5	0
104	1	0.75	0
105	1	3.0	0
106	1	2.25	1
107	0	2.25	0
108	1	1.5	0
109	0	2.25	1
