	direction	jitter	stop_trial
0	1	0.75	0
1	0	1.5	0
2	0	0.75	1
3	0	0.75	0
4	0	2.25	0
5	1	3.0	0
6	0	0.75	1
7	1	2.25	0
8	0	3.0	1
9	0	3.0	1
10	1	3.0	0
11	0	3.0	0
12	1	0.75	0
13	1	3.0	1
14	1	0.75	0
15	1	0.75	1
16	0	2.25	0
17	1	1.5	0
18	0	3.0	0
19	0	1.5	0
20	1	1.5	0
21	0	0.75	0
22	1	2.25	0
23	1	0.75	0
24	0	0.75	1
25	1	0.75	0
26	1	1.5	0
27	0	3.0	0
28	0	0.75	0
29	1	3.0	0
30	0	1.5	0
31	1	2.25	1
32	1	1.5	1
33	0	3.0	0
34	0	2.25	0
35	1	1.5	0
36	0	0.75	0
37	0	3.0	1
38	0	2.25	0
39	0	0.75	0
40	1	0.75	1
41	0	3.0	1
42	1	1.5	1
43	0	2.25	1
44	1	3.0	0
45	0	1.5	0
46	1	0.75	0
47	0	2.25	0
48	0	3.0	0
49	1	1.5	0
50	1	3.0	0
51	0	3.0	0
52	1	2.25	0
53	1	3.0	0
54	0	2.25	0
55	0	0.75	0
56	1	1.5	0
57	1	3.0	1
58	0	1.5	0
59	0	3.0	0
60	0	3.0	1
61	1	3.0	0
62	0	1.5	1
63	0	1.5	0
64	0	2.25	0
65	1	3.0	0
66	1	1.5	0
67	0	1.5	1
68	1	1.5	0
69	1	1.5	1
70	1	1.5	1
71	1	1.5	0
72	1	1.5	0
73	0	0.75	0
74	0	1.5	0
75	1	1.5	0
76	1	2.25	1
77	1	3.0	0
78	1	2.25	1
79	1	2.25	1
80	0	3.0	0
81	1	1.5	0
82	1	2.25	0
83	0	1.5	0
84	0	3.0	0
85	1	3.0	0
86	1	1.5	0
87	0	3.0	0
88	1	1.5	0
89	0	2.25	1
90	1	0.75	0
91	0	1.5	0
92	0	1.5	1
93	0	1.5	1
94	0	1.5	0
95	1	3.0	0
96	0	3.0	0
97	0	3.0	0
98	1	3.0	0
99	1	0.75	0
100	0	3.0	0
101	1	2.25	0
102	0	2.25	1
103	0	0.75	0
104	0	0.75	1
105	1	2.25	0
106	1	1.5	0
107	1	2.25	0
108	0	0.75	0
109	1	0.75	0
