trial_ID	direction	stop_trial	jitter	block
0	0	0	3.0	1
1	1	0	0.75	1
2	1	1	0.75	1
3	0	0	2.25	1
4	0	1	3.0	1
5	1	0	2.25	1
6	0	0	2.25	1
7	0	0	0.75	1
8	1	0	3.0	1
9	0	0	1.5	1
10	0	1	3.0	1
11	0	0	0.75	1
12	1	1	3.0	1
13	1	1	0.75	1
14	1	1	2.25	1
15	1	0	0.75	1
16	0	0	0.75	1
17	0	1	1.5	1
18	0	1	2.25	1
19	0	0	0.75	1
20	1	0	3.0	1
21	1	0	1.5	1
22	1	0	2.25	1
23	0	0	3.0	1
24	0	1	3.0	1
25	1	0	3.0	1
26	0	0	2.25	1
27	1	1	1.5	1
28	0	0	0.75	1
29	1	0	2.25	1
30	0	1	0.75	1
31	1	0	1.5	1
32	0	1	3.0	1
33	1	0	2.25	1
34	0	0	1.5	1
35	0	1	2.25	1
36	0	0	3.0	1
37	1	0	3.0	1
38	1	1	3.0	1
39	0	1	0.75	1
40	1	0	2.25	1
41	0	0	3.0	1
42	0	0	3.0	1
43	1	1	1.5	1
44	0	0	3.0	1
45	0	1	1.5	1
46	1	0	0.75	1
47	0	0	2.25	1
48	1	0	3.0	1
49	0	0	2.25	1
50	0	0	1.5	1
51	1	0	3.0	1
52	0	0	2.25	1
53	1	0	1.5	1
54	1	0	1.5	1
55	1	0	1.5	1
56	0	0	2.25	1
57	1	0	2.25	1
58	1	1	1.5	1
59	1	0	0.75	1
60	0	0	1.5	1
61	0	0	3.0	1
62	0	1	1.5	1
63	1	1	3.0	1
64	1	0	3.0	1
65	1	0	0.75	1
66	1	1	3.0	1
67	1	0	1.5	1
68	1	0	1.5	1
69	1	0	2.25	1
70	1	0	1.5	1
71	1	0	0.75	1
72	0	0	0.75	1
73	0	0	2.25	1
74	0	0	3.0	1
75	0	0	2.25	1
76	0	1	2.25	1
77	0	0	2.25	1
78	1	0	2.25	1
79	0	0	3.0	1
80	1	0	3.0	1
81	0	1	0.75	1
82	1	0	3.0	1
83	1	0	2.25	1
84	0	1	3.0	1
85	1	1	0.75	1
86	1	0	3.0	1
87	1	0	3.0	1
88	1	1	0.75	1
89	0	0	2.25	1
90	1	0	0.75	1
91	0	0	2.25	1
92	1	1	3.0	1
93	0	1	2.25	1
94	0	0	1.5	1
95	1	0	3.0	1
96	0	0	1.5	1
97	1	0	3.0	1
98	1	0	2.25	1
99	1	0	3.0	1
100	0	0	3.0	1
101	0	0	1.5	1
102	1	1	2.25	1
103	1	0	2.25	1
104	0	0	0.75	1
105	1	0	3.0	1
106	0	0	1.5	1
107	0	0	2.25	1
108	0	0	3.0	1
109	1	0	3.0	1
