	direction	jitter	stop_trial
0	0	3.0	1
1	1	2.25	0
2	0	0.75	0
3	1	0.75	1
4	1	0.75	0
5	0	2.25	0
6	0	1.5	0
7	0	2.25	0
8	1	2.25	0
9	1	1.5	0
10	0	0.75	1
11	0	1.5	0
12	0	0.75	1
13	1	0.75	1
14	0	0.75	1
15	0	1.5	0
16	0	1.5	1
17	1	1.5	1
18	1	3.0	0
19	1	3.0	0
20	0	1.5	0
21	1	0.75	0
22	1	1.5	0
23	1	2.25	0
24	1	2.25	1
25	0	3.0	1
26	1	1.5	0
27	1	3.0	0
28	1	3.0	0
29	0	3.0	0
30	0	1.5	0
31	0	0.75	0
32	0	1.5	0
33	1	0.75	0
34	0	2.25	1
35	1	2.25	1
36	1	2.25	1
37	1	3.0	0
38	0	0.75	0
39	1	0.75	1
40	0	1.5	0
41	1	2.25	0
42	0	3.0	0
43	1	3.0	0
44	0	2.25	0
45	1	1.5	1
46	1	1.5	0
47	1	1.5	1
48	0	2.25	0
49	1	1.5	0
50	1	0.75	1
51	0	3.0	1
52	1	0.75	0
53	1	3.0	0
54	1	1.5	0
55	1	3.0	0
56	1	0.75	0
57	0	2.25	0
58	0	2.25	0
59	1	2.25	0
60	1	3.0	0
61	0	3.0	0
62	0	0.75	0
63	1	1.5	1
64	0	0.75	0
65	1	1.5	0
66	1	2.25	0
67	0	0.75	0
68	0	0.75	1
69	1	0.75	0
70	1	3.0	0
71	0	0.75	0
72	0	2.25	0
73	0	2.25	0
74	1	3.0	0
75	0	2.25	0
76	0	2.25	1
77	0	1.5	0
78	1	3.0	0
79	1	2.25	0
80	1	1.5	0
81	0	1.5	0
82	0	2.25	0
83	0	0.75	1
84	1	3.0	0
85	0	3.0	1
86	1	3.0	0
87	0	2.25	1
88	1	3.0	0
89	0	2.25	1
90	0	1.5	0
91	0	0.75	0
92	1	2.25	0
93	0	0.75	0
94	1	3.0	0
95	0	0.75	1
96	0	1.5	0
97	1	3.0	0
98	1	0.75	0
99	0	1.5	1
100	0	3.0	0
101	1	3.0	0
102	1	3.0	0
103	1	1.5	0
104	0	3.0	1
105	0	2.25	0
106	0	0.75	0
107	0	3.0	0
108	0	2.25	0
109	1	0.75	0
