	direction	jitter	stop_trial
0	0	1.5	0
1	1	3.0	1
2	1	1.5	0
3	1	0.75	0
4	0	3.0	0
5	0	0.75	1
6	0	0.75	1
7	1	1.5	1
8	0	1.5	0
9	0	1.5	0
10	1	1.5	0
11	1	3.0	1
12	1	3.0	0
13	1	1.5	0
14	0	0.75	0
15	1	2.25	0
16	1	0.75	0
17	1	0.75	1
18	1	2.25	0
19	0	0.75	0
20	1	2.25	0
21	1	3.0	0
22	0	0.75	0
23	1	0.75	0
24	0	1.5	1
25	0	3.0	0
26	0	0.75	0
27	0	0.75	0
28	1	1.5	0
29	0	3.0	1
30	0	1.5	0
31	0	2.25	0
32	0	0.75	1
33	1	3.0	0
34	1	0.75	0
35	0	2.25	0
36	0	2.25	0
37	0	2.25	1
38	0	1.5	0
39	1	1.5	0
40	1	3.0	0
41	1	0.75	0
42	1	1.5	0
43	1	3.0	0
44	0	2.25	0
45	1	2.25	0
46	0	0.75	0
47	0	2.25	0
48	0	2.25	1
49	0	2.25	0
50	1	3.0	0
51	1	2.25	1
52	1	2.25	0
53	1	1.5	1
54	1	0.75	1
55	0	0.75	0
56	1	3.0	0
57	1	1.5	0
58	1	2.25	0
59	0	3.0	0
60	1	3.0	0
61	0	1.5	1
62	0	0.75	1
63	0	1.5	0
64	0	0.75	0
65	1	2.25	0
66	1	0.75	0
67	0	2.25	1
68	1	2.25	1
69	1	0.75	0
70	1	1.5	1
71	1	2.25	0
72	0	0.75	0
73	0	1.5	0
74	1	2.25	0
75	0	3.0	0
76	1	3.0	1
77	0	1.5	0
78	0	1.5	0
79	1	1.5	0
80	0	3.0	1
81	1	3.0	0
82	1	0.75	1
83	0	1.5	1
84	0	1.5	0
85	1	3.0	0
86	0	1.5	0
87	1	1.5	0
88	1	2.25	0
89	0	3.0	0
90	1	3.0	0
91	0	0.75	0
92	0	3.0	1
93	0	3.0	0
94	0	3.0	0
95	1	0.75	0
96	0	2.25	1
97	1	1.5	0
98	1	0.75	1
99	0	3.0	0
100	0	2.25	0
101	0	2.25	0
102	0	3.0	0
103	1	0.75	0
104	1	3.0	0
105	0	2.25	1
106	1	2.25	1
107	1	3.0	0
108	0	1.5	0
109	0	3.0	0
