	direction	jitter	stop_trial
0	1	1.5	0
1	1	1.5	0
2	0	3.0	1
3	0	0.75	0
4	1	1.5	0
5	0	0.75	1
6	0	2.25	0
7	1	0.75	0
8	0	0.75	1
9	1	1.5	0
10	0	2.25	0
11	1	3.0	0
12	1	0.75	1
13	0	2.25	1
14	0	2.25	0
15	0	0.75	0
16	0	1.5	0
17	0	2.25	0
18	1	0.75	0
19	1	0.75	1
20	1	0.75	1
21	1	3.0	0
22	1	1.5	1
23	0	2.25	0
24	0	0.75	1
25	1	0.75	1
26	0	0.75	0
27	1	1.5	0
28	1	1.5	0
29	0	3.0	0
30	1	1.5	0
31	0	1.5	0
32	0	0.75	0
33	0	3.0	0
34	1	0.75	1
35	1	2.25	1
36	0	0.75	1
37	1	3.0	0
38	0	2.25	0
39	1	1.5	0
40	1	0.75	0
41	0	3.0	0
42	0	3.0	0
43	1	0.75	0
44	1	0.75	0
45	0	0.75	0
46	0	0.75	0
47	0	1.5	0
48	1	1.5	1
49	0	2.25	1
50	1	3.0	0
51	0	1.5	0
52	1	1.5	1
53	0	1.5	0
54	0	3.0	0
55	1	2.25	1
56	1	3.0	0
57	1	3.0	0
58	1	2.25	1
59	0	1.5	0
60	0	3.0	0
61	1	0.75	0
62	0	1.5	0
63	0	0.75	0
64	1	3.0	0
65	0	1.5	0
66	0	0.75	0
67	1	0.75	0
68	0	1.5	0
69	1	3.0	0
70	1	2.25	1
71	1	1.5	0
72	0	2.25	0
73	1	3.0	0
74	0	3.0	0
75	1	3.0	1
76	0	0.75	0
77	0	2.25	0
78	0	2.25	0
79	0	3.0	0
80	0	0.75	0
81	1	0.75	0
82	1	1.5	0
83	0	1.5	0
84	1	0.75	1
85	0	1.5	0
86	1	0.75	1
87	1	1.5	1
88	1	3.0	0
89	0	0.75	0
90	1	0.75	0
91	1	3.0	0
92	0	1.5	0
93	0	1.5	1
94	1	2.25	1
95	0	1.5	0
96	0	0.75	0
97	1	0.75	0
98	1	1.5	0
99	1	3.0	0
100	0	2.25	0
101	0	0.75	0
102	0	2.25	0
103	1	1.5	0
104	1	1.5	1
105	1	2.25	0
106	1	1.5	0
107	0	2.25	0
108	0	2.25	1
109	1	3.0	1
