trial_ID	direction	stop_trial	jitter	block
0	1	0	0.75	1
1	1	1	2.25	1
2	1	0	1.5	1
3	0	1	3.0	1
4	0	1	1.5	1
5	0	0	2.25	1
6	0	0	3.0	1
7	1	0	3.0	1
8	1	0	2.25	1
9	1	0	2.25	1
10	0	0	0.75	1
11	1	0	1.5	1
12	1	0	1.5	1
13	0	0	2.25	1
14	1	1	1.5	1
15	1	0	0.75	1
16	0	0	0.75	1
17	0	0	1.5	1
18	1	0	1.5	1
19	0	0	2.25	1
20	1	0	3.0	1
21	0	1	3.0	1
22	1	0	2.25	1
23	1	1	3.0	1
24	0	0	2.25	1
25	1	0	2.25	1
26	1	0	1.5	1
27	0	1	2.25	1
28	1	1	2.25	1
29	1	0	2.25	1
30	0	0	2.25	1
31	0	0	0.75	1
32	0	0	1.5	1
33	0	1	2.25	1
34	0	0	2.25	1
35	0	0	0.75	1
36	0	0	1.5	1
37	1	0	2.25	1
38	0	1	0.75	1
39	1	0	2.25	1
40	0	1	1.5	1
41	0	1	3.0	1
42	0	1	0.75	1
43	0	0	0.75	1
44	0	1	2.25	1
45	0	0	1.5	1
46	1	0	3.0	1
47	1	0	0.75	1
48	0	0	1.5	1
49	0	0	3.0	1
50	1	0	0.75	1
51	1	1	0.75	1
52	1	0	2.25	1
53	0	0	0.75	1
54	0	0	2.25	1
55	1	1	1.5	1
56	1	1	2.25	1
57	0	0	1.5	1
58	0	0	1.5	1
59	1	0	2.25	1
60	1	0	3.0	1
61	1	1	0.75	1
62	0	0	0.75	1
63	0	0	0.75	1
64	0	1	1.5	1
65	1	1	1.5	1
66	0	0	1.5	1
67	0	0	2.25	1
68	1	1	1.5	1
69	1	0	1.5	1
70	0	1	0.75	1
71	0	0	3.0	1
72	0	0	3.0	1
73	0	1	2.25	1
74	1	0	3.0	1
75	0	0	2.25	1
76	0	0	0.75	1
77	1	0	0.75	1
78	0	0	2.25	1
79	1	0	3.0	1
80	1	0	1.5	1
81	0	0	1.5	1
82	1	0	2.25	1
83	0	0	3.0	1
84	0	0	1.5	1
85	0	0	3.0	1
86	1	0	0.75	1
87	1	1	0.75	1
88	1	0	1.5	1
89	0	1	3.0	1
90	0	0	1.5	1
91	0	0	1.5	1
92	1	0	1.5	1
93	0	0	0.75	1
94	0	1	3.0	1
95	0	0	2.25	1
96	1	0	0.75	1
97	1	0	1.5	1
98	1	1	3.0	1
99	1	0	1.5	1
100	0	0	3.0	1
101	0	0	2.25	1
102	1	0	0.75	1
103	1	0	1.5	1
104	1	1	0.75	1
105	0	0	1.5	1
106	1	0	1.5	1
107	1	0	0.75	1
108	0	0	0.75	1
109	1	1	0.75	1
110	0	0	3.0	1
111	1	0	1.5	1
112	0	0	1.5	1
113	1	0	2.25	1
114	1	1	3.0	1
115	1	0	0.75	1
116	1	0	1.5	1
117	1	0	0.75	1
118	1	0	1.5	1
119	1	0	3.0	1
0	1	1	0.75	2
1	1	0	0.75	2
2	1	1	3.0	2
3	1	0	0.75	2
4	0	1	0.75	2
5	1	1	3.0	2
6	1	0	1.5	2
7	0	1	0.75	2
8	0	0	3.0	2
9	1	0	0.75	2
10	0	0	0.75	2
11	0	0	3.0	2
12	1	0	2.25	2
13	1	0	1.5	2
14	1	0	2.25	2
15	1	0	0.75	2
16	1	1	3.0	2
17	1	1	1.5	2
18	0	0	3.0	2
19	0	0	0.75	2
20	1	1	2.25	2
21	0	0	3.0	2
22	1	0	1.5	2
23	1	0	3.0	2
24	0	0	3.0	2
25	1	0	1.5	2
26	1	0	1.5	2
27	1	0	1.5	2
28	1	0	2.25	2
29	1	0	2.25	2
30	0	0	3.0	2
31	1	0	3.0	2
32	1	1	1.5	2
33	0	1	3.0	2
34	0	1	1.5	2
35	0	0	0.75	2
36	0	0	0.75	2
37	1	0	2.25	2
38	0	0	1.5	2
39	1	0	1.5	2
40	1	0	3.0	2
41	0	0	1.5	2
42	1	0	3.0	2
43	0	0	1.5	2
44	0	0	1.5	2
45	0	0	0.75	2
46	0	0	0.75	2
47	1	0	1.5	2
48	1	0	1.5	2
49	0	0	3.0	2
50	0	0	2.25	2
51	1	0	0.75	2
52	1	1	0.75	2
53	1	0	2.25	2
54	0	0	2.25	2
55	1	0	1.5	2
56	0	0	3.0	2
57	0	1	0.75	2
58	0	0	0.75	2
59	0	0	0.75	2
60	1	0	2.25	2
61	0	0	1.5	2
62	0	0	1.5	2
63	1	0	1.5	2
64	0	0	1.5	2
65	1	1	2.25	2
66	0	0	1.5	2
67	0	1	2.25	2
68	1	1	1.5	2
69	0	0	1.5	2
70	0	0	3.0	2
71	0	1	3.0	2
72	0	1	0.75	2
73	0	1	0.75	2
74	1	0	2.25	2
75	1	0	2.25	2
76	0	1	2.25	2
77	1	1	2.25	2
78	0	0	0.75	2
79	0	0	1.5	2
80	1	0	3.0	2
81	1	0	2.25	2
82	0	0	1.5	2
83	0	0	2.25	2
84	1	1	0.75	2
85	0	0	3.0	2
86	0	0	1.5	2
87	1	0	2.25	2
88	1	0	0.75	2
89	1	0	2.25	2
90	0	0	0.75	2
91	1	0	1.5	2
92	0	0	0.75	2
93	1	0	1.5	2
94	1	0	1.5	2
95	1	0	1.5	2
96	0	1	3.0	2
97	0	0	2.25	2
98	1	1	3.0	2
99	1	0	3.0	2
100	0	1	3.0	2
101	1	0	1.5	2
102	1	1	3.0	2
103	0	1	3.0	2
104	0	0	2.25	2
105	1	0	0.75	2
106	0	0	0.75	2
107	0	1	1.5	2
108	1	1	1.5	2
109	1	0	3.0	2
110	0	0	1.5	2
111	0	1	2.25	2
112	0	0	2.25	2
113	1	0	0.75	2
114	1	0	3.0	2
115	0	0	3.0	2
116	1	0	1.5	2
117	0	0	1.5	2
118	0	0	3.0	2
119	0	0	3.0	2
0	0	0	1.5	3
1	1	0	3.0	3
2	1	0	3.0	3
3	0	1	1.5	3
4	0	0	1.5	3
5	0	0	2.25	3
6	0	0	3.0	3
7	0	0	0.75	3
8	1	0	2.25	3
9	0	1	3.0	3
10	0	0	1.5	3
11	0	0	2.25	3
12	1	1	2.25	3
13	1	0	2.25	3
14	1	0	1.5	3
15	0	0	1.5	3
16	1	0	2.25	3
17	0	1	0.75	3
18	1	0	3.0	3
19	0	0	1.5	3
20	1	0	3.0	3
21	0	1	2.25	3
22	1	1	2.25	3
23	1	0	2.25	3
24	1	0	2.25	3
25	1	0	1.5	3
26	1	0	1.5	3
27	0	0	2.25	3
28	0	0	0.75	3
29	1	0	0.75	3
30	1	0	0.75	3
31	1	0	0.75	3
32	1	0	3.0	3
33	1	0	0.75	3
34	1	0	0.75	3
35	1	0	3.0	3
36	0	0	2.25	3
37	0	0	3.0	3
38	1	0	1.5	3
39	0	0	2.25	3
40	1	1	3.0	3
41	0	0	3.0	3
42	1	0	1.5	3
43	0	0	2.25	3
44	1	0	0.75	3
45	0	0	3.0	3
46	0	0	1.5	3
47	1	1	2.25	3
48	1	0	0.75	3
49	0	0	0.75	3
50	1	0	2.25	3
51	0	0	0.75	3
52	1	0	0.75	3
53	1	0	1.5	3
54	0	0	0.75	3
55	1	0	0.75	3
56	1	1	1.5	3
57	0	1	1.5	3
58	0	0	2.25	3
59	1	1	3.0	3
60	0	1	0.75	3
61	0	1	1.5	3
62	0	1	3.0	3
63	0	0	0.75	3
64	1	0	2.25	3
65	1	1	2.25	3
66	0	0	3.0	3
67	0	1	2.25	3
68	0	0	3.0	3
69	0	1	0.75	3
70	1	0	3.0	3
71	1	0	2.25	3
72	0	0	0.75	3
73	0	0	1.5	3
74	1	0	3.0	3
75	1	0	0.75	3
76	0	0	0.75	3
77	0	0	1.5	3
78	0	0	1.5	3
79	0	0	1.5	3
80	0	0	1.5	3
81	1	0	0.75	3
82	1	0	2.25	3
83	1	1	2.25	3
84	1	1	2.25	3
85	0	1	0.75	3
86	1	1	1.5	3
87	1	1	1.5	3
88	0	0	2.25	3
89	1	0	2.25	3
90	1	0	1.5	3
91	0	0	0.75	3
92	0	0	1.5	3
93	1	1	1.5	3
94	0	0	2.25	3
95	0	1	3.0	3
96	1	0	0.75	3
97	1	0	2.25	3
98	1	1	2.25	3
99	1	0	0.75	3
100	1	0	1.5	3
101	0	1	2.25	3
102	0	0	2.25	3
103	1	0	1.5	3
104	0	0	2.25	3
105	1	1	2.25	3
106	0	1	1.5	3
107	0	0	0.75	3
108	1	0	1.5	3
109	0	0	1.5	3
110	0	0	2.25	3
111	1	0	0.75	3
112	1	0	3.0	3
113	0	0	1.5	3
114	0	1	0.75	3
115	1	0	0.75	3
116	0	0	0.75	3
117	0	0	0.75	3
118	1	1	0.75	3
119	0	0	1.5	3
