trial_ID	direction	stop_trial	jitter	block
0	0	0	0.75	1
1	0	1	1.5	1
2	1	0	1.5	1
3	1	0	1.5	1
4	0	1	1.5	1
5	1	0	3.0	1
6	0	0	1.5	1
7	0	1	3.0	1
8	1	0	1.5	1
9	0	0	3.0	1
10	1	1	3.0	1
11	0	0	1.5	1
12	0	0	3.0	1
13	0	1	3.0	1
14	1	0	2.25	1
15	1	1	2.25	1
16	1	0	1.5	1
17	0	0	2.25	1
18	0	0	3.0	1
19	1	0	0.75	1
20	1	1	0.75	1
21	1	1	1.5	1
22	0	1	0.75	1
23	1	0	2.25	1
24	1	0	2.25	1
25	1	1	0.75	1
26	1	0	0.75	1
27	1	0	0.75	1
28	0	0	2.25	1
29	0	0	2.25	1
30	1	0	3.0	1
31	0	1	3.0	1
32	0	0	2.25	1
33	0	0	2.25	1
34	1	0	1.5	1
35	0	1	0.75	1
36	0	0	3.0	1
37	0	1	0.75	1
38	0	1	0.75	1
39	0	0	1.5	1
40	0	1	0.75	1
41	1	0	2.25	1
42	0	0	0.75	1
43	1	0	2.25	1
44	1	0	0.75	1
45	0	0	1.5	1
46	0	1	2.25	1
47	1	0	0.75	1
48	1	0	2.25	1
49	0	1	2.25	1
50	0	0	1.5	1
51	1	0	2.25	1
52	1	0	3.0	1
53	0	0	2.25	1
54	1	1	1.5	1
55	1	1	3.0	1
56	0	0	1.5	1
57	1	0	0.75	1
58	0	0	2.25	1
59	0	0	0.75	1
60	1	1	0.75	1
61	1	0	0.75	1
62	1	0	0.75	1
63	0	0	1.5	1
64	0	0	2.25	1
65	0	0	2.25	1
66	1	0	2.25	1
67	0	0	0.75	1
68	0	0	2.25	1
69	0	0	1.5	1
70	1	0	3.0	1
71	1	1	2.25	1
72	1	1	2.25	1
73	1	0	3.0	1
74	1	0	3.0	1
75	0	1	1.5	1
76	1	0	2.25	1
77	1	1	2.25	1
78	1	1	1.5	1
79	0	0	3.0	1
80	1	0	1.5	1
81	1	0	2.25	1
82	1	0	0.75	1
83	0	0	0.75	1
84	0	1	3.0	1
85	0	0	3.0	1
86	0	0	0.75	1
87	1	0	1.5	1
88	1	0	1.5	1
89	0	0	2.25	1
90	1	0	3.0	1
91	0	0	3.0	1
92	1	1	3.0	1
93	1	0	0.75	1
94	1	0	2.25	1
95	0	0	3.0	1
96	0	0	0.75	1
97	1	1	0.75	1
98	0	0	3.0	1
99	0	0	1.5	1
100	0	0	3.0	1
101	1	0	2.25	1
102	1	0	0.75	1
103	0	0	0.75	1
104	1	0	2.25	1
105	1	0	0.75	1
106	0	1	2.25	1
107	0	0	3.0	1
108	0	0	0.75	1
109	0	0	0.75	1
110	1	0	3.0	1
111	1	0	2.25	1
112	1	0	3.0	1
113	0	0	1.5	1
0	0	0	3.0	2
1	1	0	1.5	2
2	0	0	1.5	2
3	1	0	2.25	2
4	1	0	1.5	2
5	0	0	2.25	2
6	1	0	1.5	2
7	0	1	0.75	2
8	0	0	2.25	2
9	0	0	1.5	2
10	0	0	2.25	2
11	1	0	0.75	2
12	1	1	0.75	2
13	0	0	2.25	2
14	0	0	3.0	2
15	1	1	1.5	2
16	1	1	3.0	2
17	0	1	2.25	2
18	0	0	2.25	2
19	1	0	1.5	2
20	1	0	3.0	2
21	0	0	2.25	2
22	1	1	1.5	2
23	0	1	0.75	2
24	1	1	2.25	2
25	1	0	3.0	2
26	0	0	2.25	2
27	0	0	2.25	2
28	1	0	3.0	2
29	0	0	3.0	2
30	1	0	1.5	2
31	0	1	1.5	2
32	1	0	3.0	2
33	0	1	1.5	2
34	1	0	3.0	2
35	0	0	2.25	2
36	0	0	3.0	2
37	1	0	3.0	2
38	0	0	2.25	2
39	1	0	1.5	2
40	1	1	0.75	2
41	1	0	3.0	2
42	1	0	2.25	2
43	0	1	3.0	2
44	1	0	0.75	2
45	0	1	2.25	2
46	1	0	2.25	2
47	1	0	1.5	2
48	0	0	0.75	2
49	0	0	3.0	2
50	1	0	3.0	2
51	0	0	2.25	2
52	1	1	1.5	2
53	1	1	3.0	2
54	0	0	1.5	2
55	1	1	3.0	2
56	0	0	2.25	2
57	1	1	0.75	2
58	0	0	1.5	2
59	1	1	1.5	2
60	0	0	2.25	2
61	0	1	3.0	2
62	0	0	1.5	2
63	0	0	1.5	2
64	0	0	3.0	2
65	0	0	1.5	2
66	0	0	0.75	2
67	1	0	2.25	2
68	1	0	2.25	2
69	1	0	3.0	2
70	0	0	2.25	2
71	1	0	0.75	2
72	1	0	3.0	2
73	1	0	3.0	2
74	1	0	0.75	2
75	1	0	1.5	2
76	0	0	1.5	2
77	0	0	3.0	2
78	1	0	2.25	2
79	1	0	3.0	2
80	0	0	2.25	2
81	1	1	2.25	2
82	1	0	2.25	2
83	0	1	0.75	2
84	1	0	0.75	2
85	0	0	2.25	2
86	0	1	1.5	2
87	1	0	0.75	2
88	1	0	1.5	2
89	0	1	3.0	2
90	0	0	0.75	2
91	0	0	2.25	2
92	1	0	2.25	2
93	1	1	2.25	2
94	1	0	1.5	2
95	0	0	1.5	2
96	1	0	0.75	2
97	1	0	1.5	2
98	1	0	0.75	2
99	0	1	0.75	2
100	1	1	0.75	2
101	0	1	0.75	2
102	1	0	3.0	2
103	1	0	0.75	2
104	1	0	0.75	2
105	0	0	3.0	2
106	0	0	3.0	2
107	0	0	3.0	2
108	0	1	2.25	2
109	0	1	3.0	2
110	1	0	3.0	2
111	0	0	0.75	2
112	0	0	1.5	2
113	0	0	1.5	2
0	1	0	1.5	3
1	0	0	1.5	3
2	0	0	3.0	3
3	0	1	3.0	3
4	1	1	0.75	3
5	1	0	0.75	3
6	1	0	2.25	3
7	1	1	1.5	3
8	1	0	0.75	3
9	1	1	2.25	3
10	0	0	1.5	3
11	0	0	2.25	3
12	1	0	2.25	3
13	1	0	0.75	3
14	0	0	1.5	3
15	0	0	1.5	3
16	1	0	1.5	3
17	1	1	1.5	3
18	0	0	1.5	3
19	0	0	1.5	3
20	1	1	1.5	3
21	0	0	3.0	3
22	0	0	0.75	3
23	1	0	0.75	3
24	1	0	2.25	3
25	0	0	2.25	3
26	1	1	3.0	3
27	1	0	0.75	3
28	1	0	0.75	3
29	0	0	2.25	3
30	0	0	1.5	3
31	0	0	0.75	3
32	1	0	3.0	3
33	0	1	0.75	3
34	0	0	0.75	3
35	1	0	0.75	3
36	1	0	0.75	3
37	1	0	2.25	3
38	1	0	2.25	3
39	0	1	0.75	3
40	0	0	1.5	3
41	0	0	1.5	3
42	1	0	2.25	3
43	1	0	2.25	3
44	0	1	0.75	3
45	0	1	1.5	3
46	1	0	1.5	3
47	0	0	3.0	3
48	1	1	2.25	3
49	1	0	3.0	3
50	1	0	3.0	3
51	0	0	2.25	3
52	1	0	0.75	3
53	0	0	3.0	3
54	1	0	0.75	3
