trial_ID	direction	stop_trial	jitter	block
0	0	0	1.5	1
1	1	0	3.0	1
2	1	0	1.5	1
3	1	0	0.75	1
4	0	1	1.5	1
5	0	1	1.5	1
6	1	0	1.5	1
7	0	1	2.25	1
8	1	0	3.0	1
9	0	1	3.0	1
10	1	0	0.75	1
11	0	0	3.0	1
12	1	0	3.0	1
13	1	0	0.75	1
14	0	0	2.25	1
15	1	1	1.5	1
16	0	1	1.5	1
17	1	0	2.25	1
18	0	0	2.25	1
19	0	0	1.5	1
20	0	0	0.75	1
21	0	0	3.0	1
22	1	0	1.5	1
23	1	0	1.5	1
24	1	0	0.75	1
25	1	0	3.0	1
26	0	1	3.0	1
27	1	0	2.25	1
28	0	0	1.5	1
29	0	1	3.0	1
30	0	0	0.75	1
31	0	0	3.0	1
32	1	0	0.75	1
33	1	0	1.5	1
34	1	1	3.0	1
35	1	0	1.5	1
36	1	1	0.75	1
37	1	0	3.0	1
38	1	0	2.25	1
39	1	0	0.75	1
40	0	1	0.75	1
41	1	0	1.5	1
42	1	0	0.75	1
43	1	0	0.75	1
44	0	0	2.25	1
45	0	0	1.5	1
46	0	0	3.0	1
47	0	0	2.25	1
48	1	1	1.5	1
49	0	0	3.0	1
50	0	0	0.75	1
51	0	1	1.5	1
52	0	0	3.0	1
53	1	0	3.0	1
54	1	0	3.0	1
55	1	1	3.0	1
56	1	1	3.0	1
57	1	0	0.75	1
58	1	1	0.75	1
59	0	0	1.5	1
60	0	1	0.75	1
61	1	0	0.75	1
62	1	1	2.25	1
63	0	0	1.5	1
64	0	0	2.25	1
65	0	0	3.0	1
66	0	0	2.25	1
67	0	0	1.5	1
68	1	0	2.25	1
69	0	0	2.25	1
70	1	1	2.25	1
71	0	0	3.0	1
72	1	1	3.0	1
73	1	0	1.5	1
74	0	0	2.25	1
75	0	0	3.0	1
76	0	0	0.75	1
77	0	0	2.25	1
78	1	1	0.75	1
79	0	0	2.25	1
80	0	1	0.75	1
81	0	0	0.75	1
82	1	0	1.5	1
83	1	0	2.25	1
84	0	0	0.75	1
85	1	0	1.5	1
86	1	0	3.0	1
87	1	0	3.0	1
88	1	0	2.25	1
89	0	0	3.0	1
90	0	0	3.0	1
91	0	1	3.0	1
92	0	0	1.5	1
93	1	0	2.25	1
94	0	0	0.75	1
95	1	0	1.5	1
96	1	1	1.5	1
97	1	0	2.25	1
98	0	1	2.25	1
99	1	0	3.0	1
100	0	1	0.75	1
101	1	0	2.25	1
102	0	1	1.5	1
103	1	0	0.75	1
104	0	0	2.25	1
105	1	0	3.0	1
106	1	0	2.25	1
107	0	0	3.0	1
108	1	1	2.25	1
109	0	0	0.75	1
110	0	0	2.25	1
111	0	0	0.75	1
112	1	0	3.0	1
113	1	1	1.5	1
114	0	0	0.75	1
115	0	0	3.0	1
116	0	0	3.0	1
117	1	0	1.5	1
118	0	0	1.5	1
119	1	1	0.75	1
0	1	0	0.75	2
1	0	1	3.0	2
2	1	1	0.75	2
3	0	0	2.25	2
4	1	0	0.75	2
5	0	0	0.75	2
6	1	0	1.5	2
7	0	0	3.0	2
8	0	0	0.75	2
9	1	1	2.25	2
10	0	0	2.25	2
11	1	1	3.0	2
12	0	0	0.75	2
