trial_ID	direction	stop_trial	jitter	block
0	1	0	2.0	1
1	0	1	1.5	1
2	0	0	2.0	1
3	0	0	1.5	1
4	0	0	1.0	1
5	1	1	1.0	1
6	1	1	1.0	1
7	0	0	1.5	1
8	1	0	0.5	1
9	1	0	1.0	1
10	0	0	0.5	1
11	1	0	2.0	1
12	0	0	2.0	1
13	0	0	1.0	1
14	1	0	2.0	1
15	1	0	1.5	1
16	0	0	0.5	1
17	0	0	0.5	1
18	0	0	1.0	1
19	1	1	1.0	1
20	1	1	2.0	1
21	1	1	2.0	1
22	0	0	1.5	1
23	1	0	0.5	1
24	1	0	1.0	1
25	1	0	1.5	1
26	1	0	1.5	1
27	1	0	1.5	1
28	1	0	1.0	1
29	1	0	1.5	1
30	1	0	2.0	1
31	1	0	1.5	1
32	1	0	1.5	1
33	0	0	1.5	1
34	1	0	0.5	1
35	1	0	1.5	1
36	1	0	1.5	1
37	1	0	1.5	1
38	1	0	1.0	1
39	1	1	2.0	1
40	0	0	2.0	1
41	1	1	1.0	1
42	1	0	2.0	1
43	0	0	2.0	1
44	0	0	1.0	1
45	0	0	2.0	1
46	1	0	2.0	1
47	0	1	2.0	1
48	0	1	1.0	1
49	1	0	1.5	1
50	1	0	0.5	1
51	0	0	1.5	1
52	1	0	2.0	1
53	0	0	1.5	1
54	1	0	1.0	1
55	0	0	0.5	1
56	0	1	1.0	1
57	1	0	2.0	1
58	1	0	2.0	1
59	0	1	0.5	1
60	1	0	0.5	1
61	0	0	0.5	1
62	1	0	1.0	1
63	0	1	0.5	1
64	1	0	1.0	1
65	1	0	1.0	1
66	1	0	1.0	1
67	0	0	0.5	1
68	0	0	2.0	1
69	1	1	1.0	1
70	0	1	1.0	1
71	1	0	2.0	1
72	0	0	2.0	1
73	0	0	1.0	1
74	1	1	2.0	1
75	1	0	0.5	1
76	1	0	2.0	1
77	1	1	0.5	1
78	1	1	2.0	1
79	0	1	1.0	1
80	0	0	1.0	1
81	0	1	0.5	1
82	0	0	0.5	1
83	0	0	0.5	1
84	0	0	1.5	1
85	0	0	2.0	1
86	0	1	0.5	1
87	0	1	2.0	1
88	1	0	2.0	1
89	0	0	1.0	1
90	0	0	0.5	1
91	1	0	1.0	1
92	0	1	1.5	1
93	0	0	1.0	1
94	0	0	0.5	1
95	0	0	0.5	1
96	1	1	1.0	1
97	0	0	2.0	1
98	1	0	0.5	1
99	0	0	0.5	1
100	0	0	2.0	1
101	1	1	2.0	1
102	0	0	1.5	1
103	0	1	2.0	1
104	0	0	1.0	1
105	1	1	0.5	1
106	1	0	0.5	1
107	1	1	0.5	1
108	1	0	0.5	1
109	1	0	0.5	1
110	0	0	1.0	1
111	0	1	0.5	1
112	1	1	1.0	1
113	0	0	1.0	1
114	1	0	1.5	1
115	1	0	0.5	1
116	0	0	1.0	1
117	0	0	0.5	1
118	0	0	1.0	1
119	1	0	1.5	1
120	0	0	2.0	1
121	0	1	2.0	1
122	0	0	0.5	1
123	0	1	0.5	1
124	0	0	2.0	1
125	1	0	0.5	1
126	1	0	2.0	1
127	0	0	1.5	1
0	0	0	0.5	2
1	0	1	0.5	2
2	0	0	1.0	2
3	1	0	1.0	2
4	1	1	0.5	2
5	0	0	1.5	2
6	1	0	0.5	2
7	1	0	1.5	2
8	0	0	1.0	2
9	0	1	1.0	2
10	0	0	1.5	2
11	1	0	2.0	2
12	1	0	1.0	2
13	1	1	0.5	2
14	0	0	0.5	2
15	1	0	0.5	2
16	0	0	2.0	2
17	1	0	0.5	2
18	0	1	1.5	2
19	1	0	1.5	2
20	0	1	1.5	2
21	0	0	0.5	2
22	0	0	1.0	2
23	0	1	2.0	2
24	0	1	1.0	2
25	0	0	1.0	2
26	0	0	1.0	2
27	1	0	1.5	2
28	1	0	2.0	2
29	1	1	0.5	2
30	1	1	2.0	2
31	0	0	2.0	2
32	1	1	1.0	2
33	1	0	2.0	2
34	1	1	1.0	2
35	0	0	0.5	2
36	1	1	2.0	2
37	0	1	0.5	2
38	1	1	2.0	2
39	0	0	0.5	2
40	1	0	1.0	2
41	1	0	2.0	2
42	0	1	2.0	2
43	1	0	0.5	2
44	1	0	1.0	2
45	0	0	1.5	2
46	1	1	0.5	2
47	1	0	1.5	2
48	0	0	1.0	2
49	1	0	2.0	2
50	1	0	1.5	2
51	1	1	1.5	2
52	1	0	2.0	2
53	0	0	2.0	2
54	0	0	0.5	2
55	1	0	1.5	2
56	0	0	0.5	2
57	0	0	2.0	2
58	1	0	2.0	2
59	0	0	2.0	2
60	1	0	0.5	2
61	1	0	0.5	2
62	1	0	2.0	2
63	1	0	1.5	2
64	0	0	0.5	2
65	1	0	1.0	2
66	1	0	2.0	2
67	1	0	2.0	2
68	0	0	1.0	2
69	0	0	2.0	2
70	1	0	1.0	2
71	1	1	1.0	2
72	1	1	0.5	2
73	0	0	0.5	2
74	1	0	0.5	2
75	0	0	2.0	2
76	0	1	1.5	2
77	0	0	1.5	2
78	0	0	0.5	2
79	1	0	1.5	2
80	0	0	0.5	2
81	1	0	1.0	2
82	0	0	0.5	2
83	1	0	1.5	2
84	0	0	0.5	2
85	0	0	1.0	2
86	0	1	1.5	2
87	1	0	0.5	2
88	1	0	2.0	2
89	1	0	2.0	2
90	0	0	1.0	2
91	0	0	1.5	2
