	direction	jitter	stop_trial
0	1	3.0	0
1	0	1.5	0
2	1	3.0	0
3	1	2.25	0
4	0	1.5	0
5	0	1.5	0
6	0	1.5	0
7	1	2.25	0
8	1	2.25	0
9	0	0.75	0
10	1	0.75	0
11	1	3.0	1
12	1	1.5	0
13	0	0.75	0
14	1	1.5	1
15	1	0.75	1
16	1	3.0	0
17	0	2.25	1
18	1	0.75	0
19	0	1.5	0
20	1	3.0	0
21	0	0.75	0
22	1	2.25	0
23	0	3.0	1
24	0	2.25	0
25	1	3.0	0
26	1	1.5	1
27	1	0.75	0
28	1	0.75	0
29	1	3.0	1
30	1	1.5	0
31	1	0.75	0
32	0	2.25	0
33	1	1.5	0
34	1	2.25	1
35	0	1.5	0
36	1	3.0	0
37	0	2.25	0
38	1	2.25	0
39	1	0.75	0
40	0	3.0	0
41	1	0.75	0
42	1	2.25	1
43	1	0.75	0
44	1	1.5	0
45	1	0.75	0
46	0	3.0	0
47	1	0.75	0
48	0	2.25	0
49	0	3.0	0
50	0	0.75	1
51	0	1.5	0
52	0	2.25	1
53	0	0.75	0
54	1	3.0	0
55	1	1.5	0
56	0	0.75	0
57	1	1.5	0
58	1	2.25	1
59	0	2.25	0
60	1	0.75	0
61	0	1.5	0
62	1	2.25	0
63	0	3.0	0
64	0	1.5	1
65	1	2.25	0
66	0	3.0	0
67	1	1.5	1
68	1	0.75	0
69	0	2.25	0
70	0	2.25	0
71	0	0.75	0
72	1	1.5	1
73	0	2.25	1
74	0	0.75	0
75	0	2.25	0
76	0	1.5	1
77	1	1.5	0
78	1	2.25	0
79	0	0.75	0
80	0	2.25	0
81	1	0.75	1
82	1	2.25	1
83	0	3.0	0
84	0	0.75	0
85	0	3.0	0
86	0	0.75	0
87	0	3.0	0
88	0	1.5	0
89	0	1.5	1
90	0	1.5	0
91	1	1.5	0
92	0	1.5	1
93	0	0.75	1
94	0	3.0	0
95	1	0.75	0
96	0	1.5	0
97	1	3.0	1
98	1	1.5	0
99	1	1.5	1
100	1	0.75	0
101	0	3.0	0
102	0	1.5	1
103	1	3.0	0
104	1	1.5	0
105	0	2.25	0
106	0	3.0	1
107	0	2.25	1
108	1	0.75	1
109	0	1.5	0
