	direction	jitter	stop_trial
0	1	2.25	0
1	0	3.0	0
2	0	1.5	0
3	0	3.0	0
4	0	3.0	1
5	1	0.75	0
6	1	1.5	0
7	1	2.25	0
8	0	0.75	1
9	1	3.0	0
10	0	3.0	0
11	0	1.5	0
12	1	0.75	0
13	0	2.25	0
14	1	0.75	0
15	1	0.75	0
16	1	1.5	0
17	0	2.25	0
18	1	2.25	0
19	0	1.5	1
20	0	3.0	1
21	1	2.25	0
22	1	3.0	0
23	1	2.25	1
24	1	1.5	0
25	0	1.5	0
26	1	2.25	0
27	0	0.75	0
28	1	2.25	0
29	0	1.5	0
30	1	1.5	1
31	1	2.25	0
32	0	2.25	0
33	1	0.75	0
34	0	1.5	0
35	1	2.25	0
36	0	2.25	1
37	0	3.0	0
38	0	0.75	0
39	1	2.25	1
40	1	3.0	1
41	1	2.25	0
42	0	2.25	0
43	0	2.25	0
44	0	3.0	0
45	1	2.25	0
46	0	1.5	1
47	1	2.25	0
48	0	1.5	0
49	1	1.5	0
50	0	2.25	0
51	1	0.75	0
52	0	2.25	1
53	1	2.25	0
54	1	3.0	0
55	0	1.5	1
56	0	2.25	0
57	0	1.5	0
58	0	1.5	0
59	0	3.0	0
60	0	0.75	0
61	1	0.75	0
62	1	3.0	1
63	1	3.0	0
64	0	1.5	0
65	1	0.75	1
66	0	0.75	1
67	0	2.25	0
68	1	2.25	0
69	0	0.75	0
70	1	3.0	1
71	0	0.75	1
72	0	3.0	0
73	1	1.5	1
74	1	3.0	0
75	1	2.25	0
76	1	3.0	1
77	1	2.25	0
78	0	0.75	0
79	1	1.5	1
80	1	1.5	0
81	1	1.5	0
82	0	1.5	1
83	0	0.75	0
84	0	3.0	0
85	0	1.5	1
86	0	3.0	0
87	1	3.0	0
88	1	0.75	0
89	1	1.5	1
90	0	1.5	1
91	0	2.25	0
92	1	0.75	1
93	1	1.5	0
94	0	0.75	0
95	0	2.25	0
96	0	3.0	0
97	0	3.0	0
98	0	2.25	0
99	0	2.25	0
100	0	1.5	0
101	1	2.25	0
102	0	1.5	1
103	1	1.5	0
104	1	1.5	1
105	1	2.25	0
106	1	1.5	0
107	1	2.25	1
108	1	2.25	0
109	0	0.75	0
