trial_ID	direction	stop_trial	jitter	block
0	0	0	1.5	1
1	0	0	3.0	1
2	1	1	2.25	1
3	0	0	2.25	1
4	1	0	3.0	1
5	1	0	1.5	1
6	0	0	3.0	1
7	0	0	2.25	1
8	1	0	2.25	1
9	0	1	3.0	1
10	1	0	0.75	1
11	0	0	0.75	1
12	0	0	2.25	1
13	0	0	1.5	1
14	0	1	2.25	1
15	1	0	2.25	1
16	1	1	0.75	1
17	1	0	2.25	1
18	0	0	3.0	1
19	0	0	3.0	1
20	1	0	2.25	1
21	1	0	3.0	1
22	0	0	3.0	1
23	0	0	1.5	1
24	1	1	0.75	1
25	1	0	3.0	1
26	0	0	2.25	1
27	0	1	2.25	1
28	0	0	1.5	1
29	1	0	2.25	1
30	1	0	0.75	1
31	1	0	3.0	1
32	0	1	0.75	1
33	1	0	1.5	1
34	1	0	3.0	1
35	0	0	0.75	1
36	0	1	2.25	1
37	0	1	2.25	1
38	1	0	2.25	1
39	0	1	2.25	1
40	0	1	0.75	1
41	1	0	3.0	1
42	0	0	3.0	1
43	0	0	3.0	1
44	0	1	0.75	1
45	1	1	0.75	1
46	0	1	3.0	1
47	1	0	0.75	1
48	0	0	3.0	1
49	0	0	2.25	1
50	0	0	1.5	1
51	1	0	0.75	1
52	1	0	2.25	1
53	1	1	0.75	1
54	1	0	1.5	1
55	0	1	2.25	1
56	0	0	2.25	1
57	1	0	1.5	1
58	0	0	3.0	1
59	0	0	0.75	1
60	0	0	3.0	1
61	1	1	2.25	1
62	0	0	3.0	1
63	0	0	2.25	1
64	1	0	3.0	1
65	1	1	2.25	1
66	0	0	3.0	1
67	0	1	3.0	1
68	1	1	0.75	1
69	1	0	0.75	1
70	0	1	3.0	1
71	1	0	3.0	1
72	1	0	1.5	1
73	0	0	3.0	1
74	1	0	1.5	1
75	1	1	3.0	1
76	1	0	3.0	1
77	0	1	2.25	1
78	0	0	1.5	1
79	1	0	0.75	1
80	1	0	2.25	1
81	0	0	3.0	1
82	1	0	2.25	1
83	0	0	0.75	1
84	0	0	3.0	1
85	0	0	2.25	1
86	1	0	2.25	1
87	1	0	3.0	1
88	1	0	3.0	1
89	0	0	0.75	1
90	1	0	3.0	1
91	1	1	3.0	1
92	1	0	1.5	1
93	1	0	3.0	1
94	1	1	2.25	1
95	0	0	3.0	1
96	1	0	2.25	1
97	1	0	3.0	1
98	1	0	2.25	1
99	1	0	0.75	1
100	0	1	3.0	1
101	1	0	1.5	1
102	1	1	1.5	1
103	0	0	3.0	1
104	1	0	0.75	1
105	0	0	0.75	1
106	0	0	1.5	1
107	0	0	2.25	1
108	0	0	1.5	1
109	1	0	1.5	1
110	1	1	1.5	1
111	0	0	0.75	1
112	0	0	1.5	1
113	0	0	0.75	1
114	1	0	2.25	1
115	1	0	0.75	1
116	1	1	0.75	1
117	0	0	0.75	1
118	0	0	2.25	1
119	1	1	3.0	1
0	0	0	2.25	2
1	1	0	1.5	2
2	0	0	0.75	2
3	1	0	1.5	2
4	0	1	2.25	2
5	0	0	2.25	2
6	1	0	3.0	2
7	1	1	0.75	2
8	0	0	2.25	2
9	1	0	2.25	2
10	1	0	2.25	2
11	0	1	0.75	2
12	0	0	0.75	2
13	0	1	2.25	2
14	0	0	0.75	2
15	1	0	3.0	2
16	1	0	1.5	2
17	1	1	2.25	2
18	0	0	2.25	2
19	1	0	1.5	2
20	1	0	3.0	2
21	0	0	0.75	2
22	1	0	1.5	2
23	0	0	3.0	2
24	1	0	3.0	2
25	0	0	1.5	2
26	0	1	0.75	2
27	1	1	0.75	2
28	0	1	2.25	2
29	1	0	1.5	2
30	0	0	1.5	2
31	0	0	2.25	2
32	1	0	1.5	2
33	0	0	0.75	2
34	0	0	0.75	2
35	1	0	3.0	2
36	1	0	0.75	2
37	0	0	0.75	2
38	1	1	1.5	2
39	1	0	1.5	2
40	0	0	2.25	2
41	1	0	1.5	2
42	0	1	2.25	2
43	1	1	1.5	2
44	1	0	1.5	2
45	1	1	2.25	2
46	1	0	1.5	2
47	0	1	0.75	2
48	0	0	2.25	2
49	1	1	3.0	2
50	1	1	2.25	2
51	1	1	0.75	2
52	0	1	0.75	2
53	1	1	0.75	2
54	1	0	0.75	2
55	0	1	2.25	2
56	0	0	1.5	2
57	0	0	3.0	2
58	0	0	1.5	2
59	0	0	3.0	2
60	0	0	2.25	2
61	0	0	2.25	2
62	1	0	0.75	2
63	1	1	0.75	2
64	1	0	1.5	2
65	1	0	0.75	2
66	1	0	0.75	2
67	1	0	2.25	2
68	0	0	3.0	2
69	1	0	3.0	2
70	0	0	3.0	2
71	1	0	1.5	2
72	1	0	2.25	2
73	1	0	3.0	2
74	0	0	0.75	2
75	1	1	3.0	2
76	0	0	3.0	2
77	1	0	0.75	2
78	0	0	2.25	2
79	1	0	1.5	2
80	0	0	1.5	2
81	1	0	3.0	2
82	1	0	0.75	2
83	0	1	0.75	2
84	0	0	3.0	2
85	1	0	1.5	2
86	0	1	0.75	2
87	1	1	1.5	2
88	1	0	0.75	2
89	1	0	1.5	2
90	0	0	2.25	2
91	0	0	0.75	2
92	1	0	0.75	2
93	0	0	2.25	2
94	0	0	3.0	2
95	0	0	0.75	2
96	0	0	2.25	2
97	0	0	1.5	2
98	1	0	1.5	2
99	1	0	2.25	2
100	0	1	2.25	2
101	0	0	2.25	2
102	1	0	3.0	2
103	0	0	2.25	2
104	1	1	3.0	2
105	0	1	1.5	2
106	0	0	0.75	2
107	0	0	3.0	2
108	1	0	2.25	2
109	0	0	0.75	2
110	1	0	2.25	2
111	1	0	0.75	2
112	0	0	3.0	2
113	0	0	3.0	2
114	1	0	0.75	2
115	1	0	2.25	2
116	1	1	2.25	2
117	0	1	0.75	2
118	0	1	1.5	2
119	0	0	0.75	2
0	0	0	3.0	3
1	0	0	0.75	3
2	0	0	1.5	3
3	0	0	0.75	3
4	1	0	2.25	3
5	0	0	0.75	3
6	1	0	0.75	3
7	0	1	0.75	3
8	0	1	3.0	3
9	0	0	3.0	3
10	1	0	1.5	3
11	0	1	3.0	3
12	0	0	0.75	3
13	1	1	2.25	3
14	0	1	3.0	3
15	0	0	1.5	3
16	1	1	2.25	3
17	1	0	0.75	3
18	1	0	3.0	3
19	1	1	2.25	3
20	0	0	2.25	3
21	0	0	3.0	3
22	1	0	1.5	3
23	1	1	0.75	3
24	0	0	1.5	3
25	1	0	2.25	3
26	0	0	2.25	3
27	1	0	2.25	3
28	0	0	3.0	3
29	1	0	1.5	3
30	0	1	3.0	3
31	0	1	1.5	3
32	1	0	3.0	3
33	0	0	1.5	3
34	1	0	1.5	3
35	1	0	3.0	3
36	0	1	0.75	3
37	1	0	1.5	3
38	0	0	0.75	3
39	1	1	2.25	3
40	0	0	0.75	3
41	1	0	1.5	3
42	1	0	2.25	3
43	1	0	2.25	3
44	0	0	1.5	3
45	1	0	1.5	3
46	0	1	0.75	3
47	1	0	3.0	3
48	1	0	1.5	3
49	1	0	0.75	3
50	0	0	0.75	3
51	0	0	2.25	3
52	1	0	1.5	3
53	1	1	0.75	3
54	1	0	2.25	3
55	0	0	0.75	3
56	0	1	3.0	3
57	0	0	1.5	3
58	1	0	3.0	3
59	1	0	0.75	3
60	1	1	3.0	3
61	0	0	3.0	3
62	1	0	3.0	3
63	0	1	2.25	3
64	1	0	1.5	3
65	0	0	1.5	3
66	1	1	2.25	3
67	0	0	2.25	3
68	0	0	3.0	3
69	0	0	2.25	3
70	0	0	2.25	3
71	1	0	2.25	3
72	0	0	2.25	3
73	0	0	1.5	3
74	0	0	0.75	3
75	0	0	0.75	3
76	0	0	2.25	3
77	0	1	0.75	3
78	0	0	0.75	3
79	0	1	0.75	3
80	0	0	3.0	3
81	1	1	1.5	3
82	1	0	2.25	3
83	0	0	1.5	3
84	0	0	3.0	3
85	0	0	0.75	3
86	0	1	0.75	3
87	1	0	2.25	3
88	1	1	3.0	3
89	1	0	1.5	3
90	1	1	2.25	3
91	1	0	2.25	3
92	1	0	3.0	3
93	1	0	0.75	3
94	1	0	2.25	3
95	0	0	3.0	3
96	0	0	3.0	3
97	1	0	2.25	3
98	0	0	3.0	3
99	1	0	1.5	3
100	1	0	0.75	3
101	1	0	0.75	3
102	0	0	1.5	3
103	0	0	1.5	3
104	1	0	3.0	3
105	0	1	2.25	3
106	0	0	3.0	3
107	1	0	3.0	3
108	1	0	2.25	3
109	1	1	3.0	3
110	0	1	2.25	3
111	1	1	3.0	3
112	1	1	2.25	3
113	1	1	2.25	3
114	1	0	0.75	3
115	1	0	0.75	3
116	0	0	2.25	3
117	1	0	3.0	3
118	0	0	3.0	3
119	1	0	1.5	3
