	direction	jitter	stop_trial
0	0	3.0	1
1	0	2.25	1
2	1	2.25	1
3	0	0.75	1
4	1	3.0	0
5	0	2.25	0
6	0	3.0	0
7	0	0.75	1
8	0	3.0	0
9	0	3.0	1
10	1	3.0	0
11	1	1.5	1
12	0	0.75	0
13	1	1.5	0
14	1	1.5	0
15	0	0.75	0
16	0	0.75	1
17	0	1.5	0
18	1	1.5	0
19	0	0.75	1
20	1	3.0	0
21	0	0.75	0
22	0	3.0	0
23	0	3.0	0
24	1	2.25	0
25	0	3.0	0
26	0	1.5	1
27	1	1.5	0
28	0	1.5	0
29	1	2.25	0
30	0	0.75	0
31	0	1.5	0
32	1	1.5	0
33	0	2.25	0
34	1	2.25	0
35	1	1.5	0
36	1	3.0	0
37	0	3.0	1
38	0	3.0	0
39	0	3.0	1
40	1	1.5	1
41	1	3.0	0
42	1	0.75	0
43	1	1.5	1
44	0	0.75	0
45	1	0.75	0
46	0	3.0	0
47	0	1.5	0
48	0	1.5	0
49	0	1.5	0
50	1	0.75	1
51	1	0.75	0
52	1	3.0	1
53	1	1.5	0
54	1	0.75	0
55	1	2.25	0
56	1	1.5	0
57	1	1.5	0
58	0	3.0	0
59	1	2.25	0
60	1	2.25	0
61	1	0.75	0
62	1	3.0	1
63	0	1.5	0
64	1	3.0	0
65	1	1.5	1
66	0	3.0	1
67	1	0.75	1
68	0	0.75	1
69	1	0.75	0
70	0	3.0	0
71	1	2.25	0
72	0	2.25	0
73	0	1.5	0
74	0	3.0	0
75	0	1.5	0
76	0	3.0	0
77	1	3.0	0
78	0	2.25	0
79	1	2.25	0
80	1	0.75	0
81	1	0.75	1
82	0	1.5	0
83	1	1.5	1
84	0	2.25	1
85	0	2.25	0
86	1	0.75	0
87	1	2.25	0
88	1	1.5	0
89	1	2.25	0
90	0	0.75	0
91	0	3.0	1
92	1	1.5	0
93	0	2.25	0
94	0	2.25	0
95	1	1.5	0
96	0	0.75	0
97	0	3.0	0
98	1	3.0	1
99	0	1.5	0
100	1	3.0	0
101	1	2.25	1
102	0	3.0	0
103	1	2.25	0
104	1	0.75	1
105	0	2.25	0
106	1	3.0	0
107	0	0.75	0
108	0	1.5	0
109	1	0.75	0
