	direction	jitter	stop_trial
0	0	1.5	1
1	0	3.0	1
2	1	1.5	0
3	1	0.75	0
4	1	1.5	1
5	1	0.75	0
6	0	1.5	0
7	1	1.5	0
8	0	0.75	0
9	0	1.5	1
10	1	3.0	1
11	1	1.5	0
12	0	1.5	0
13	0	0.75	1
14	0	1.5	0
15	0	3.0	0
16	1	1.5	0
17	0	1.5	0
18	0	2.25	0
19	1	3.0	0
20	0	0.75	0
21	1	1.5	0
22	1	2.25	0
23	0	0.75	0
24	1	0.75	1
25	1	2.25	0
26	1	3.0	0
27	0	0.75	1
28	0	1.5	0
29	0	0.75	0
30	1	0.75	0
31	1	0.75	1
32	0	3.0	0
33	0	0.75	0
34	1	1.5	0
35	0	0.75	0
36	0	1.5	0
37	0	3.0	0
38	1	0.75	0
39	0	2.25	0
40	1	3.0	1
41	0	1.5	0
42	1	2.25	0
43	1	0.75	0
44	0	1.5	0
45	0	3.0	0
46	0	2.25	1
47	1	2.25	0
48	0	0.75	1
49	0	0.75	0
50	0	3.0	0
51	0	3.0	0
52	0	1.5	0
53	1	3.0	0
54	0	1.5	0
55	1	3.0	0
56	0	2.25	0
57	1	2.25	0
58	1	0.75	0
59	1	2.25	0
60	1	1.5	1
61	1	0.75	1
62	1	0.75	0
63	0	1.5	0
64	1	0.75	0
65	0	0.75	0
66	1	3.0	0
67	0	2.25	0
68	0	0.75	1
69	1	2.25	0
70	1	0.75	1
71	0	2.25	0
72	0	3.0	0
73	1	0.75	1
74	0	3.0	0
75	1	0.75	0
76	1	0.75	0
77	0	3.0	0
78	1	2.25	0
79	1	1.5	1
80	1	1.5	0
81	0	2.25	0
82	1	3.0	0
83	1	2.25	0
84	0	3.0	0
85	1	3.0	1
86	0	3.0	0
87	0	0.75	0
88	1	3.0	1
89	1	1.5	0
90	0	3.0	1
91	1	1.5	1
92	1	2.25	1
93	1	2.25	0
94	0	1.5	0
95	1	3.0	0
96	1	1.5	0
97	0	3.0	0
98	0	3.0	0
99	0	3.0	1
100	1	2.25	1
101	1	0.75	0
102	1	2.25	0
103	0	3.0	0
104	0	1.5	0
105	0	1.5	0
106	1	3.0	1
107	0	3.0	0
108	1	3.0	1
109	0	3.0	1
