	direction	jitter	stop_trial
0	0	2.25	0
1	0	2.25	0
2	1	0.75	0
3	1	0.75	0
4	1	2.25	0
5	0	2.25	0
6	1	3.0	0
7	0	2.25	0
8	1	0.75	1
9	0	2.25	0
10	0	2.25	0
11	1	1.5	0
12	1	1.5	0
13	1	2.25	0
14	0	2.25	0
15	1	1.5	1
16	1	2.25	1
17	0	2.25	1
18	0	2.25	0
19	1	2.25	0
20	0	0.75	1
21	1	3.0	0
22	1	3.0	1
23	1	2.25	0
24	1	1.5	0
25	1	0.75	0
26	1	1.5	0
27	0	3.0	0
28	1	3.0	0
29	1	0.75	0
30	0	3.0	1
31	1	2.25	0
32	1	1.5	0
33	0	1.5	0
34	0	3.0	1
35	1	1.5	0
36	0	3.0	0
37	1	3.0	0
38	0	2.25	1
39	0	2.25	0
40	1	2.25	1
41	1	2.25	1
42	0	0.75	0
43	0	2.25	0
44	1	3.0	1
45	0	3.0	1
46	1	3.0	0
47	0	0.75	1
48	1	3.0	0
49	1	2.25	0
50	0	1.5	0
51	0	3.0	0
52	1	1.5	0
53	1	1.5	0
54	0	2.25	1
55	0	0.75	0
56	0	3.0	1
57	1	0.75	0
58	1	2.25	0
59	0	0.75	0
60	0	3.0	0
61	0	0.75	0
62	1	0.75	0
63	0	3.0	1
64	0	3.0	0
65	0	0.75	0
66	1	0.75	0
67	1	0.75	1
68	1	1.5	0
69	1	3.0	0
70	0	3.0	0
71	0	0.75	0
72	1	0.75	1
73	0	0.75	0
74	0	0.75	0
75	1	1.5	1
76	0	3.0	0
77	1	3.0	0
78	0	2.25	0
79	1	3.0	0
80	1	0.75	0
81	1	3.0	1
82	1	0.75	0
83	0	0.75	0
84	0	0.75	1
85	1	2.25	0
86	0	0.75	0
87	0	2.25	0
88	1	1.5	0
89	0	2.25	0
90	1	3.0	0
91	1	0.75	1
92	0	2.25	0
93	0	2.25	0
94	0	2.25	0
95	0	0.75	0
96	0	3.0	0
97	0	3.0	1
98	0	3.0	1
99	1	3.0	0
100	1	2.25	1
101	0	3.0	1
102	0	0.75	0
103	0	0.75	0
104	0	1.5	0
105	1	0.75	0
106	0	0.75	1
107	1	1.5	0
108	1	2.25	0
109	1	1.5	0
