	direction	jitter	stop_trial
0	1	0.75	0
1	1	3.0	0
2	1	0.75	0
3	0	3.0	0
4	1	1.5	0
5	0	3.0	0
6	0	3.0	0
7	1	3.0	1
8	1	1.5	0
9	1	1.5	0
10	0	3.0	0
11	0	0.75	1
12	1	2.25	1
13	0	3.0	0
14	0	3.0	1
15	0	2.25	0
16	0	2.25	0
17	1	2.25	0
18	0	3.0	1
19	1	0.75	0
20	0	1.5	0
21	0	0.75	0
22	1	1.5	0
23	1	3.0	0
24	0	1.5	1
25	0	0.75	0
26	0	3.0	0
27	1	1.5	0
28	1	1.5	0
29	1	2.25	0
30	1	0.75	0
31	1	3.0	0
32	0	2.25	0
33	0	3.0	0
34	0	1.5	1
35	1	0.75	0
36	1	0.75	1
37	0	3.0	0
38	1	2.25	0
39	0	1.5	0
40	1	1.5	1
41	0	1.5	1
42	0	1.5	0
43	1	2.25	0
44	0	0.75	0
45	1	2.25	1
46	0	3.0	0
47	1	3.0	1
48	1	0.75	0
49	1	2.25	0
50	0	1.5	0
51	1	3.0	0
52	1	2.25	1
53	0	3.0	1
54	1	2.25	0
55	0	2.25	0
56	0	0.75	0
57	0	0.75	1
58	1	0.75	0
59	1	0.75	0
60	0	0.75	0
61	1	1.5	0
62	1	1.5	1
63	0	3.0	0
64	1	3.0	1
65	0	1.5	0
66	1	0.75	0
67	1	0.75	0
68	0	3.0	1
69	1	1.5	0
70	0	2.25	1
71	0	0.75	0
72	1	0.75	0
73	0	0.75	1
74	0	3.0	0
75	1	2.25	1
76	0	3.0	0
77	0	3.0	0
78	0	1.5	0
79	1	3.0	0
80	0	1.5	0
81	1	1.5	1
82	0	0.75	0
83	1	0.75	1
84	1	0.75	0
85	0	0.75	0
86	0	0.75	1
87	1	1.5	0
88	1	3.0	0
89	1	0.75	0
90	1	0.75	0
91	0	2.25	0
92	0	3.0	0
93	1	0.75	0
94	0	0.75	0
95	1	1.5	0
96	0	0.75	0
97	1	1.5	0
98	1	1.5	0
99	0	0.75	0
100	0	2.25	0
101	0	1.5	1
102	1	1.5	0
103	1	0.75	0
104	0	1.5	0
105	0	3.0	0
106	0	1.5	0
107	1	1.5	1
108	1	3.0	1
109	0	1.5	1
