trial_ID	direction	stop_trial	jitter	block
0	0	0	1.5	1
1	0	0	3.0	1
2	1	0	1.5	1
3	1	0	1.5	1
4	1	0	2.25	1
5	0	1	3.0	1
6	0	1	0.75	1
7	1	1	3.0	1
8	0	0	0.75	1
9	0	0	3.0	1
10	1	1	0.75	1
11	0	0	0.75	1
12	1	0	2.25	1
13	0	0	3.0	1
14	0	1	2.25	1
15	1	0	1.5	1
16	0	1	3.0	1
17	1	0	2.25	1
18	1	1	3.0	1
19	1	1	3.0	1
20	0	1	2.25	1
21	0	0	1.5	1
22	0	0	3.0	1
23	1	0	1.5	1
24	1	0	0.75	1
25	0	0	1.5	1
26	0	1	2.25	1
27	0	0	1.5	1
28	1	0	3.0	1
29	0	0	0.75	1
30	0	0	2.25	1
31	0	0	3.0	1
32	1	0	1.5	1
33	0	0	1.5	1
34	1	1	0.75	1
35	1	0	0.75	1
36	1	0	2.25	1
37	1	1	2.25	1
38	0	0	3.0	1
39	0	0	0.75	1
40	0	0	2.25	1
41	1	0	1.5	1
42	0	0	2.25	1
43	0	1	1.5	1
44	1	0	2.25	1
45	1	0	1.5	1
46	1	0	1.5	1
47	1	0	3.0	1
48	0	1	2.25	1
49	0	1	1.5	1
50	1	0	1.5	1
51	1	0	3.0	1
52	0	0	0.75	1
53	0	0	0.75	1
54	1	1	3.0	1
55	1	1	1.5	1
56	0	0	2.25	1
57	1	0	1.5	1
58	0	0	2.25	1
59	1	0	0.75	1
60	1	1	2.25	1
61	0	0	2.25	1
62	0	0	1.5	1
63	0	0	0.75	1
64	1	0	0.75	1
65	0	0	0.75	1
66	1	0	2.25	1
67	1	1	3.0	1
68	1	0	3.0	1
69	0	0	3.0	1
70	1	0	0.75	1
71	1	0	2.25	1
72	0	0	2.25	1
73	0	0	0.75	1
74	1	0	3.0	1
75	0	0	2.25	1
76	0	0	3.0	1
77	0	1	1.5	1
78	0	0	2.25	1
79	0	0	2.25	1
80	1	0	0.75	1
81	1	0	0.75	1
82	1	0	0.75	1
83	1	0	2.25	1
84	1	0	2.25	1
85	1	0	3.0	1
86	1	0	3.0	1
87	0	0	3.0	1
88	1	0	1.5	1
89	0	0	1.5	1
90	1	0	1.5	1
91	1	0	0.75	1
92	0	0	1.5	1
93	0	1	0.75	1
94	0	0	2.25	1
95	1	0	3.0	1
96	1	0	0.75	1
97	1	1	3.0	1
98	0	1	2.25	1
99	0	0	2.25	1
100	1	1	2.25	1
101	1	0	1.5	1
102	0	0	0.75	1
103	0	1	2.25	1
104	0	1	3.0	1
105	0	0	0.75	1
106	0	0	3.0	1
107	0	0	1.5	1
108	1	0	2.25	1
109	1	0	0.75	1
110	1	1	1.5	1
111	1	1	0.75	1
112	0	0	0.75	1
113	0	0	2.25	1
114	1	0	2.25	1
115	0	0	0.75	1
116	1	1	3.0	1
117	1	0	1.5	1
118	0	1	0.75	1
119	1	0	2.25	1
0	1	1	1.5	2
1	0	0	1.5	2
2	0	0	2.25	2
3	0	1	3.0	2
4	1	0	3.0	2
5	0	0	3.0	2
6	1	1	2.25	2
7	1	1	2.25	2
8	0	0	1.5	2
9	0	0	3.0	2
10	0	1	2.25	2
11	1	0	3.0	2
12	1	0	2.25	2
13	1	0	3.0	2
14	1	1	2.25	2
15	1	0	2.25	2
16	0	0	3.0	2
17	1	1	0.75	2
18	0	0	1.5	2
19	0	0	0.75	2
20	0	0	2.25	2
21	1	0	0.75	2
22	1	1	2.25	2
23	0	1	1.5	2
24	0	0	1.5	2
25	1	0	1.5	2
26	0	0	2.25	2
27	0	1	3.0	2
28	0	1	0.75	2
29	0	0	0.75	2
30	1	0	0.75	2
31	1	0	2.25	2
32	0	0	3.0	2
33	1	0	3.0	2
34	0	0	0.75	2
35	0	0	1.5	2
36	0	1	1.5	2
37	0	0	3.0	2
38	0	0	1.5	2
39	1	0	3.0	2
40	1	1	3.0	2
41	0	1	3.0	2
42	1	0	0.75	2
43	0	0	0.75	2
44	1	0	1.5	2
45	0	0	0.75	2
46	1	0	3.0	2
47	0	0	1.5	2
48	0	0	2.25	2
49	0	0	0.75	2
50	0	0	0.75	2
51	1	0	3.0	2
52	1	0	0.75	2
53	1	0	3.0	2
54	1	0	3.0	2
55	0	0	1.5	2
56	1	0	3.0	2
57	0	0	2.25	2
58	1	0	1.5	2
59	1	0	3.0	2
60	0	0	1.5	2
61	0	1	0.75	2
62	1	0	0.75	2
63	0	0	2.25	2
64	0	0	0.75	2
65	0	0	3.0	2
66	1	0	0.75	2
67	1	1	2.25	2
68	1	0	2.25	2
69	0	0	2.25	2
70	1	0	0.75	2
71	1	0	0.75	2
72	1	0	1.5	2
73	0	1	2.25	2
74	0	0	0.75	2
75	0	0	2.25	2
76	1	1	1.5	2
77	1	0	2.25	2
78	0	1	1.5	2
79	1	0	1.5	2
80	1	1	0.75	2
81	1	1	2.25	2
82	1	0	2.25	2
83	0	0	3.0	2
84	1	1	0.75	2
85	0	1	2.25	2
86	0	0	3.0	2
87	1	1	1.5	2
88	0	0	2.25	2
89	1	0	2.25	2
90	1	0	0.75	2
91	0	1	0.75	2
92	1	0	2.25	2
93	1	0	0.75	2
94	0	0	1.5	2
95	1	0	3.0	2
96	0	0	3.0	2
97	0	0	0.75	2
98	0	1	3.0	2
99	0	0	1.5	2
100	0	0	0.75	2
101	1	1	0.75	2
102	0	0	2.25	2
103	1	0	3.0	2
104	1	0	3.0	2
105	1	0	3.0	2
106	1	0	0.75	2
107	0	0	0.75	2
108	0	0	2.25	2
109	1	1	3.0	2
110	1	0	2.25	2
111	1	0	2.25	2
112	0	1	1.5	2
113	0	1	1.5	2
114	0	0	2.25	2
115	1	0	2.25	2
116	1	0	1.5	2
117	1	0	2.25	2
118	0	0	3.0	2
119	1	0	2.25	2
0	0	0	1.5	3
1	1	0	3.0	3
2	1	0	3.0	3
3	1	0	2.25	3
4	1	1	2.25	3
5	1	0	3.0	3
6	0	0	2.25	3
7	1	0	0.75	3
8	0	0	0.75	3
9	0	1	1.5	3
10	0	0	0.75	3
11	1	0	3.0	3
12	1	0	0.75	3
13	0	0	2.25	3
14	0	0	3.0	3
15	0	1	1.5	3
16	0	0	1.5	3
17	0	1	1.5	3
18	0	1	2.25	3
19	1	1	1.5	3
20	0	0	2.25	3
21	1	0	3.0	3
22	0	1	2.25	3
23	0	0	3.0	3
24	1	1	2.25	3
25	1	0	2.25	3
26	0	1	3.0	3
27	1	0	2.25	3
28	1	0	3.0	3
29	0	0	3.0	3
30	1	0	3.0	3
31	0	0	2.25	3
32	0	0	2.25	3
33	0	1	0.75	3
34	0	0	0.75	3
35	0	0	0.75	3
36	0	0	0.75	3
37	0	0	1.5	3
38	1	0	3.0	3
39	0	0	3.0	3
40	1	0	2.25	3
41	1	0	2.25	3
42	0	0	3.0	3
43	0	0	0.75	3
44	0	0	3.0	3
45	0	0	2.25	3
46	0	0	3.0	3
47	0	0	0.75	3
48	1	0	0.75	3
49	1	0	0.75	3
50	1	0	0.75	3
51	0	1	0.75	3
52	0	1	2.25	3
53	0	0	2.25	3
54	0	0	0.75	3
55	0	1	1.5	3
56	0	1	0.75	3
57	1	0	2.25	3
58	1	1	1.5	3
59	1	0	3.0	3
60	1	1	2.25	3
61	1	0	0.75	3
62	1	0	2.25	3
63	1	0	0.75	3
64	0	0	1.5	3
65	1	1	1.5	3
66	1	0	1.5	3
67	0	1	1.5	3
68	1	0	1.5	3
69	1	0	3.0	3
70	1	0	3.0	3
71	0	0	2.25	3
72	1	0	2.25	3
73	1	0	0.75	3
74	1	0	3.0	3
75	1	1	3.0	3
76	0	0	2.25	3
77	0	0	1.5	3
78	1	1	1.5	3
79	0	0	2.25	3
80	0	1	1.5	3
81	0	0	1.5	3
82	0	0	3.0	3
83	1	0	1.5	3
84	0	1	0.75	3
85	1	0	2.25	3
86	1	1	0.75	3
87	1	0	3.0	3
88	1	0	3.0	3
89	1	0	3.0	3
90	1	0	0.75	3
91	1	1	3.0	3
92	1	0	2.25	3
93	1	0	1.5	3
94	1	1	0.75	3
95	0	0	1.5	3
96	1	0	3.0	3
97	0	0	2.25	3
98	0	1	2.25	3
99	0	0	2.25	3
100	0	0	1.5	3
101	0	0	0.75	3
102	1	0	2.25	3
103	1	0	3.0	3
104	0	0	1.5	3
105	1	0	3.0	3
106	1	0	3.0	3
107	1	1	1.5	3
108	0	0	2.25	3
109	1	1	3.0	3
110	0	0	0.75	3
111	1	0	0.75	3
112	0	0	3.0	3
113	0	0	3.0	3
114	1	1	3.0	3
115	0	0	0.75	3
116	1	0	1.5	3
117	0	0	2.25	3
118	1	1	1.5	3
119	0	0	2.25	3
