trial_ID	direction	stop_trial	jitter	block
0	1	1	0.75	1
1	1	0	0.75	1
2	0	1	1.5	1
3	0	0	3.0	1
4	0	0	0.75	1
5	0	0	3.0	1
6	0	0	2.25	1
7	1	0	1.5	1
8	0	0	1.5	1
9	1	0	3.0	1
10	1	0	3.0	1
11	0	0	2.25	1
12	1	0	1.5	1
13	0	1	2.25	1
14	0	0	0.75	1
15	1	0	2.25	1
16	0	0	3.0	1
17	0	0	3.0	1
18	0	1	0.75	1
19	0	0	2.25	1
20	0	0	2.25	1
21	0	0	1.5	1
22	1	0	1.5	1
23	1	0	0.75	1
24	1	1	3.0	1
25	1	1	1.5	1
26	1	0	3.0	1
27	1	1	3.0	1
28	1	0	2.25	1
29	1	0	3.0	1
30	1	1	0.75	1
31	0	1	2.25	1
32	1	0	0.75	1
33	1	1	2.25	1
34	0	1	2.25	1
35	1	1	1.5	1
36	0	0	1.5	1
37	1	0	1.5	1
38	0	0	1.5	1
39	1	0	1.5	1
40	0	1	0.75	1
41	1	1	0.75	1
42	1	0	0.75	1
43	0	0	0.75	1
44	0	1	1.5	1
45	1	1	0.75	1
46	1	0	1.5	1
47	0	0	3.0	1
48	0	0	1.5	1
49	1	0	2.25	1
50	1	0	3.0	1
51	0	0	2.25	1
52	0	0	0.75	1
53	0	1	1.5	1
54	0	0	1.5	1
55	1	0	0.75	1
56	0	0	0.75	1
57	0	0	0.75	1
58	1	0	0.75	1
59	1	0	0.75	1
60	1	0	2.25	1
61	1	0	1.5	1
62	0	0	3.0	1
63	0	0	0.75	1
64	0	0	1.5	1
65	1	0	3.0	1
66	0	0	0.75	1
67	1	1	2.25	1
68	0	0	0.75	1
69	0	0	1.5	1
70	0	1	1.5	1
71	1	0	2.25	1
72	0	1	2.25	1
73	1	0	3.0	1
74	1	0	1.5	1
75	1	0	1.5	1
76	1	0	3.0	1
77	1	1	3.0	1
78	1	1	3.0	1
79	0	0	0.75	1
80	1	0	3.0	1
81	1	0	0.75	1
82	1	0	3.0	1
83	0	1	1.5	1
84	0	0	0.75	1
85	0	1	2.25	1
86	1	0	0.75	1
87	1	1	0.75	1
88	0	0	0.75	1
89	0	0	3.0	1
90	0	0	3.0	1
91	0	0	3.0	1
92	1	0	2.25	1
93	1	0	2.25	1
94	1	0	2.25	1
95	0	1	0.75	1
96	0	1	2.25	1
97	0	0	2.25	1
98	0	0	3.0	1
99	1	0	3.0	1
100	0	0	0.75	1
101	0	0	3.0	1
102	0	0	2.25	1
103	1	0	3.0	1
104	0	0	3.0	1
105	1	1	0.75	1
106	1	0	3.0	1
107	1	0	0.75	1
108	1	0	0.75	1
109	1	0	0.75	1
110	1	0	2.25	1
111	0	0	0.75	1
112	0	0	1.5	1
113	0	1	3.0	1
0	1	0	3.0	2
1	1	0	0.75	2
2	0	0	3.0	2
3	1	0	2.25	2
4	1	0	1.5	2
5	1	0	0.75	2
6	0	0	3.0	2
7	1	0	1.5	2
8	0	0	3.0	2
9	0	1	3.0	2
10	1	0	0.75	2
11	1	0	0.75	2
12	0	0	2.25	2
13	1	0	2.25	2
14	0	0	3.0	2
15	0	1	2.25	2
16	0	1	3.0	2
17	0	0	2.25	2
18	0	0	1.5	2
19	1	0	2.25	2
20	1	1	1.5	2
21	1	0	0.75	2
22	0	0	1.5	2
23	0	0	2.25	2
24	1	1	0.75	2
25	0	0	2.25	2
26	1	1	0.75	2
27	1	0	1.5	2
28	0	0	3.0	2
29	1	0	1.5	2
30	0	0	2.25	2
31	1	0	1.5	2
32	1	1	3.0	2
33	1	1	0.75	2
34	1	0	3.0	2
35	1	0	3.0	2
36	1	0	3.0	2
37	0	1	3.0	2
38	1	0	0.75	2
39	1	0	2.25	2
40	0	1	0.75	2
41	0	0	3.0	2
42	1	1	0.75	2
43	0	0	3.0	2
44	0	0	3.0	2
45	0	0	1.5	2
46	0	0	1.5	2
47	0	0	0.75	2
48	0	1	2.25	2
49	0	0	3.0	2
50	0	0	1.5	2
51	0	0	2.25	2
52	0	0	3.0	2
53	1	1	3.0	2
54	0	0	2.25	2
55	1	0	2.25	2
56	1	0	1.5	2
57	1	1	3.0	2
58	1	0	0.75	2
59	1	0	0.75	2
60	0	0	3.0	2
61	0	1	2.25	2
62	1	0	0.75	2
63	1	0	0.75	2
64	1	0	3.0	2
65	0	1	1.5	2
66	0	0	3.0	2
67	1	0	1.5	2
68	0	0	2.25	2
69	1	1	3.0	2
70	0	1	0.75	2
71	1	0	0.75	2
72	0	0	0.75	2
73	1	0	3.0	2
74	1	0	1.5	2
75	1	0	0.75	2
76	1	0	1.5	2
77	0	0	3.0	2
78	0	0	2.25	2
79	0	1	2.25	2
80	0	0	2.25	2
81	1	0	3.0	2
82	1	1	3.0	2
83	0	0	0.75	2
84	1	0	2.25	2
85	1	0	1.5	2
86	0	0	1.5	2
87	0	0	3.0	2
88	1	0	2.25	2
89	0	1	0.75	2
90	0	0	2.25	2
91	0	1	0.75	2
92	1	0	3.0	2
93	1	0	1.5	2
94	0	1	2.25	2
95	0	1	2.25	2
96	1	0	3.0	2
97	0	0	0.75	2
98	0	0	3.0	2
99	1	1	2.25	2
100	1	1	1.5	2
101	1	1	2.25	2
102	0	0	3.0	2
103	1	0	2.25	2
104	1	0	1.5	2
105	0	0	1.5	2
106	0	0	3.0	2
107	1	1	0.75	2
108	0	0	0.75	2
109	0	0	1.5	2
110	0	1	0.75	2
111	0	0	1.5	2
112	1	0	1.5	2
113	1	0	2.25	2
0	0	1	0.75	3
1	0	1	3.0	3
2	0	0	1.5	3
3	1	0	2.25	3
4	1	0	3.0	3
5	1	0	1.5	3
6	0	1	1.5	3
7	0	0	1.5	3
8	0	1	0.75	3
9	1	1	0.75	3
10	1	0	2.25	3
11	0	0	0.75	3
12	0	0	2.25	3
13	1	0	3.0	3
14	1	0	2.25	3
15	1	0	3.0	3
16	0	0	1.5	3
17	0	0	3.0	3
18	1	0	2.25	3
19	1	0	3.0	3
20	1	0	0.75	3
21	1	1	3.0	3
22	0	0	2.25	3
23	0	0	0.75	3
24	1	0	2.25	3
25	0	0	2.25	3
26	0	0	3.0	3
27	0	0	3.0	3
28	1	1	2.25	3
29	0	0	2.25	3
30	0	0	1.5	3
31	1	0	2.25	3
32	1	1	2.25	3
33	0	0	1.5	3
34	0	0	2.25	3
35	1	0	3.0	3
36	0	0	0.75	3
37	1	1	1.5	3
38	1	1	0.75	3
39	0	1	1.5	3
40	1	1	3.0	3
41	0	0	3.0	3
42	0	0	3.0	3
43	0	1	1.5	3
44	0	0	2.25	3
45	1	0	3.0	3
46	1	0	0.75	3
47	1	0	2.25	3
48	0	0	0.75	3
49	1	0	0.75	3
50	0	1	0.75	3
51	0	0	3.0	3
52	0	1	1.5	3
53	0	0	1.5	3
54	1	0	1.5	3
55	1	1	1.5	3
56	1	1	0.75	3
57	1	0	0.75	3
58	0	0	3.0	3
59	1	0	2.25	3
60	1	0	2.25	3
61	1	1	1.5	3
62	1	0	3.0	3
63	1	1	2.25	3
64	0	0	3.0	3
65	0	0	1.5	3
66	1	0	0.75	3
67	0	0	0.75	3
68	0	0	0.75	3
69	0	1	0.75	3
70	0	1	0.75	3
71	0	0	1.5	3
72	0	0	2.25	3
73	0	0	0.75	3
74	0	1	3.0	3
75	1	0	2.25	3
76	1	0	0.75	3
77	0	0	3.0	3
78	1	0	1.5	3
79	1	0	0.75	3
80	1	0	0.75	3
81	0	0	3.0	3
82	1	0	1.5	3
83	1	0	2.25	3
84	1	0	0.75	3
85	0	1	0.75	3
86	0	0	3.0	3
87	1	0	2.25	3
88	0	1	1.5	3
89	0	0	0.75	3
90	1	0	1.5	3
91	0	1	3.0	3
92	1	0	3.0	3
93	1	0	1.5	3
94	1	0	0.75	3
95	0	0	3.0	3
96	0	0	1.5	3
97	0	1	3.0	3
98	0	0	3.0	3
99	1	1	2.25	3
100	0	0	1.5	3
101	1	0	3.0	3
102	0	0	2.25	3
103	0	0	3.0	3
104	1	1	0.75	3
105	0	0	1.5	3
106	1	0	2.25	3
107	0	0	2.25	3
108	1	0	3.0	3
109	1	1	0.75	3
110	1	0	3.0	3
111	1	0	2.25	3
112	1	0	2.25	3
113	1	0	0.75	3
