	direction	jitter	stop_trial
0	0	0.75	0
1	0	2.25	0
2	1	2.25	0
3	1	1.5	0
4	0	0.75	0
5	1	2.25	0
6	1	3.0	0
7	0	2.25	0
8	0	1.5	0
9	0	3.0	0
10	1	1.5	1
11	1	3.0	0
12	0	3.0	0
13	0	3.0	0
14	1	2.25	0
15	1	1.5	0
16	1	3.0	0
17	1	3.0	0
18	0	2.25	0
19	1	0.75	0
20	1	0.75	1
21	1	3.0	0
22	0	2.25	0
23	1	2.25	0
24	0	0.75	0
25	0	1.5	0
26	1	1.5	0
27	0	0.75	0
28	1	1.5	0
29	0	2.25	1
30	1	1.5	1
31	0	3.0	0
32	0	3.0	0
33	1	3.0	0
34	1	3.0	1
35	0	1.5	1
36	1	2.25	1
37	1	0.75	0
38	0	0.75	0
39	0	0.75	0
40	1	1.5	0
41	1	1.5	0
42	0	3.0	1
43	0	1.5	0
44	1	0.75	0
45	1	0.75	0
46	1	2.25	1
47	1	1.5	0
48	1	3.0	1
49	0	1.5	0
50	0	1.5	0
51	0	0.75	1
52	1	0.75	0
53	1	0.75	0
54	0	3.0	0
55	0	0.75	1
56	0	0.75	1
57	1	3.0	1
58	0	0.75	0
59	0	2.25	0
60	1	3.0	0
61	1	1.5	1
62	1	0.75	1
63	0	0.75	0
64	1	2.25	0
65	1	1.5	0
66	1	3.0	0
67	0	3.0	1
68	0	2.25	0
69	0	0.75	1
70	1	3.0	0
71	0	1.5	0
72	1	3.0	0
73	1	0.75	0
74	1	1.5	1
75	1	0.75	1
76	0	2.25	0
77	1	2.25	1
78	1	3.0	0
79	0	1.5	0
80	1	3.0	1
81	1	2.25	1
82	0	2.25	0
83	1	1.5	1
84	0	3.0	0
85	0	2.25	0
86	0	3.0	0
87	0	0.75	0
88	1	2.25	0
89	0	1.5	0
90	0	0.75	1
91	0	3.0	0
92	0	3.0	0
93	0	3.0	1
94	0	0.75	0
95	0	2.25	0
96	1	0.75	0
97	0	3.0	0
98	0	0.75	0
99	0	3.0	0
100	1	3.0	0
101	0	0.75	0
102	1	3.0	0
103	0	3.0	1
104	0	3.0	0
105	1	3.0	1
106	1	0.75	0
107	0	3.0	0
108	1	0.75	0
109	1	2.25	0
