	direction	jitter	stop_trial
0	0	2.25	1
1	0	2.25	0
2	1	1.5	0
3	0	0.75	0
4	1	2.25	0
5	1	2.25	0
6	0	2.25	0
7	0	2.25	0
8	0	0.75	1
9	0	0.75	0
10	1	1.5	0
11	1	2.25	0
12	0	3.0	0
13	0	1.5	0
14	0	2.25	0
15	1	3.0	1
16	1	2.25	0
17	1	3.0	1
18	1	3.0	1
19	1	2.25	1
20	0	1.5	0
21	0	3.0	0
22	0	3.0	0
23	0	1.5	1
24	1	3.0	0
25	0	0.75	1
26	0	1.5	1
27	1	0.75	1
28	0	1.5	1
29	0	2.25	0
30	1	3.0	0
31	0	0.75	0
32	0	3.0	0
33	0	3.0	0
34	1	1.5	0
35	0	2.25	0
36	0	2.25	0
37	1	3.0	1
38	1	0.75	1
39	1	3.0	0
40	1	1.5	1
41	1	0.75	1
42	0	2.25	0
43	1	3.0	1
44	0	0.75	0
45	1	2.25	0
46	0	0.75	0
47	1	0.75	0
48	1	2.25	0
49	1	1.5	0
50	1	0.75	0
51	0	1.5	0
52	1	0.75	0
53	0	3.0	1
54	0	0.75	0
55	0	2.25	1
56	1	1.5	0
57	0	2.25	0
58	1	3.0	0
59	1	1.5	0
60	0	2.25	1
61	0	2.25	0
62	1	3.0	0
63	0	3.0	0
64	1	3.0	0
65	0	2.25	0
66	1	3.0	0
67	1	3.0	0
68	1	3.0	0
69	0	3.0	1
70	0	3.0	1
71	0	1.5	0
72	0	2.25	0
73	0	2.25	0
74	1	1.5	1
75	0	2.25	0
76	1	3.0	0
77	0	3.0	0
78	1	1.5	0
79	1	3.0	0
80	0	1.5	0
81	1	3.0	1
82	1	3.0	0
83	1	0.75	0
84	0	2.25	0
85	1	0.75	0
86	1	3.0	0
87	0	1.5	0
88	0	0.75	1
89	1	3.0	0
90	0	3.0	0
91	0	0.75	0
92	1	1.5	0
93	1	1.5	1
94	1	0.75	0
95	1	3.0	0
96	1	3.0	0
97	1	0.75	1
98	0	0.75	1
99	0	2.25	0
100	1	1.5	0
101	1	0.75	1
102	1	3.0	0
103	0	2.25	0
104	1	2.25	0
105	0	0.75	0
106	0	3.0	0
107	0	0.75	0
108	0	0.75	0
109	1	0.75	0
