	direction	jitter	stop_trial
0	0	1.5	0
1	0	3.0	1
2	1	2.25	1
3	1	1.5	0
4	0	3.0	0
5	0	3.0	0
6	0	3.0	0
7	1	3.0	0
8	1	2.25	1
9	0	3.0	1
10	1	1.5	0
11	1	3.0	0
12	0	1.5	1
13	1	0.75	1
14	1	1.5	1
15	0	1.5	0
16	0	3.0	0
17	0	0.75	1
18	1	3.0	0
19	0	2.25	0
20	1	3.0	0
21	1	0.75	0
22	0	3.0	0
23	0	3.0	0
24	1	1.5	1
25	0	2.25	1
26	0	1.5	0
27	0	2.25	0
28	1	2.25	0
29	1	3.0	0
30	0	0.75	1
31	0	0.75	0
32	1	3.0	0
33	1	2.25	0
34	1	3.0	0
35	1	2.25	1
36	1	0.75	0
37	0	3.0	0
38	1	0.75	0
39	0	1.5	0
40	0	3.0	0
41	1	0.75	0
42	1	3.0	0
43	0	2.25	0
44	1	1.5	0
45	0	2.25	0
46	1	0.75	0
47	1	3.0	1
48	1	1.5	0
49	0	0.75	0
50	1	1.5	0
51	0	0.75	0
52	1	1.5	1
53	0	3.0	0
54	1	3.0	1
55	1	1.5	0
56	0	1.5	0
57	0	2.25	0
58	1	1.5	0
59	1	1.5	0
60	1	0.75	0
61	1	0.75	0
62	0	2.25	1
63	0	2.25	1
64	1	1.5	0
65	0	2.25	0
66	0	1.5	0
67	1	2.25	0
68	0	3.0	0
69	0	0.75	0
70	0	0.75	0
71	1	1.5	1
72	1	1.5	0
73	0	3.0	1
74	1	2.25	0
75	0	1.5	0
76	1	2.25	1
77	0	3.0	1
78	0	2.25	1
79	0	1.5	0
80	0	3.0	1
81	0	0.75	0
82	0	2.25	0
83	0	1.5	0
84	1	2.25	1
85	1	3.0	0
86	1	0.75	0
87	1	1.5	0
88	1	1.5	0
89	1	1.5	0
90	0	3.0	0
91	1	2.25	0
92	1	3.0	0
93	0	1.5	0
94	0	2.25	0
95	1	0.75	1
96	0	3.0	0
97	1	2.25	0
98	1	0.75	0
99	0	1.5	0
100	0	3.0	0
101	0	2.25	0
102	1	1.5	0
103	1	0.75	1
104	0	0.75	0
105	0	0.75	1
106	0	2.25	0
107	0	2.25	0
108	1	1.5	0
109	1	1.5	1
