	direction	jitter	stop_trial
0	1	1.5	0
1	1	0.75	0
2	0	2.25	1
3	0	2.25	1
4	0	3.0	0
5	1	2.25	0
6	1	0.75	0
7	0	0.75	0
8	0	3.0	0
9	0	1.5	0
10	0	3.0	0
11	1	2.25	0
12	1	1.5	0
13	1	2.25	0
14	1	2.25	0
15	1	1.5	1
16	0	2.25	0
17	0	3.0	1
18	0	3.0	0
19	1	3.0	0
20	1	2.25	0
21	0	2.25	0
22	0	3.0	0
23	0	0.75	0
24	1	1.5	1
25	0	0.75	0
26	1	0.75	0
27	0	2.25	1
28	1	2.25	0
29	1	1.5	0
30	1	3.0	0
31	1	1.5	0
32	1	1.5	0
33	0	3.0	1
34	1	1.5	0
35	0	2.25	0
36	1	3.0	0
37	0	3.0	0
38	0	2.25	0
39	0	1.5	1
40	0	0.75	0
41	0	0.75	0
42	1	3.0	1
43	0	1.5	0
44	0	3.0	0
45	0	3.0	0
46	0	2.25	0
47	1	2.25	0
48	1	1.5	1
49	0	2.25	1
50	0	2.25	0
51	1	3.0	0
52	0	1.5	0
53	1	2.25	0
54	0	2.25	0
55	1	1.5	0
56	1	1.5	0
57	0	3.0	1
58	1	2.25	1
59	1	1.5	1
60	0	0.75	0
61	1	1.5	0
62	0	1.5	0
63	0	2.25	1
64	1	2.25	0
65	1	0.75	0
66	1	3.0	0
67	0	0.75	0
68	0	1.5	1
69	1	3.0	0
70	1	3.0	0
71	0	1.5	0
72	1	2.25	0
73	0	2.25	0
74	1	0.75	1
75	0	0.75	0
76	0	3.0	0
77	1	1.5	0
78	0	3.0	0
79	1	2.25	0
80	0	2.25	0
81	1	1.5	1
82	0	2.25	0
83	1	3.0	0
84	0	3.0	1
85	0	2.25	0
86	1	1.5	1
87	0	0.75	1
88	1	0.75	0
89	0	1.5	0
90	1	2.25	0
91	0	2.25	0
92	1	0.75	1
93	0	0.75	0
94	0	3.0	0
95	1	1.5	0
96	1	1.5	1
97	1	0.75	0
98	1	2.25	0
99	0	2.25	0
100	1	1.5	1
101	0	1.5	0
102	0	0.75	0
103	0	3.0	0
104	0	1.5	1
105	1	0.75	0
106	1	3.0	1
107	1	1.5	0
108	1	3.0	1
109	1	2.25	1
