	direction	jitter	stop_trial
0	1	2.25	0
1	1	0.75	0
2	1	1.5	0
3	1	2.25	0
4	0	3.0	0
5	1	2.25	1
6	1	2.25	0
7	0	2.25	0
8	1	3.0	0
9	1	2.25	1
10	1	2.25	0
11	1	1.5	1
12	1	2.25	0
13	0	0.75	1
14	0	1.5	0
15	0	1.5	1
16	0	0.75	0
17	0	1.5	0
18	1	2.25	0
19	0	2.25	1
20	0	2.25	0
21	0	2.25	0
22	0	0.75	0
23	1	1.5	1
24	0	0.75	0
25	1	3.0	0
26	1	3.0	0
27	0	0.75	0
28	0	2.25	0
29	0	0.75	0
30	0	0.75	0
31	0	2.25	0
32	1	1.5	1
33	1	3.0	1
34	1	0.75	1
35	1	0.75	0
36	0	3.0	1
37	1	1.5	0
38	0	3.0	1
39	0	1.5	0
40	1	2.25	0
41	0	0.75	0
42	0	3.0	0
43	1	1.5	0
44	0	0.75	0
45	1	3.0	0
46	0	0.75	0
47	0	0.75	0
48	1	3.0	0
49	1	2.25	1
50	0	2.25	0
51	0	0.75	1
52	0	0.75	0
53	1	0.75	1
54	0	3.0	0
55	1	1.5	0
56	0	3.0	1
57	1	3.0	0
58	0	1.5	0
59	0	1.5	0
60	1	3.0	0
61	0	1.5	0
62	0	0.75	0
63	0	1.5	0
64	0	3.0	0
65	1	3.0	0
66	1	0.75	0
67	0	1.5	0
68	0	0.75	0
69	1	3.0	0
70	0	2.25	1
71	1	2.25	0
72	0	1.5	0
73	1	2.25	1
74	1	0.75	1
75	1	3.0	1
76	0	2.25	0
77	1	1.5	0
78	0	1.5	1
79	1	2.25	0
80	0	1.5	0
81	0	3.0	0
82	1	3.0	1
83	1	3.0	0
84	1	2.25	0
85	0	1.5	0
86	0	2.25	0
87	1	2.25	0
88	1	2.25	0
89	0	3.0	0
90	1	3.0	0
91	1	1.5	0
92	0	1.5	0
93	0	2.25	1
94	0	0.75	0
95	1	2.25	1
96	1	3.0	0
97	1	3.0	0
98	0	2.25	1
99	0	0.75	1
100	1	2.25	0
101	1	0.75	1
102	1	1.5	0
103	1	2.25	0
104	1	2.25	0
105	0	0.75	0
106	1	3.0	0
107	0	1.5	0
108	1	2.25	1
109	0	2.25	0
