	direction	jitter	stop_trial
0	0	2.25	0
1	1	2.25	1
2	0	3.0	1
3	1	3.0	0
4	0	0.75	0
5	1	1.5	0
6	1	3.0	0
7	1	1.5	1
8	0	1.5	0
9	0	2.25	1
10	1	2.25	0
11	0	3.0	1
12	0	0.75	0
13	0	1.5	0
14	0	1.5	0
15	0	2.25	0
16	1	1.5	1
17	0	3.0	0
18	1	0.75	0
19	0	1.5	0
20	1	1.5	0
21	0	3.0	1
22	1	3.0	0
23	0	1.5	0
24	0	0.75	0
25	0	2.25	0
26	1	3.0	0
27	0	1.5	0
28	0	3.0	1
29	0	2.25	0
30	0	0.75	0
31	0	0.75	1
32	0	3.0	0
33	1	0.75	1
34	1	3.0	1
35	0	3.0	0
36	1	2.25	0
37	0	3.0	0
38	1	1.5	0
39	0	0.75	0
40	0	0.75	0
41	0	0.75	0
42	0	3.0	0
43	0	3.0	1
44	1	1.5	0
45	1	1.5	1
46	0	2.25	0
47	1	1.5	1
48	0	2.25	0
49	1	3.0	0
50	1	0.75	0
51	1	2.25	0
52	1	1.5	0
53	1	3.0	0
54	0	3.0	0
55	0	3.0	1
56	1	2.25	0
57	1	1.5	0
58	1	1.5	1
59	1	1.5	0
60	1	0.75	1
61	1	1.5	0
62	1	0.75	0
63	1	3.0	1
64	0	1.5	0
65	0	1.5	0
66	1	3.0	0
67	1	0.75	0
68	1	0.75	1
69	0	3.0	0
70	0	1.5	0
71	0	2.25	0
72	1	3.0	0
73	1	0.75	1
74	0	0.75	0
75	0	3.0	0
76	0	0.75	0
77	0	3.0	1
78	1	2.25	1
79	0	3.0	0
80	1	1.5	0
81	1	2.25	1
82	1	2.25	0
83	1	3.0	0
84	1	0.75	0
85	1	0.75	0
86	1	0.75	0
87	0	2.25	0
88	1	1.5	0
89	1	0.75	0
90	0	2.25	0
91	1	2.25	0
92	1	1.5	0
93	0	2.25	0
94	1	1.5	1
95	0	2.25	0
96	1	1.5	0
97	1	2.25	0
98	1	3.0	0
99	0	1.5	1
100	0	1.5	0
101	0	3.0	0
102	0	2.25	0
103	0	3.0	1
104	0	2.25	0
105	0	0.75	1
106	0	3.0	1
107	1	2.25	0
108	1	0.75	0
109	1	2.25	0
