	direction	jitter	stop_trial
0	1	1.5	0
1	1	1.5	0
2	1	0.75	1
3	1	3.0	0
4	1	0.75	0
5	1	2.25	0
6	0	2.25	0
7	1	1.5	1
8	0	0.75	0
9	1	1.5	0
10	0	3.0	0
11	0	3.0	0
12	1	1.5	1
13	0	1.5	0
14	1	2.25	0
15	1	0.75	1
16	0	0.75	0
17	1	3.0	1
18	0	1.5	0
19	0	2.25	0
20	0	2.25	0
21	0	3.0	1
22	0	2.25	0
23	1	0.75	0
24	0	1.5	0
25	1	1.5	0
26	0	3.0	1
27	0	2.25	0
28	0	1.5	1
29	1	1.5	0
30	1	3.0	0
31	1	0.75	0
32	0	0.75	0
33	1	0.75	0
34	0	1.5	1
35	0	3.0	0
36	0	3.0	0
37	1	1.5	0
38	1	0.75	0
39	1	0.75	0
40	0	0.75	1
41	0	1.5	0
42	1	3.0	0
43	1	2.25	0
44	0	3.0	0
45	1	2.25	1
46	0	3.0	0
47	1	2.25	0
48	0	1.5	0
49	0	3.0	0
50	1	1.5	0
51	1	2.25	0
52	1	2.25	0
53	1	0.75	0
54	1	0.75	0
55	1	0.75	0
56	0	0.75	0
57	1	1.5	0
58	0	2.25	0
59	1	0.75	0
60	0	2.25	0
61	1	1.5	1
62	0	0.75	0
63	1	1.5	1
64	0	0.75	0
65	1	2.25	0
66	1	2.25	0
67	1	1.5	1
68	0	3.0	0
69	1	3.0	1
70	0	1.5	0
71	1	3.0	0
72	0	0.75	0
73	1	1.5	0
74	1	1.5	0
75	1	0.75	0
76	0	2.25	0
77	1	1.5	0
78	0	3.0	0
79	0	1.5	1
80	1	0.75	0
81	1	1.5	1
82	0	2.25	1
83	0	2.25	0
84	0	3.0	0
85	1	1.5	0
86	0	0.75	1
87	0	2.25	1
88	0	1.5	1
89	0	3.0	0
90	1	0.75	1
91	1	3.0	1
92	0	1.5	1
93	1	0.75	0
94	0	2.25	0
95	1	1.5	0
96	1	2.25	0
97	0	3.0	0
98	0	1.5	0
99	0	3.0	1
100	0	2.25	0
101	1	0.75	0
102	1	3.0	1
103	0	2.25	0
104	0	3.0	0
105	0	3.0	0
106	0	0.75	0
107	0	1.5	1
108	0	3.0	1
109	1	3.0	0
