	direction	jitter	stop_trial
0	0	3.0	0
1	0	3.0	0
2	0	2.25	0
3	0	0.75	1
4	0	2.25	0
5	1	1.5	0
6	0	0.75	0
7	0	3.0	0
8	0	3.0	1
9	1	0.75	0
10	0	2.25	0
11	0	1.5	1
12	0	1.5	0
13	0	1.5	0
14	0	3.0	0
15	1	1.5	0
16	0	1.5	0
17	0	0.75	0
18	1	2.25	0
19	1	1.5	0
20	1	0.75	0
21	1	0.75	0
22	0	1.5	0
23	1	2.25	0
24	0	2.25	0
25	1	3.0	1
26	0	3.0	0
27	1	3.0	0
28	0	3.0	0
29	1	3.0	0
30	0	2.25	0
31	0	3.0	1
32	0	2.25	1
33	0	1.5	1
34	1	1.5	0
35	1	2.25	0
36	1	3.0	0
37	1	1.5	0
38	1	3.0	0
39	1	3.0	1
40	0	3.0	0
41	1	1.5	1
42	1	2.25	1
43	1	3.0	1
44	1	3.0	0
45	1	3.0	0
46	1	3.0	0
47	1	1.5	0
48	1	2.25	0
49	1	2.25	1
50	0	0.75	1
51	0	3.0	1
52	1	0.75	0
53	1	3.0	1
54	0	1.5	1
55	1	1.5	0
56	0	0.75	0
57	0	0.75	0
58	1	3.0	0
59	1	2.25	0
60	1	3.0	0
61	1	3.0	1
62	0	0.75	0
63	1	0.75	0
64	1	2.25	1
65	1	2.25	0
66	0	0.75	0
67	1	2.25	0
68	0	3.0	0
69	1	3.0	1
70	0	1.5	1
71	0	0.75	0
72	0	2.25	0
73	1	1.5	0
74	1	3.0	0
75	0	3.0	0
76	0	3.0	0
77	1	3.0	1
78	0	1.5	0
79	0	2.25	0
80	0	2.25	0
81	1	3.0	0
82	1	1.5	0
83	0	2.25	0
84	1	3.0	0
85	0	3.0	0
86	0	0.75	0
87	0	3.0	0
88	0	3.0	0
89	0	0.75	0
90	1	0.75	1
91	1	0.75	0
92	0	2.25	0
93	1	3.0	0
94	0	1.5	0
95	0	3.0	0
96	0	3.0	0
97	0	3.0	0
98	0	1.5	1
99	0	1.5	0
100	0	1.5	0
101	1	2.25	1
102	1	1.5	1
103	1	2.25	0
104	1	1.5	1
105	1	0.75	0
106	1	2.25	0
107	1	3.0	1
108	0	1.5	0
109	1	1.5	1
