trial_ID	direction	stop_trial	jitter	block
0	0	0	2.25	1
1	0	0	0.75	1
2	0	0	2.25	1
3	0	0	1.5	1
4	1	1	2.25	1
5	0	0	3.0	1
6	1	0	2.25	1
7	1	0	1.5	1
8	1	0	2.25	1
9	0	1	1.5	1
10	0	0	1.5	1
11	0	0	0.75	1
12	0	0	2.25	1
13	0	0	1.5	1
14	1	1	0.75	1
15	0	0	1.5	1
16	0	1	0.75	1
17	0	0	0.75	1
18	0	0	0.75	1
19	1	0	1.5	1
20	0	0	3.0	1
21	0	0	0.75	1
22	1	0	0.75	1
23	0	0	2.25	1
24	1	0	2.25	1
25	1	0	2.25	1
26	0	0	2.25	1
27	1	0	1.5	1
28	0	0	3.0	1
29	1	0	0.75	1
30	0	1	0.75	1
31	1	0	1.5	1
32	0	0	2.25	1
33	0	1	3.0	1
34	1	0	3.0	1
35	0	1	0.75	1
36	1	0	1.5	1
37	0	0	1.5	1
38	0	0	1.5	1
39	0	0	1.5	1
40	1	1	0.75	1
41	0	1	3.0	1
42	1	0	3.0	1
43	1	0	3.0	1
44	0	0	2.25	1
45	0	0	3.0	1
46	1	0	0.75	1
47	1	0	2.25	1
48	0	0	1.5	1
49	0	0	0.75	1
50	0	0	0.75	1
51	0	0	0.75	1
52	0	0	0.75	1
53	1	0	2.25	1
54	1	0	0.75	1
55	0	1	3.0	1
56	0	1	2.25	1
57	1	0	2.25	1
58	0	0	1.5	1
59	0	0	2.25	1
60	1	0	2.25	1
61	0	1	3.0	1
62	0	0	2.25	1
63	1	0	2.25	1
64	1	0	1.5	1
65	1	0	3.0	1
66	0	1	3.0	1
67	0	0	0.75	1
68	1	0	2.25	1
69	1	0	3.0	1
70	1	0	1.5	1
71	0	0	2.25	1
72	1	0	1.5	1
73	1	0	2.25	1
74	0	0	0.75	1
75	1	1	1.5	1
76	1	0	3.0	1
77	1	1	2.25	1
78	0	1	2.25	1
79	0	0	2.25	1
80	1	0	3.0	1
81	0	0	1.5	1
82	1	0	3.0	1
83	0	0	2.25	1
84	0	0	2.25	1
85	1	0	1.5	1
86	0	0	3.0	1
87	1	0	2.25	1
88	0	0	1.5	1
89	0	0	1.5	1
90	1	1	1.5	1
91	0	0	1.5	1
92	1	0	0.75	1
93	1	1	2.25	1
94	0	0	0.75	1
95	1	1	0.75	1
96	1	0	2.25	1
97	1	1	0.75	1
98	1	0	3.0	1
99	1	0	3.0	1
100	0	0	2.25	1
101	1	1	0.75	1
102	1	0	3.0	1
103	0	1	3.0	1
104	1	0	2.25	1
105	1	1	0.75	1
106	0	1	0.75	1
107	1	0	0.75	1
108	0	1	1.5	1
109	1	0	3.0	1
110	0	1	3.0	1
111	1	0	2.25	1
112	1	0	3.0	1
113	1	0	1.5	1
114	1	1	1.5	1
115	1	1	1.5	1
116	1	0	0.75	1
117	0	0	3.0	1
