	direction	jitter	stop_trial
0	0	2.25	1
1	0	1.5	0
2	1	0.75	0
3	0	1.5	0
4	1	3.0	0
5	1	0.75	0
6	0	3.0	1
7	0	0.75	0
8	1	3.0	0
9	1	0.75	0
10	0	1.5	0
11	1	0.75	0
12	1	3.0	0
13	0	3.0	0
14	1	2.25	1
15	1	2.25	0
16	1	3.0	0
17	0	1.5	0
18	1	2.25	0
19	0	2.25	1
20	0	3.0	1
21	0	0.75	0
22	0	1.5	0
23	1	3.0	0
24	1	0.75	0
25	1	1.5	1
26	0	2.25	0
27	0	2.25	0
28	0	0.75	0
29	0	0.75	0
30	1	3.0	0
31	0	2.25	0
32	0	1.5	0
33	0	3.0	0
34	0	2.25	1
35	0	3.0	0
36	1	3.0	0
37	0	2.25	1
38	1	0.75	0
39	1	1.5	0
40	1	3.0	0
41	1	0.75	1
42	1	2.25	0
43	0	0.75	0
44	1	2.25	1
45	0	2.25	0
46	1	0.75	0
47	0	3.0	1
48	1	1.5	0
49	0	0.75	0
50	1	2.25	0
51	1	0.75	1
52	0	0.75	0
53	1	3.0	0
54	0	3.0	0
55	1	0.75	0
56	1	2.25	0
57	0	2.25	0
58	0	0.75	0
59	0	3.0	0
60	0	2.25	0
61	1	1.5	0
62	1	1.5	0
63	0	3.0	0
64	0	0.75	0
65	0	3.0	1
66	1	1.5	1
67	0	1.5	1
68	1	3.0	1
69	1	1.5	1
70	1	3.0	0
71	1	1.5	0
72	0	0.75	0
73	1	1.5	0
74	0	2.25	0
75	1	3.0	1
76	0	3.0	0
77	1	0.75	1
78	1	0.75	0
79	1	2.25	1
80	0	3.0	0
81	0	1.5	1
82	1	0.75	0
83	1	1.5	0
84	0	1.5	0
85	0	0.75	0
86	0	1.5	0
87	1	0.75	1
88	1	0.75	1
89	0	2.25	0
90	1	0.75	0
91	1	2.25	0
92	0	0.75	0
93	0	2.25	0
94	1	1.5	0
95	0	2.25	0
96	0	0.75	0
97	1	1.5	0
98	1	1.5	0
99	1	1.5	0
100	0	1.5	1
101	1	0.75	0
102	0	3.0	0
103	0	0.75	1
104	1	1.5	1
105	1	1.5	0
106	0	2.25	0
107	0	1.5	1
108	0	0.75	1
109	1	0.75	0
