	direction	jitter	stop_trial
0	0	1.5	0
1	1	0.75	0
2	1	2.25	0
3	0	0.75	0
4	0	1.5	1
5	0	1.5	0
6	1	3.0	1
7	0	1.5	0
8	1	2.25	0
9	1	0.75	0
10	0	2.25	0
11	0	1.5	0
12	0	0.75	0
13	1	3.0	0
14	0	3.0	0
15	0	0.75	0
16	1	1.5	0
17	1	3.0	0
18	1	2.25	0
19	0	0.75	0
20	1	1.5	0
21	1	2.25	0
22	0	2.25	0
23	1	1.5	1
24	1	0.75	0
25	1	1.5	0
26	0	2.25	0
27	1	3.0	0
28	1	0.75	1
29	0	2.25	0
30	0	1.5	0
31	0	3.0	1
32	1	0.75	1
33	1	1.5	1
34	0	3.0	0
35	0	2.25	1
36	0	1.5	0
37	1	0.75	1
38	0	2.25	0
39	0	0.75	1
40	1	2.25	1
41	1	3.0	0
42	1	2.25	0
43	0	1.5	0
44	0	0.75	0
45	1	0.75	1
46	0	1.5	1
47	1	3.0	0
48	0	3.0	0
49	0	0.75	0
50	1	3.0	0
51	0	0.75	0
52	0	1.5	0
53	0	0.75	0
54	1	2.25	1
55	0	3.0	0
56	0	2.25	0
57	1	0.75	0
58	1	2.25	1
59	0	1.5	1
60	0	3.0	0
61	0	3.0	0
62	0	0.75	0
63	0	3.0	0
64	1	1.5	0
65	0	3.0	0
66	1	1.5	1
67	1	2.25	0
68	0	3.0	1
69	1	0.75	0
70	1	3.0	1
71	0	2.25	0
72	0	3.0	0
73	0	3.0	1
74	0	0.75	0
75	1	3.0	0
76	1	2.25	1
77	0	3.0	0
78	0	2.25	0
79	0	0.75	1
80	0	2.25	0
81	1	1.5	0
82	1	0.75	0
83	1	3.0	1
84	0	1.5	0
85	0	3.0	1
86	1	2.25	0
87	1	0.75	0
88	1	0.75	0
89	1	1.5	0
90	1	1.5	0
91	0	1.5	0
92	0	1.5	0
93	1	0.75	0
94	0	3.0	0
95	1	1.5	1
96	1	0.75	0
97	1	3.0	1
98	0	2.25	0
99	1	3.0	0
100	1	0.75	0
101	1	0.75	0
102	0	1.5	0
103	1	0.75	0
104	1	2.25	0
105	1	3.0	1
106	1	0.75	0
107	0	0.75	0
108	0	0.75	1
109	1	0.75	0
