	direction	jitter	stop_trial
0	1	0.75	0
1	0	0.75	0
2	1	1.5	0
3	1	1.5	0
4	1	1.5	0
5	1	3.0	1
6	1	3.0	0
7	1	3.0	0
8	0	0.75	1
9	0	1.5	0
10	1	0.75	0
11	0	3.0	0
12	1	3.0	1
13	0	3.0	1
14	0	1.5	1
15	0	0.75	0
16	1	3.0	0
17	1	1.5	0
18	0	0.75	1
19	0	0.75	0
20	1	1.5	0
21	1	0.75	0
22	1	3.0	0
23	1	2.25	0
24	0	0.75	0
25	1	1.5	1
26	1	0.75	1
27	0	0.75	0
28	0	2.25	1
29	0	1.5	0
30	1	2.25	0
31	0	2.25	0
32	1	3.0	0
33	0	3.0	1
34	0	2.25	0
35	0	3.0	0
36	1	3.0	0
37	1	0.75	0
38	0	0.75	1
39	1	3.0	0
40	0	1.5	0
41	0	2.25	0
42	0	2.25	0
43	1	1.5	1
44	0	3.0	0
45	1	3.0	1
46	0	3.0	0
47	1	2.25	0
48	1	2.25	0
49	0	3.0	1
50	0	2.25	0
51	0	2.25	0
52	1	2.25	1
53	1	0.75	0
54	1	0.75	0
55	1	0.75	0
56	1	3.0	0
57	1	0.75	0
58	1	0.75	0
59	0	1.5	0
60	0	0.75	1
61	0	1.5	0
62	0	0.75	0
63	1	1.5	1
64	0	0.75	1
65	1	2.25	0
66	0	0.75	1
67	0	1.5	0
68	1	1.5	0
69	1	3.0	0
70	1	1.5	0
71	0	1.5	0
72	1	1.5	0
73	1	3.0	0
74	1	0.75	0
75	1	3.0	1
76	0	1.5	0
77	0	1.5	0
78	1	2.25	1
79	0	2.25	0
80	0	0.75	0
81	0	2.25	0
82	1	2.25	0
83	0	1.5	1
84	1	0.75	0
85	0	0.75	0
86	0	3.0	0
87	1	1.5	0
88	0	3.0	0
89	0	2.25	0
90	1	0.75	1
91	0	0.75	1
92	1	0.75	0
93	0	1.5	0
94	0	2.25	0
95	0	0.75	0
96	1	2.25	0
97	1	0.75	0
98	0	2.25	0
99	1	2.25	0
100	0	3.0	0
101	0	1.5	1
102	1	0.75	1
103	0	3.0	1
104	0	3.0	0
105	1	0.75	1
106	1	0.75	0
107	0	2.25	0
108	0	1.5	0
109	1	3.0	0
