	direction	jitter	stop_trial
0	1	1.5	0
1	1	1.5	0
2	1	0.75	0
3	0	3.0	0
4	1	0.75	1
5	0	2.25	0
6	0	0.75	1
7	0	0.75	0
8	0	0.75	0
9	1	2.25	0
10	0	0.75	1
11	0	2.25	0
12	0	1.5	0
13	1	2.25	1
14	0	2.25	0
15	1	1.5	1
16	1	0.75	0
17	1	0.75	0
18	0	1.5	0
19	1	3.0	0
20	0	1.5	0
21	0	1.5	0
22	1	3.0	0
23	0	2.25	1
24	0	1.5	1
25	0	2.25	1
26	1	1.5	0
27	0	0.75	0
28	1	0.75	0
29	0	2.25	1
30	1	1.5	0
31	1	2.25	0
32	1	2.25	0
33	1	3.0	1
34	1	2.25	0
35	0	3.0	1
36	1	2.25	0
37	0	3.0	1
38	0	2.25	0
39	0	0.75	0
40	0	3.0	0
41	0	3.0	1
42	0	1.5	0
43	1	0.75	1
44	0	1.5	0
45	1	3.0	0
46	1	3.0	0
47	1	3.0	0
48	0	1.5	1
49	1	0.75	0
50	0	3.0	0
51	1	3.0	0
52	1	0.75	1
53	1	3.0	0
54	0	0.75	0
55	0	3.0	0
56	1	2.25	0
57	0	3.0	0
58	1	1.5	1
59	0	2.25	0
60	0	3.0	0
61	1	2.25	0
62	0	0.75	0
63	1	0.75	0
64	0	0.75	1
65	1	2.25	1
66	0	2.25	0
67	0	0.75	1
68	1	3.0	0
69	1	2.25	0
70	0	2.25	1
71	0	1.5	0
72	0	3.0	0
73	1	0.75	1
74	0	0.75	0
75	0	0.75	1
76	0	3.0	0
77	0	2.25	0
78	1	3.0	0
79	1	3.0	0
80	0	3.0	0
81	1	3.0	0
82	1	0.75	1
83	0	1.5	0
84	1	2.25	0
85	0	1.5	0
86	1	0.75	0
87	1	2.25	0
88	1	0.75	1
89	1	1.5	0
90	0	0.75	0
91	1	3.0	0
92	0	3.0	0
93	1	2.25	0
94	1	3.0	0
95	1	0.75	1
96	1	3.0	0
97	0	0.75	0
98	1	3.0	0
99	0	0.75	0
100	0	1.5	0
101	0	0.75	0
102	0	0.75	0
103	1	3.0	1
104	1	1.5	0
105	1	3.0	1
106	1	0.75	0
107	0	3.0	0
108	0	2.25	0
109	1	2.25	0
