	direction	jitter	stop_trial
0	1	2.25	0
1	1	0.75	1
2	1	3.0	0
3	1	3.0	1
4	0	1.5	0
5	1	0.75	0
6	1	2.25	0
7	0	3.0	1
8	0	1.5	0
9	0	3.0	0
10	1	0.75	0
11	1	3.0	0
12	0	0.75	0
13	1	3.0	1
14	1	0.75	0
15	0	1.5	0
16	1	0.75	0
17	0	1.5	0
18	0	1.5	0
19	0	2.25	0
20	0	0.75	1
21	0	3.0	0
22	1	2.25	0
23	1	3.0	0
24	1	1.5	0
25	0	2.25	0
26	1	3.0	1
27	1	3.0	1
28	1	0.75	0
29	1	2.25	0
30	0	0.75	0
31	0	2.25	0
32	0	1.5	1
33	0	1.5	1
34	1	3.0	0
35	0	2.25	0
36	0	0.75	0
37	0	2.25	0
38	0	3.0	0
39	0	3.0	0
40	1	1.5	1
41	1	2.25	0
42	0	0.75	0
43	1	0.75	0
44	1	0.75	1
45	1	1.5	1
46	0	3.0	0
47	0	1.5	0
48	1	2.25	0
49	0	0.75	0
50	1	0.75	0
51	0	1.5	1
52	1	1.5	0
53	1	2.25	0
54	0	0.75	0
55	1	2.25	0
56	1	2.25	0
57	0	2.25	0
58	1	2.25	1
59	1	2.25	1
60	0	3.0	1
61	1	3.0	0
62	1	1.5	1
63	0	1.5	0
64	1	3.0	0
65	1	0.75	1
66	0	1.5	1
67	0	0.75	1
68	1	1.5	0
69	0	1.5	0
70	0	2.25	0
71	0	2.25	0
72	1	2.25	0
73	0	0.75	0
74	0	0.75	0
75	1	2.25	0
76	1	3.0	0
77	0	1.5	0
78	0	3.0	0
79	0	2.25	0
80	0	0.75	1
81	1	3.0	0
82	0	3.0	1
83	0	2.25	0
84	0	1.5	0
85	0	0.75	0
86	0	2.25	1
87	1	2.25	0
88	1	1.5	0
89	1	1.5	1
90	1	2.25	0
91	0	1.5	1
92	1	0.75	0
93	1	3.0	0
94	1	3.0	0
95	1	2.25	0
96	1	2.25	0
97	0	0.75	1
98	1	1.5	0
99	0	2.25	1
100	1	0.75	0
101	0	1.5	0
102	0	3.0	0
103	0	1.5	0
104	1	0.75	0
105	1	0.75	0
106	1	1.5	0
107	0	3.0	0
108	0	1.5	1
109	0	1.5	0
