	direction	jitter	stop_trial
0	0	1.5	0
1	1	3.0	0
2	1	2.25	1
3	0	0.75	0
4	0	2.25	0
5	1	1.5	0
6	1	1.5	0
7	1	1.5	1
8	0	1.5	1
9	1	3.0	1
10	1	3.0	0
11	0	2.25	0
12	0	1.5	0
13	0	3.0	0
14	1	0.75	0
15	1	1.5	0
16	0	3.0	0
17	0	2.25	0
18	0	2.25	0
19	1	2.25	0
20	1	0.75	0
21	0	2.25	0
22	1	3.0	1
23	0	3.0	0
24	0	2.25	0
25	1	2.25	0
26	0	1.5	0
27	0	1.5	1
28	1	0.75	0
29	1	1.5	1
30	1	1.5	0
31	1	1.5	0
32	0	3.0	0
33	1	0.75	0
34	1	2.25	0
35	0	2.25	0
36	1	1.5	0
37	1	1.5	0
38	0	3.0	0
39	0	3.0	1
40	1	3.0	0
41	0	1.5	0
42	0	1.5	1
43	0	2.25	0
44	0	2.25	0
45	0	1.5	0
46	1	1.5	0
47	1	1.5	0
48	1	0.75	0
49	0	3.0	0
50	0	2.25	0
51	1	2.25	0
52	1	1.5	0
53	1	0.75	0
54	1	2.25	1
55	1	3.0	1
56	0	2.25	0
57	1	2.25	1
58	0	1.5	0
59	0	2.25	0
60	1	0.75	0
61	0	1.5	0
62	0	2.25	0
63	1	1.5	0
64	0	3.0	0
65	1	1.5	1
66	0	1.5	1
67	0	2.25	1
68	1	1.5	0
69	0	3.0	0
70	1	3.0	1
71	1	0.75	0
72	1	2.25	0
73	0	2.25	0
74	1	1.5	0
75	0	3.0	0
76	0	3.0	0
77	0	0.75	0
78	1	2.25	0
79	1	2.25	0
80	0	1.5	0
81	1	0.75	0
82	0	0.75	0
83	1	2.25	0
84	1	1.5	0
85	0	2.25	0
86	0	3.0	0
87	0	2.25	0
88	0	2.25	0
89	1	0.75	0
90	0	3.0	1
91	1	0.75	0
92	1	3.0	0
93	0	0.75	1
94	1	3.0	1
95	0	0.75	1
96	1	0.75	1
97	0	0.75	1
98	0	0.75	1
99	0	3.0	0
100	1	3.0	1
101	0	2.25	1
102	0	2.25	1
103	0	2.25	0
104	1	1.5	0
105	1	3.0	0
106	1	3.0	0
107	1	0.75	1
108	1	1.5	1
109	0	1.5	0
