	direction	jitter	stop_trial
0	1	2.25	0
1	0	1.5	0
2	0	1.5	0
3	0	3.0	0
4	0	3.0	0
5	1	3.0	0
6	0	0.75	1
7	1	3.0	1
8	1	2.25	0
9	0	2.25	0
10	1	3.0	1
11	1	0.75	0
12	0	2.25	0
13	1	1.5	0
14	1	1.5	0
15	1	2.25	0
16	0	3.0	0
17	1	2.25	1
18	0	1.5	0
19	0	3.0	0
20	1	2.25	0
21	1	2.25	0
22	1	3.0	0
23	0	1.5	0
24	0	0.75	1
25	0	1.5	0
26	0	2.25	0
27	1	2.25	0
28	0	1.5	0
29	0	2.25	0
30	0	1.5	0
31	1	2.25	0
32	1	0.75	0
33	0	3.0	0
34	0	1.5	0
35	1	3.0	0
36	0	1.5	0
37	1	2.25	0
38	1	1.5	1
39	0	0.75	0
40	1	1.5	0
41	1	2.25	0
42	1	2.25	1
43	0	1.5	0
44	0	0.75	0
45	1	2.25	0
46	0	0.75	1
47	1	1.5	0
48	1	1.5	0
49	0	0.75	1
50	1	2.25	0
51	1	2.25	0
52	1	1.5	0
53	0	2.25	0
54	1	2.25	1
55	0	1.5	0
56	1	2.25	0
57	0	2.25	0
58	0	2.25	0
59	0	2.25	0
60	1	2.25	1
61	0	2.25	1
62	0	1.5	0
63	1	2.25	0
64	0	1.5	1
65	0	2.25	1
66	1	2.25	1
67	0	2.25	0
68	1	0.75	0
69	1	3.0	1
70	0	2.25	1
71	0	3.0	0
72	1	2.25	1
73	0	1.5	0
74	1	1.5	0
75	1	0.75	0
76	1	1.5	0
77	1	2.25	1
78	1	2.25	0
79	1	3.0	1
80	0	2.25	0
81	0	0.75	0
82	1	1.5	1
83	1	0.75	1
84	1	1.5	0
85	1	1.5	0
86	1	3.0	1
87	1	1.5	1
88	0	2.25	0
89	0	0.75	0
90	1	3.0	0
91	0	3.0	0
92	1	2.25	0
93	0	2.25	0
94	0	0.75	1
95	0	2.25	0
96	0	0.75	0
97	1	1.5	0
98	0	3.0	0
99	1	1.5	1
100	0	0.75	1
101	1	2.25	0
102	0	2.25	1
103	1	2.25	0
104	0	0.75	0
105	1	1.5	0
106	0	3.0	0
107	0	1.5	0
108	0	3.0	0
109	0	2.25	0
