	direction	jitter	stop_trial
0	1	2.25	0
1	1	3.0	1
2	0	3.0	1
3	1	0.75	0
4	1	2.25	0
5	0	0.75	0
6	0	1.5	0
7	0	2.25	1
8	1	1.5	0
9	0	3.0	1
10	0	2.25	0
11	0	1.5	0
12	0	2.25	0
13	0	2.25	1
14	1	2.25	1
15	1	1.5	0
16	0	1.5	0
17	0	1.5	0
18	0	1.5	0
19	1	3.0	1
20	1	2.25	0
21	0	2.25	0
22	0	2.25	0
23	0	0.75	0
24	0	1.5	0
25	0	0.75	0
26	0	2.25	0
27	0	1.5	0
28	0	1.5	0
29	0	1.5	0
30	1	0.75	0
31	1	2.25	0
32	0	1.5	1
33	0	3.0	0
34	1	2.25	1
35	0	0.75	1
36	1	1.5	0
37	1	1.5	0
38	1	2.25	0
39	1	0.75	0
40	1	1.5	1
41	0	2.25	0
42	0	0.75	0
43	1	3.0	1
44	1	3.0	0
45	1	0.75	0
46	0	3.0	0
47	1	3.0	1
48	1	3.0	1
49	0	0.75	0
50	1	1.5	1
51	0	0.75	0
52	0	3.0	1
53	1	3.0	0
54	0	2.25	0
55	0	3.0	1
56	0	3.0	0
57	1	3.0	0
58	0	1.5	1
59	0	0.75	1
60	1	1.5	0
61	1	0.75	0
62	0	0.75	0
63	0	1.5	1
64	1	0.75	0
65	1	1.5	0
66	1	2.25	1
67	1	2.25	0
68	0	0.75	1
69	1	3.0	0
70	0	3.0	0
71	0	3.0	0
72	1	0.75	0
73	1	2.25	0
74	1	1.5	1
75	1	0.75	0
76	1	3.0	0
77	1	2.25	1
78	0	3.0	0
79	1	1.5	0
80	0	1.5	0
81	1	2.25	0
82	1	3.0	0
83	0	3.0	0
84	1	3.0	0
85	0	3.0	0
86	1	0.75	0
87	0	2.25	1
88	1	1.5	0
89	0	1.5	0
90	1	2.25	0
91	0	0.75	1
92	0	3.0	0
93	1	2.25	0
94	1	0.75	0
95	0	1.5	0
96	0	3.0	0
97	1	3.0	0
98	0	2.25	0
99	1	2.25	0
100	0	0.75	1
101	0	0.75	0
102	1	1.5	0
103	1	2.25	0
104	1	1.5	0
105	0	2.25	0
106	1	1.5	1
107	0	3.0	0
108	1	1.5	0
109	1	2.25	0
