trial_ID	direction	stop_trial	jitter	block
0	0	0	1.5	1
1	0	1	2.25	1
2	1	0	0.75	1
3	0	1	1.5	1
4	1	1	0.75	1
5	0	1	0.75	1
6	0	1	2.25	1
7	1	0	2.25	1
8	1	0	2.25	1
9	1	0	2.25	1
10	1	0	2.25	1
11	0	1	0.75	1
12	0	0	2.25	1
13	1	0	3.0	1
14	0	0	3.0	1
15	0	1	3.0	1
16	1	0	2.25	1
17	0	0	0.75	1
18	1	0	2.25	1
19	1	1	2.25	1
20	1	0	3.0	1
21	1	1	2.25	1
22	0	0	2.25	1
23	1	0	3.0	1
24	1	0	0.75	1
25	0	1	0.75	1
26	0	0	3.0	1
27	1	0	0.75	1
28	0	0	2.25	1
29	0	1	3.0	1
30	1	1	2.25	1
31	0	0	2.25	1
32	1	1	3.0	1
33	0	0	2.25	1
34	1	0	2.25	1
35	1	0	0.75	1
36	1	0	0.75	1
37	1	0	0.75	1
38	0	0	2.25	1
39	1	1	3.0	1
40	0	0	0.75	1
41	0	0	2.25	1
42	0	0	3.0	1
43	1	1	2.25	1
44	0	0	0.75	1
45	1	0	3.0	1
46	0	1	0.75	1
47	0	0	1.5	1
48	1	0	3.0	1
49	1	0	2.25	1
50	0	0	1.5	1
51	0	0	1.5	1
52	0	0	1.5	1
53	1	1	1.5	1
54	1	0	0.75	1
55	1	0	2.25	1
56	0	0	2.25	1
57	1	0	3.0	1
58	0	0	3.0	1
59	1	1	1.5	1
60	0	0	1.5	1
61	0	0	1.5	1
62	0	0	1.5	1
63	1	0	0.75	1
64	1	1	1.5	1
65	1	0	1.5	1
66	0	0	0.75	1
67	0	0	3.0	1
68	0	0	3.0	1
69	1	0	1.5	1
70	0	0	0.75	1
71	0	0	3.0	1
72	1	1	0.75	1
73	0	0	1.5	1
74	0	0	2.25	1
75	1	0	2.25	1
76	0	0	2.25	1
77	0	0	2.25	1
78	1	0	0.75	1
79	0	1	0.75	1
80	1	1	2.25	1
81	1	0	0.75	1
82	1	0	1.5	1
83	0	0	0.75	1
84	1	0	3.0	1
85	1	0	0.75	1
86	0	0	3.0	1
87	1	0	0.75	1
88	0	0	1.5	1
89	1	0	3.0	1
90	1	1	2.25	1
91	1	0	3.0	1
92	0	0	2.25	1
93	0	1	0.75	1
94	1	0	2.25	1
95	0	0	2.25	1
96	1	0	0.75	1
97	1	0	2.25	1
98	0	0	3.0	1
99	1	0	2.25	1
100	0	1	2.25	1
101	1	0	0.75	1
102	1	0	1.5	1
103	1	0	1.5	1
104	1	1	0.75	1
105	0	1	2.25	1
106	1	0	3.0	1
107	1	0	0.75	1
108	1	0	1.5	1
109	1	0	1.5	1
110	1	1	0.75	1
111	0	1	1.5	1
112	0	0	1.5	1
113	0	0	2.25	1
114	0	0	3.0	1
115	0	0	1.5	1
116	0	1	0.75	1
117	0	0	3.0	1
118	0	0	1.5	1
119	0	0	1.5	1
0	0	0	2.25	2
1	1	0	2.25	2
2	1	1	0.75	2
3	0	0	0.75	2
4	1	0	3.0	2
5	0	0	1.5	2
6	0	0	3.0	2
7	0	0	1.5	2
8	0	0	1.5	2
9	0	0	0.75	2
10	0	0	1.5	2
11	1	0	1.5	2
12	0	0	1.5	2
13	0	0	3.0	2
14	1	0	0.75	2
15	0	0	2.25	2
16	0	0	3.0	2
17	1	0	1.5	2
18	1	0	0.75	2
19	1	1	1.5	2
20	0	0	1.5	2
21	1	0	1.5	2
22	1	1	1.5	2
23	0	1	0.75	2
24	1	0	3.0	2
25	0	1	0.75	2
26	1	0	2.25	2
27	1	0	0.75	2
28	0	0	3.0	2
29	0	1	0.75	2
30	0	0	1.5	2
31	1	0	3.0	2
32	1	0	1.5	2
33	0	1	3.0	2
34	0	0	0.75	2
35	0	1	1.5	2
36	0	0	0.75	2
37	0	0	3.0	2
38	0	0	1.5	2
39	1	0	2.25	2
40	1	0	1.5	2
41	1	0	2.25	2
42	0	1	1.5	2
43	1	0	3.0	2
44	0	0	3.0	2
45	1	1	2.25	2
46	1	0	1.5	2
47	1	1	2.25	2
48	1	0	3.0	2
49	1	1	0.75	2
50	1	0	1.5	2
51	1	0	3.0	2
52	0	0	3.0	2
53	0	1	0.75	2
54	1	0	3.0	2
55	1	0	2.25	2
56	1	0	3.0	2
57	0	0	1.5	2
58	1	0	3.0	2
59	0	0	0.75	2
60	1	0	3.0	2
61	0	1	3.0	2
62	1	0	0.75	2
63	1	0	3.0	2
64	0	0	2.25	2
65	0	1	1.5	2
66	0	0	3.0	2
67	1	0	1.5	2
68	1	0	1.5	2
69	0	0	2.25	2
70	1	0	1.5	2
71	0	0	3.0	2
72	0	0	0.75	2
73	1	0	2.25	2
74	0	0	1.5	2
75	1	0	0.75	2
76	1	1	2.25	2
77	1	0	1.5	2
78	1	0	3.0	2
79	1	0	3.0	2
80	0	0	0.75	2
81	1	0	0.75	2
82	0	0	1.5	2
83	0	1	2.25	2
84	1	1	1.5	2
85	1	1	2.25	2
86	0	0	0.75	2
87	0	0	3.0	2
88	0	0	0.75	2
89	1	1	0.75	2
90	1	1	3.0	2
91	0	0	2.25	2
92	0	0	1.5	2
93	0	0	1.5	2
94	1	0	1.5	2
95	1	0	1.5	2
96	0	0	2.25	2
97	0	1	1.5	2
98	1	1	2.25	2
99	1	1	2.25	2
100	0	1	0.75	2
101	1	1	3.0	2
102	1	0	3.0	2
103	0	1	2.25	2
104	0	0	0.75	2
105	1	0	2.25	2
106	1	0	2.25	2
107	1	0	0.75	2
108	1	0	1.5	2
109	1	0	3.0	2
110	0	0	1.5	2
111	1	0	1.5	2
112	1	1	3.0	2
113	0	1	0.75	2
114	0	0	3.0	2
115	0	0	3.0	2
116	0	0	0.75	2
117	0	1	1.5	2
118	0	0	1.5	2
119	0	0	0.75	2
0	0	0	1.5	3
1	0	0	3.0	3
2	0	0	2.25	3
3	0	0	0.75	3
4	0	0	0.75	3
5	1	1	1.5	3
6	0	0	1.5	3
7	0	1	1.5	3
8	1	0	0.75	3
9	0	0	0.75	3
10	1	1	2.25	3
11	1	1	1.5	3
12	0	1	1.5	3
13	0	1	0.75	3
14	0	0	1.5	3
15	0	0	0.75	3
16	1	0	0.75	3
17	0	0	0.75	3
18	0	0	0.75	3
19	1	1	2.25	3
20	1	0	3.0	3
21	0	1	3.0	3
22	1	0	2.25	3
23	1	0	3.0	3
24	0	1	2.25	3
25	1	0	3.0	3
26	1	0	0.75	3
27	0	0	1.5	3
28	1	1	0.75	3
29	0	0	1.5	3
30	1	0	3.0	3
31	1	0	0.75	3
32	0	0	3.0	3
33	1	1	0.75	3
34	1	1	3.0	3
35	1	0	0.75	3
36	1	0	1.5	3
37	0	0	2.25	3
38	0	0	1.5	3
39	0	1	0.75	3
40	0	0	0.75	3
41	0	0	1.5	3
42	1	0	2.25	3
43	1	0	1.5	3
44	1	0	0.75	3
45	1	0	1.5	3
46	0	0	1.5	3
47	1	0	1.5	3
48	1	1	1.5	3
49	1	0	2.25	3
